time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub678 [m3/s],sub679 [m3/s],sub680 [m3/s],sub681 [m3/s],sub682 [m3/s],sub683 [m3/s],sub684 [m3/s],sub685 [m3/s],sub686 [m3/s],sub687 [m3/s],sub688 [m3/s],sub689 [m3/s],sub690 [m3/s],sub691 [m3/s],sub692 [m3/s],sub693 [m3/s],sub694 [m3/s],sub695 [m3/s],sub696 [m3/s],sub697 [m3/s],sub698 [m3/s],sub699 [m3/s],sub700 [m3/s],sub701 [m3/s],sub702 [m3/s],sub703 [m3/s],sub704 [m3/s],sub705 [m3/s],sub706 [m3/s],sub707 [m3/s],sub708 [m3/s],sub709 [m3/s],sub710 [m3/s],sub711 [m3/s],sub712 [m3/s],sub713 [m3/s],sub714 [m3/s],sub715 [m3/s],sub716 [m3/s],sub717 [m3/s],sub718 [m3/s],sub719 [m3/s],sub720 [m3/s],sub721 [m3/s],sub722 [m3/s],sub723 [m3/s],sub724 [m3/s]
421,2011-02-26,00:00:00.00,0.760914,5.87726,5.23804,5.28794,5.44166,1.18285,0.950782,3.01712,5.59008,9.24321,39.7106,2.83569,136.778,3.65681,4.27137,8.25714,3.31326,14.0798,9.03902,6.12248,3.00076,15.2327,2.44763,9.65441,5.69712,6.24523,5.14103,9.26403,8.94538,12.3767,5.71723,6.04324,5.40998,2.51529,8.30926,8.65992,6.53262,2.15304,85.1243,15.0957,22.318,13.6948,10.8549,11.5618,41.4523,4.97165,39.8569,12.7957,4.56488,7.54209
422,2011-02-27,00:00:00.00,0.766502,5.83004,5.33067,5.35895,5.50591,1.19669,0.963761,2.9819,5.51872,9.30733,31.1587,2.84246,135.297,3.63504,4.28379,7.43741,3.56374,12.1692,9.48604,6.07445,2.97739,14.1855,2.27226,9.66203,5.62969,6.14751,5.11107,9.28934,8.82802,13.1335,5.80542,5.42848,4.26196,2.35247,8.92735,9.12723,7.44904,1.93038,90.5065,10.0961,29.6868,15.5674,8.67408,9.94578,42.7534,3.98171,37.6837,15.7854,6.28595,10.4641
423,2011-02-28,00:00:00.00,2.29239,5.77235,5.62464,6.00794,5.81014,1.95594,1.21529,3.75031,5.65338,9.42018,12.5324,2.91602,124.181,2.80943,4.07582,6.93708,3.61699,12.4917,9.04371,6.55809,3.20723,14.3345,2.19091,9.64797,5.54103,6.03803,5.05658,9.20436,8.74634,13.3994,5.69325,5.34025,4.56154,1.74513,8.78423,10.2487,6.69392,1.2784,113.375,13.3238,33.1892,14.7398,10.2144,10.625,41.9826,5.38181,39.7305,12.854,4.76787,12.3084
424,2011-03-01,00:00:00.00,8.52059,6.26581,10.0551,8.3231,6.7802,4.40901,2.85274,9.78053,12.7391,12.6618,14.8183,8.68096,131.643,3.74815,5.0796,7.91868,4.30587,12.7226,9.49432,10.1006,6.06088,14.8843,5.36501,10.472,5.60653,28.6927,12.0638,9.97368,15.9194,17.3143,11.9315,11.005,8.67485,3.7335,10.7122,16.9844,9.89747,4.76354,139.973,26.5577,40.23,21.8063,20.2525,13.4141,46.1348,14.5672,39.7367,15.0599,7.5103,17.6913
425,2011-03-02,00:00:00.00,1.05787,9.58459,12.1145,8.34808,8.86657,4.09453,3.8628,9.08885,20.8227,15.7383,21.2159,18.9657,134.971,15.3649,8.11796,13.9889,4.87765,13.0996,15.9606,13.2242,10.2408,22.7271,9.44973,13.7376,23.4581,29.1383,20.1156,26.9456,26.2546,29.8175,19.089,25.1283,12.0143,9.72465,24.3448,23.5668,24.8655,13.7468,143.683,31.7428,60.0894,40.5081,28.1947,27.7981,56.4038,18.8997,44.1098,43.4943,16.358,29.9118
426,2011-03-03,00:00:00.00,1.08789,8.93623,8.5542,8.75888,8.72862,2.13594,2.92922,3.45039,14.2358,13.003,24.5589,13.4547,114.042,14.6259,9.11854,14.0701,8.85038,18.8231,20.192,15.996,7.64618,25.8631,6.42844,20.1806,23.6473,7.19343,20.6346,27.2215,27.7585,44.7412,19.7739,19.8631,9.88102,7.8038,46.4781,32.8978,33.2089,11.3205,132.928,31.5639,72.1691,46.4177,25.2261,39.7455,70.4394,11.0642,53.3352,62.006,17.7071,35.1597
427,2011-03-04,00:00:00.00,1.11983,5.46813,6.41135,10.548,9.14391,2.8133,2.13591,3.46063,6.61171,13.1612,24.0864,3.48303,85.393,3.33573,7.75078,10.9558,10.6678,29.7097,14.4536,12.6231,3.42263,19.0808,2.32225,27.2625,6.36456,7.71001,13.2073,17.8357,24.7263,43.9121,12.922,6.03976,10.3074,1.92967,42.9709,36.7967,19.3224,2.36386,145.504,47.1121,59.0249,32.5764,19.515,34.1134,78.4372,4.74995,58.2822,37.1016,8.74184,21.1382
428,2011-03-05,00:00:00.00,3.50708,5.80465,7.24773,10.7486,11.8492,5.68844,3.47434,9.24307,7.06781,14.6769,20.8293,4.34523,81.4146,3.61317,9.76195,12.766,8.73011,30.6397,15.9539,10.5746,5.4913,18.9357,4.34614,27.2159,6.71826,9.55202,6.86947,25.6151,26.419,41.7488,6.69323,6.79584,15.3267,3.76404,38.8321,23.4159,8.68802,2.0851,159.156,54.9672,52.1268,18.2758,13.4283,18.1506,73.3276,5.0129,66.1941,16.4063,3.87732,8.68634
429,2011-03-06,00:00:00.00,8.76713,18.3842,16.8978,19.3186,13.1939,16.4589,9.4226,17.6781,14.4953,18.4614,21.179,10.1375,93.8333,5.28553,18.889,24.1862,8.78805,21.6133,35.7701,17.6282,11.6513,31.3005,10.5832,21.1802,8.54783,34.0888,14.539,28.3228,27.4017,45.751,14.5771,13.251,24.0082,12.864,56.3163,22.8847,13.3262,4.95277,175.165,34.7585,77.0359,18.0589,14.859,10.7903,68.3187,10.6599,78.9595,19.9684,8.36198,18.9855
430,2011-03-07,00:00:00.00,1.72496,31.8071,31.1667,26.1251,20.7336,20.8222,15.51,12.0842,22.4096,21.9714,29.9341,19.8368,102.551,17.4046,26.5186,35.6103,21.2456,32.1442,51.6925,23.7999,15.3011,52.1925,14.0897,23.2336,28.694,33.3333,22.5124,37.6461,28.3068,44.5955,23.6382,34.8915,30.4525,19.5618,64.5688,31.1034,28.9656,12.026,183.214,24.6079,101.637,35.6417,24.6032,24.2953,92.8464,15.3037,93.6246,38.0412,17.9343,33.1709
431,2011-03-08,00:00:00.00,1.59169,20.0074,36.1263,26.5406,26.4508,9.32202,12.8526,4.34677,15.4342,27.8416,31.9658,14.678,109.443,18.7289,23.9519,32.6424,38.8528,65.307,41.37,25.6243,9.50581,51.8533,8.34624,32.0985,27.6689,10.2548,22.2929,30.7676,29.8632,55.0331,24.5673,33.0099,28.6944,10.8868,70.2653,41.1847,38.0267,9.55719,164.654,29.2518,107.928,45.4083,26.1987,36.7527,101.856,11.0629,92.0277,48.9082,21.0853,50.1562
432,2011-03-09,00:00:00.00,2.11385,7.43002,21.2381,34.7255,26.9565,2.15592,5.14362,4.7056,7.8817,36.7009,32.1869,5.08071,104.434,7.34279,21.1345,31.2402,32.0864,83.6033,36.6054,16.6207,4.35951,32.9479,3.51884,36.6949,8.6905,11.1192,15.0693,22.6944,27.2096,60.1828,18.369,13.2282,31.5413,3.33109,60.1063,46.3459,24.9003,2.73464,159.859,40.197,111.991,39.1413,24.8076,36.5671,94.2187,7.00923,82.515,33.3187,12.1137,38.0613
433,2011-03-10,00:00:00.00,6.07129,8.42679,12.0165,31.3259,36.0122,4.41274,3.02547,9.60642,11.9758,27.5444,29.5807,8.57858,106.928,6.22587,23.2959,30.548,14.9099,63.2786,51.0487,12.3019,6.88497,30.6612,6.46516,32.4349,9.47947,24.9585,13.0879,30.9538,31.5725,54.6759,13.0727,12.0317,33.3849,5.30125,65.9985,33.3,15.7316,4.3742,179.733,56.5393,113.894,29.3297,23.7352,24.7698,87.7573,9.83743,97.9788,23.5732,7.76308,19.1473
434,2011-03-11,00:00:00.00,4.72327,15.6637,22.0963,20.1295,33.1859,9.93148,6.28978,13.5744,19.9759,20.1767,31.5297,17.7507,131.368,9.81622,23.6286,34.8981,9.63654,47.7083,55.0152,17.5458,12.3266,48.5302,12.6333,24.4142,21.1448,34.2569,20.5084,40.1144,33.1522,57.0589,16.103,17.6647,33.0014,10.7859,82.9007,27.9628,20.9728,10.9302,225.972,47.6698,106.922,34.3105,26.7187,25.0846,86.9256,15.8713,116.361,32.7724,13.9634,25.3779
435,2011-03-12,00:00:00.00,3.10003,23.0195,37.5717,17.5847,21.314,10.875,8.98224,9.86056,22.0694,23.3914,39.5591,23.1105,169.999,15.5336,19.336,37.1546,17.1115,64.5783,43.8779,22.4992,14.1205,61.9391,13.0367,26.2578,28.256,25.2625,24.9498,39.3591,30.615,58.6915,20.8016,30.9115,38.5461,10.3449,77.7753,36.2751,28.5635,10.344,253.853,34.4311,110.981,45.2208,30.553,42.0605,114.473,16.0929,114.025,46.2081,18.3482,34.1876
436,2011-03-13,00:00:00.00,3.40368,19.8183,43.5006,21.3995,18.4576,7.38597,8.14515,13.4793,19.6172,28.6274,50.9636,21.1391,201.792,13.2855,16.4183,32.6276,23.7993,76.4522,32.3194,24.5685,11.2683,53.3926,9.55276,34.9454,19.3805,26.7378,24.9337,33.2758,33.1137,60.6584,20.7356,27.3959,35.0423,6.34659,58.6489,48.519,29.6527,4.92558,260.373,43.5868,124.255,44.2126,29.8944,50.5173,125.683,12.0917,101.547,44.6599,14.6626,32.6237
437,2011-03-14,00:00:00.00,2.28267,17.9221,32.8625,27.0461,22.1842,5.06209,5.3258,13.1497,17.2898,33.5371,60.8869,14.0818,205.493,8.15645,16.5707,27.6275,19.8788,67.445,35.0453,21.1406,11.0178,43.2625,8.88415,38.7061,22.3786,24.1813,21.7977,39.8514,36.0291,59.5076,16.0771,15.4277,22.9361,5.64259,46.9037,48.5201,24.477,4.57162,257.652,52.2334,138.187,35.0999,25.1489,41.6997,118.202,10.6263,97.2357,35.7565,10.0857,21.1324
438,2011-03-15,00:00:00.00,2.33868,15.2734,20.324,22.2273,27.6155,3.73801,3.6447,6.47089,13.1385,28.0979,47.2137,8.69218,196.194,7.78944,16.0735,23.2619,13.9025,51.4259,39.7171,22.6075,9.2982,44.8944,7.30774,38.0197,21.3828,15.6144,17.2707,41.0895,34.7626,53.9219,12.6537,14.5153,16.2394,4.67037,51.4376,36.6251,22.3536,3.93387,286.962,40.7307,161.077,25.913,18.3029,26.8701,105.62,9.03392,106.11,34.841,8.80372,18.4444
439,2011-03-16,00:00:00.00,3.39949,10.8115,14.9692,18.7533,22.8732,3.94012,3.40753,7.13063,11.4956,25.1996,35.8244,9.51028,200.281,7.3796,14.1578,23.4571,10.9887,48.1114,34.4373,19.9255,6.65478,48.6869,6.34609,36.8648,12.9288,18.1994,14.706,36.8079,29.7819,50.8604,12.4037,13.9081,19.0513,4.97247,43.5298,32.0888,20.5364,4.25675,335.137,28.0467,136.822,23.9961,17.0871,21.3734,114.802,8.74242,113.984,30.6285,8.67804,20.0738
440,2011-03-17,00:00:00.00,2.99481,11.7371,17.3725,18.0088,19.6409,5.29597,4.08668,8.3338,13.2798,23.8543,37.1796,11.1903,222.761,8.65062,12.9714,24.2369,10.5782,50.0473,29.4994,14.2485,7.50474,51.0309,7.33208,33.6253,15.0485,20.7843,15.6833,35.1442,27.0209,46.2381,13.8985,17.4556,22.8512,6.20915,35.4598,31.3188,19.1556,5.73194,321.011,27.587,106.132,25.8145,18.1686,22.0553,131.055,9.7771,111.552,28.6612,10.0846,22.027
441,2011-03-18,00:00:00.00,2.60198,14.6826,19.935,15.3402,18.8401,6.73024,5.22547,7.95066,14.1836,20.3255,42.6289,12.6917,223.594,10.7092,13.3668,23.454,11.7867,45.0763,28.6804,15.2542,8.08206,52.1536,7.39256,27.6051,17.0008,18.2059,16.6063,32.4792,25.5856,48.1156,16.7286,22.9976,18.5484,6.61794,36.6877,31.3205,19.1993,5.56203,288.852,28.0034,116.626,27.9399,18.5158,24.0454,112.014,9.02766,101.66,30.1602,11.167,24.0346
442,2011-03-19,00:00:00.00,2.51236,13.9421,22.3663,14.924,15.9409,5.4714,5.30751,6.79964,12.3709,20.0366,48.2609,11.2055,202.898,9.75355,13.2148,20.8201,14.2325,42.1939,27.3545,15.5867,7.39052,50.7611,6.58766,25.2886,14.9025,15.1451,15.7528,28.171,24.7035,61.0861,19.8435,28.6936,14.6035,5.31796,35.2856,30.5312,17.3995,4.10571,310.872,30.8565,129.106,27.567,18.348,24.9793,97.0509,7.72543,96.4497,27.0597,10.0915,23.2245
443,2011-03-20,00:00:00.00,2.22464,11.1013,20.7753,16.1736,15.5281,3.97045,4.13145,6.67679,10.7516,21.8422,42.8502,9.23765,182.861,7.35182,12.6058,19.8,14.1553,42.7238,25.8149,14.627,6.64304,45.8322,6.26533,26.0886,12.6159,14.6125,13.8844,26.8201,24.2951,76.1332,22.0331,32.8657,14.7885,4.5806,34.1148,27.4159,15.6358,4.01776,373.363,34.2324,115.738,25.3292,17.4043,23.4947,90.6268,7.31174,96.7722,23.3222,8.56007,19.115
444,2011-03-21,00:00:00.00,2.63867,10.8445,17.3369,16.5611,16.8165,4.33172,3.5856,6.54037,10.4757,21.0119,38.7107,9.1309,176.436,6.8472,12.7983,19.6907,11.6927,40.3918,27.4006,13.415,6.59838,39.0964,6.32003,24.9623,12.2472,14.1735,12.6622,27.335,23.8121,84.6837,19.157,24.9031,15.2223,4.86573,36.2587,24.7332,14.6434,4.09613,414.987,30.6116,92.6573,23.2631,16.3141,20.9654,82.8687,7.50567,90.1422,22.1849,8.18351,17.8507
445,2011-03-22,00:00:00.00,6.04277,10.8901,18.6605,17.9956,18.7043,9.97754,5.95299,13.825,12.9786,19.3443,36.6012,10.6462,178.225,6.89138,15.0029,22.1191,11.4261,36.9603,30.8213,17.7383,9.24388,36.7079,8.98649,23.6518,11.9611,25.8204,15.8655,26.6225,25.1296,84.392,17.2935,20.2355,19.385,7.61309,36.9845,27.0384,15.3319,5.97822,385.745,28.4231,92.1967,24.8315,18.8922,21.1396,84.2966,10.3015,82.0489,24.2124,8.94585,17.9661
446,2011-03-23,00:00:00.00,2.67717,13.7389,19.9056,26.0884,20.2874,18.8627,11.4825,14.7353,15.9324,20.2366,34.4475,13.8859,170.418,12.9778,18.7969,28.6113,13.9887,39.7407,36.8525,21.9921,14.639,45.0407,12.8641,25.6939,21.4388,26.4425,19.6398,32.7104,28.1521,87.4398,20.0868,32.3065,23.9576,12.4227,45.1631,29.7663,21.8473,9.81955,347.75,32.2503,97.3671,32.819,23.9453,27.3712,88.084,12.4786,79.9228,32.567,11.7642,17.8336
447,2011-03-24,00:00:00.00,3.21443,12.9901,20.9453,27.4567,26.9141,14.1953,13.4045,9.48556,13.141,18.777,35.0786,12.1153,169.863,12.8938,21.3356,30.5833,22.3433,49.1922,39.4544,26.7658,13.6123,48.2334,11.3714,31.2589,21.93,15.5208,19.3166,31.8377,28.6846,95.7737,21.471,28.8852,25.392,12.6629,56.7257,35.3078,26.9708,8.65829,367.211,34.0069,100.933,37.4356,24.6095,33.8549,85.3883,10.5343,77.8388,34.9509,13.6537,18.0436
448,2011-03-25,00:00:00.00,2.15882,9.5506,19.113,31.8582,28.142,5.3661,8.43815,8.63198,9.6735,20.0223,36.6857,8.57835,161.493,6.67203,21.7513,31.1258,27.4109,62.4274,38.2958,24.4095,9.74645,42.3278,8.68263,35.9588,13.1965,14.4151,15.3046,27.4358,26.7783,86.9809,17.3975,17.3037,26.1448,10.0651,59.9137,38.2092,22.6826,5.78738,403.089,35.6585,102.421,34.5766,24.1608,36.4981,86.9891,8.68591,78.1326,28.8625,11.3742,18.0391
449,2011-03-26,00:00:00.00,2.14047,9.17296,15.651,34.1879,32.5613,4.87166,4.50591,6.61015,9.14203,19.0314,34.3104,8.39328,148.18,6.4896,20.8425,30.8713,21.928,67.003,42.2617,17.3167,8.17134,40.9264,7.39045,34.9583,12.2329,12.9017,11.8338,30.1246,26.3747,74.0784,12.9456,16.9424,26.0285,7.1441,63.9817,31.3853,18.5597,5.08368,407.322,34.9406,97.2009,28.5341,20.937,30.3588,86.5748,7.58284,82.8546,26.047,9.00074,18.0278
450,2011-03-27,00:00:00.00,2.10824,8.91049,15.0854,21.9951,34.9008,5.03223,4.19758,6.5892,8.893,15.4341,30.6018,8.22429,147.226,6.41116,18.82,28.2154,14.9854,60.3346,42.2408,15.4575,6.70678,43.4318,6.02725,28.4987,10.8382,12.5907,11.443,28.9036,23.4153,70.4473,12.6398,16.6728,27.0466,4.73814,61.5296,26.8464,15.8082,4.05077,394.902,30.7448,89.6927,23.5399,16.6985,22.6087,81.5134,6.47778,84.1678,22.6924,8.14824,16.7439
451,2011-03-28,00:00:00.00,2.06479,8.63621,14.8368,15.6364,22.7116,5.1392,4.28693,6.50347,8.63441,14.8893,30.853,8.05507,148.575,6.2968,15.6481,27.3884,11.3011,56.8796,34.6173,13.4213,6.70819,47.0407,6.01257,22.9937,10.5931,12.2059,11.1249,24.6418,19.2105,60.7722,12.3945,16.1931,29.817,4.82453,52.9001,23.1516,13.2137,4.06604,374.752,28.2188,88.101,22.0725,15.8845,21.0334,92.2251,6.21424,84.6432,19.4648,7.49435,14.8596
452,2011-03-29,00:00:00.00,2.01715,8.3568,14.5607,15.5081,16.352,5.20336,4.35504,6.37313,8.36051,14.4548,29.1324,7.87294,147.211,6.15751,12.8964,25.382,10.6106,53.5539,27.6754,13.324,6.64612,45.9411,5.94237,20.9294,10.2883,11.7797,10.8272,20.9002,18.5472,53.1143,12.0705,15.605,29.0101,4.85913,47.3985,20.4231,12.9741,4.05386,343.989,25.9205,87.07,20.848,14.6946,19.4815,89.6087,6.09111,79.3255,19.0762,7.38834,14.4498
453,2011-03-30,00:00:00.00,2.03223,8.07807,14.2836,15.8087,16.2978,5.24759,4.39299,6.21381,8.08063,14.0124,30.1251,7.68529,140.659,6.02463,11.7122,22.2,10.8239,45.7464,24.0205,13.1177,6.53653,39.2937,5.83384,20.2312,9.94889,11.3565,10.5192,20.2158,18.138,51.4376,12.0148,15.0965,24.3571,4.84272,40.4216,19.888,12.6761,4.02072,335.466,24.182,86.721,20.5485,14.5199,19.3184,78.4868,5.95811,72.2087,18.6498,7.2587,14.0885
454,2011-03-31,00:00:00.00,2.3726,7.83609,16.2412,16.7494,16.7187,5.61922,4.41576,6.11437,7.81462,13.6624,28.8999,8.04181,134.002,6.48945,11.4783,19.3709,10.8955,38.927,23.6302,12.8453,6.40839,33.5547,5.69956,19.7917,9.62547,11.0521,10.3411,19.6382,17.9878,50.3605,13.3317,17.0482,19.6368,4.79026,36.2534,20.017,12.4264,3.97008,343.2,23.9228,87.3356,20.1925,14.3272,19.0699,73.5877,6.52591,70.1062,18.174,7.14343,13.8889
455,2011-04-01,00:00:00.00,2.28064,8.35506,19.6914,19.2721,18.0412,8.91723,4.7699,5.93397,8.61514,14.7067,25.4376,9.76463,128.52,8.72367,11.7599,18.0138,12.2523,35.4924,23.4583,12.5254,6.26359,31.2287,5.55644,19.2847,9.29937,10.8108,10.3574,19.3019,17.7899,51.7459,15.6381,21.3311,16.1268,4.72449,34.5617,20.3584,13.5178,3.90768,347.947,23.6543,82.3734,20.098,14.7795,19.1846,65.87,7.79689,65.6858,19.1682,7.0875,13.7169
456,2011-04-02,00:00:00.00,1.89438,11.1558,21.2713,21.6134,20.4348,11.695,7.46009,5.69015,10.1049,15.769,25.962,11.6592,126.981,9.94766,11.5096,17.6143,13.5868,35.0954,22.6866,12.2637,6.1029,30.2444,5.39856,18.7259,8.95586,10.2677,10.2176,18.9705,17.3945,56.373,16.8002,21.7163,14.9241,4.63657,34.1044,20.9186,15.1466,3.83377,339.773,23.2998,77.225,20.4638,15.3407,21.0703,64.299,7.34851,61.752,22.3833,7.00183,13.7597
457,2011-04-03,00:00:00.00,1.91892,10.2702,17.3991,23.0571,22.3683,8.65935,7.81673,5.6166,8.98737,14.6852,26.3817,9.93471,127.512,7.67645,11.4869,17.7629,13.0884,35.0893,23.6787,11.9981,5.99577,29.4999,5.22397,18.1574,8.5856,9.63062,9.87519,18.2366,16.8639,58.6399,15.1424,16.8316,15.1186,4.60217,34.1373,21.0339,13.8331,3.82313,312.748,23.1741,73.1331,20.4964,15.2568,22.753,63.8911,5.92385,60.1651,21.5095,6.97539,13.8422
458,2011-04-04,00:00:00.00,2.53471,7.10407,13.4168,28.0516,24.5024,8.23787,6.11647,8.75799,8.4951,16.3757,26.2512,7.81495,121.78,5.59467,12.0878,17.8762,11.8797,35.1334,25.006,13.3647,6.92938,28.7722,5.3742,18.2853,8.23202,14.9117,10.8232,17.8241,17.8156,57.7689,12.3348,13.2141,15.7394,4.90128,34.449,18.8994,11.4007,4.21771,298.116,23.4762,68.467,20.7759,15.5863,22.3074,63.3896,5.43644,58.6194,17.4257,7.23795,13.4904
459,2011-04-05,00:00:00.00,5.79932,8.54103,17.1534,31.8657,29.5478,12.8211,7.94218,10.1495,14.1113,19.2212,26.3353,12.4059,122.109,5.84739,12.657,18.9539,10.8839,35.7839,26.3618,15.2829,9.18834,31.136,7.9306,19.4768,12.6092,26.7606,16.3334,21.4477,23.5385,59.7078,14.6357,16.0377,16.5939,5.4011,36.1116,20.3414,11.8042,4.47338,308.02,24.2584,68.7988,23.41,21.1748,21.2014,60.9629,8.79246,58.5075,15.7377,8.69289,18.6361
460,2011-04-06,00:00:00.00,1.82106,17.8884,21.1098,26.0851,32.6667,10.476,8.80307,6.69932,18.3354,18.9051,29.6832,19.412,134.335,13.2896,12.9037,19.5531,13.2312,38.1347,26.1202,17.2792,9.20728,35.317,10.6463,22.0313,21.388,21.1452,20.9947,30.1102,28.9236,63.4341,19.5492,27.879,16.5192,5.34802,37.859,22.4142,18.6989,5.32778,317.776,26.7584,72.4481,36.2662,30.6434,33.3329,72.7367,13.8124,62.8149,26.7532,13.5022,23.5297
461,2011-04-07,00:00:00.00,3.58821,16.2319,25.2182,27.1806,27.0775,6.61061,6.97422,7.52211,13.4576,16.6713,32.9442,14.9365,145.297,13.7777,13.4962,19.2216,16.4539,42.8161,23.6348,18.3217,8.23764,33.7495,11.4467,25.2053,16.7185,15.6089,21.4038,27.7867,30.0518,66.1044,22.0687,26.1769,20.1905,5.92482,40.574,28.5452,25.1821,4.89652,305.48,27.8581,75.4879,42.8419,28.9755,45.897,77.7687,11.1246,64.289,38.6898,16.8534,33.7613
462,2011-04-08,00:00:00.00,1.8179,6.88445,20.786,33.1562,28.181,8.59639,6.70192,7.47204,8.83024,22.7918,32.0047,7.66363,136.788,7.36296,16.2794,25.9449,13.8275,43.4572,30.1943,15.455,9.36569,35.4238,12.9793,26.2634,12.9378,15.852,16.8353,28.2609,30.7412,65.2993,17.8852,16.8446,26.1138,11.9779,44.9044,33.9722,22.2855,4.00698,289.831,29.4728,73.5158,36.4227,26.2897,47.1242,77.103,6.22732,63.6841,28.8958,11.3938,28.5758
463,2011-04-09,00:00:00.00,3.51807,7.01986,12.5031,25.2589,33.8551,7.80141,7.25667,4.87063,8.03834,21.0964,30.2683,7.3466,127.179,6.37228,17.7346,26.1192,15.0963,40.6202,36.4222,14.2288,7.7193,38.4571,10.0764,25.0884,13.0279,9.76054,11.6843,32.6261,31.3509,67.0441,12.4223,14.9265,25.0562,11.2976,53.8507,30.2748,18.5922,5.00807,288.083,35.5171,72.7816,27.4061,24.4412,33.6395,81.5024,6.99938,69.7092,18.4413,6.62105,13.4273
464,2011-04-10,00:00:00.00,1.75454,6.98788,12.3671,19.0201,25.9484,5.69829,5.7285,4.81093,7.19289,11.6369,29.0395,7.18044,131.177,5.41399,16.395,24.0847,18.0814,47.4936,28.9308,12.6807,5.2318,36.0081,5.96913,22.8524,8.02784,9.85576,10.2977,29.0866,24.3879,65.9367,11.174,12.1365,29.3867,8.08764,58.7024,25.4919,16.9911,10.6621,289.124,33.9939,82.415,25.4131,20.2663,25.1965,77.0376,9.09607,77.8573,22.3212,8.32716,14.0157
465,2011-04-11,00:00:00.00,1.8226,7.01898,13.3121,19.6216,19.7607,6.05877,4.65326,4.74122,7.24349,12.3255,28.041,7.2461,132.112,5.38215,15.1625,25.3837,13.7336,52.6337,26.9188,10.0095,5.18249,34.9035,5.68246,19.4559,8.0821,9.805,9.35937,24.3816,17.8172,54.1715,10.1139,11.9387,33.074,7.47649,66.8817,20.9529,15.2251,9.61364,292.085,27.7042,94.1778,27.8236,18.9516,30.9557,97.1243,7.69139,84.4197,25.7662,9.32355,15.2385
466,2011-04-12,00:00:00.00,2.27643,9.54365,14.2155,18.2413,20.4138,7.17424,5.05292,5.02933,7.73525,12.8981,25.8945,7.91432,138.645,5.23052,14.357,21.772,10.9197,41.6478,28.607,10.2104,5.24807,33.7345,5.53733,16.1137,8.02854,9.63904,9.33427,19.2079,17.1854,45.0805,9.87654,11.545,27.7461,4.47527,65.831,19.4872,12.7874,3.7252,298.778,29.4994,98.7746,24.2202,18.2261,29.71,102.2,5.82306,80.6316,19.625,7.8424,14.9682
467,2011-04-13,00:00:00.00,1.69736,9.31286,14.7036,17.1643,18.9553,7.39946,5.44855,4.88147,7.70786,12.2366,32.3574,7.70031,140.093,5.04116,13.2167,22.4124,10.0413,37.2098,24.7521,10.2102,5.37935,31.5395,5.53027,14.6998,7.94448,9.36837,9.2389,17.682,16.0356,41.0148,9.58662,11.1599,32.3463,5.89688,61.6873,18.1877,11.847,5.08248,290.792,31.3651,100.254,22.7657,18.3144,25.622,81.5785,5.7876,71.6154,15.8782,7.10076,13.2805
468,2011-04-14,00:00:00.00,2.00701,6.50083,13.335,16.9315,17.7943,6.1298,5.53615,4.34103,6.90413,13.9581,30.7106,6.72693,129.179,5.05668,12.1671,21.3855,11.2089,39.6466,22.4749,10.0115,5.1124,27.9699,5.3556,14.4638,7.73221,9.02654,8.96982,16.5242,15.8145,39.3479,12.215,12.7642,32.3619,5.6242,71.0533,18.6479,13.2578,4.81211,282.468,25.0789,113.432,21.8673,16.0114,21.6981,69.2543,5.3087,71.4436,17.8033,7.53367,14.1476
469,2011-04-15,00:00:00.00,1.60731,6.27727,11.2042,16.9732,17.5475,5.40091,4.86067,4.20028,6.44422,13.5758,20.6109,6.46597,118.545,11.4152,11.6318,18.3097,12.9051,36.4944,19.8053,9.53527,4.73384,24.2581,5.17793,14.1244,7.41302,8.6719,8.60376,16.2648,15.5965,42.2399,15.5005,19.8242,26.685,4.18844,59.8004,20.1624,12.8284,3.49707,289.75,19.8095,96.1962,20.5823,15.1322,21.147,71.0842,4.93718,73.8221,15.9581,6.76761,13.4588
470,2011-04-16,00:00:00.00,1.58554,6.09611,10.8821,16.568,17.5791,5.30566,4.1744,4.06275,6.20946,10.6302,20.5097,6.26278,120.297,11.2089,11.166,17.1801,10.4518,33.7916,19.9653,8.85634,4.59355,22.5531,5.08804,13.776,7.13094,8.31162,8.30147,15.9122,15.1365,47.1376,15.7922,17.5107,26.9446,4.1219,46.4427,19.5014,11.868,3.47285,284.963,19.7135,65.3126,18.8592,14.3003,20.0186,71.4684,4.72925,65.2743,13.5922,6.00765,11.6387
471,2011-04-17,00:00:00.00,4.70336,6.36857,16.7822,17.624,18.0698,7.66237,5.42631,7.5103,8.8792,13.7243,21.6746,9.25234,119.843,4.93266,11.2752,16.7405,8.99892,29.8995,21.9118,11.4983,6.4558,22.1409,6.88058,13.6337,6.90375,17.9448,11.4811,15.7405,17.6443,47.0069,15.261,12.3573,22.2684,4.64541,45.4671,19.994,11.0885,3.74479,281.514,20.7195,65.7186,19.0038,16.0726,19.0179,59.5954,6.21807,54.9805,12.7613,6.58277,13.7339
