time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub678 [m3/s],sub679 [m3/s],sub680 [m3/s],sub681 [m3/s],sub682 [m3/s],sub683 [m3/s],sub684 [m3/s],sub685 [m3/s],sub686 [m3/s],sub687 [m3/s],sub688 [m3/s],sub689 [m3/s],sub690 [m3/s],sub691 [m3/s],sub692 [m3/s],sub693 [m3/s],sub694 [m3/s],sub695 [m3/s],sub696 [m3/s],sub697 [m3/s],sub698 [m3/s],sub699 [m3/s],sub700 [m3/s],sub701 [m3/s],sub702 [m3/s],sub703 [m3/s],sub704 [m3/s],sub705 [m3/s],sub706 [m3/s],sub707 [m3/s],sub708 [m3/s],sub709 [m3/s],sub710 [m3/s],sub711 [m3/s],sub712 [m3/s],sub713 [m3/s],sub714 [m3/s],sub715 [m3/s],sub716 [m3/s],sub717 [m3/s],sub718 [m3/s],sub719 [m3/s],sub720 [m3/s],sub721 [m3/s],sub722 [m3/s],sub723 [m3/s],sub724 [m3/s]
1386,2013-10-18,00:00:00.00,0.900301,7.49819,10.5221,2.18378,2.09196,0.617658,0.406266,2.46635,6.60911,11.8763,15.9988,5.16138,68.9157,3.22973,3.2241,5.39676,2.4437,7.56169,5.76442,3.6797,1.79596,12.2635,0.984474,10.6982,6.07031,6.06795,5.04082,7.64308,7.70457,13.8308,5.03545,6.96383,2.97203,1.30286,1.0219,6.6209,4.96506,0.527445,26.6358,4.91233,16.4755,4.8807,3.15692,7.30599,33.8567,3.39562,16.4696,7.43135,2.26291,3.19644
1387,2013-10-19,00:00:00.00,0.49267,6.08422,11.5165,2.76903,2.82496,0.641477,0.467067,2.12971,6.45262,11.9544,20.394,5.03365,89.9818,3.16681,3.77274,6.08646,2.77757,8.25979,6.24167,4.11743,1.99586,14.7289,0.922855,11.1861,4.70719,4.51838,4.65148,7.86349,8.20325,16.5513,5.58466,7.52551,4.01302,1.29326,1.23993,6.65978,3.93713,0.406866,26.4459,5.10548,17.8522,3.82531,3.01129,6.05437,28.3546,1.79363,16.3256,3.90474,1.6987,2.72899
1388,2013-10-20,00:00:00.00,1.20219,6.05561,10.4294,2.93306,3.00456,0.610045,0.456179,2.19785,6.22777,10.2004,19.1305,4.79078,87.6013,2.51569,3.63325,6.16413,2.55272,7.85989,6.03109,3.8188,1.96836,13.9089,1.06216,9.8725,4.86212,4.77655,4.2361,7.05995,7.62856,15.252,5.1461,6.78596,4.12988,1.4439,1.37734,6.45659,4.21624,0.486598,27.9334,5.20643,15.8264,3.48744,2.75296,5.82019,21.3087,2.12455,16.3041,5.47441,1.44914,2.72164
1389,2013-10-21,00:00:00.00,0.623783,6.4522,10.2098,3.0057,3.0913,0.631095,0.467879,2.24948,6.37779,11.1228,18.1147,5.05556,81.2591,2.04509,3.60299,6.31221,2.59656,8.19813,6.17878,3.98946,2.0266,13.2752,1.19335,10.0163,5.0166,4.85988,4.53719,7.29603,7.68879,16.6578,4.42895,6.51746,3.70155,1.66663,1.36471,7.82551,5.43666,0.518862,31.2967,6.17522,15.8734,3.96878,2.6472,5.88512,23.6834,2.38512,18.4784,6.40664,1.77696,3.29652
1390,2013-10-22,00:00:00.00,0.83359,7.40032,10.3544,2.66901,2.82827,0.523041,0.414124,1.86562,6.51829,11.8988,19.6004,5.22754,85.2178,1.45103,3.18692,5.40621,2.32253,7.32451,5.57933,3.64239,1.87144,12.7108,1.05601,9.09837,4.69416,4.91386,5.13112,8.06448,8.68794,15.9896,3.42909,5.08453,3.26536,1.3666,1.23066,7.21476,4.07815,0.328098,33.9499,5.76785,15.9802,3.53542,2.56907,5.38502,20.2882,1.72926,15.6849,4.49193,1.57333,3.01384
1391,2013-10-23,00:00:00.00,0.697901,8.2075,10.4305,2.3597,2.4607,0.455488,0.360181,1.83648,6.71562,12.9585,20.8555,5.57586,91.5794,2.61244,2.63389,4.47181,1.91243,6.35298,4.81697,3.31757,1.76691,11.787,1.02947,8.61017,4.77741,5.02717,5.73024,9.02334,10.0624,13.6545,4.49879,6.13337,2.6748,1.00409,1.03623,5.44167,2.96692,0.266045,35.1114,4.28282,14.2554,3.42252,2.66092,5.60102,17.5993,1.79175,12.8013,4.44642,1.40701,2.5245
1392,2013-10-24,00:00:00.00,0.734228,6.11678,8.1158,1.95738,2.08968,0.353734,0.29377,1.26736,5.07588,11.0732,18.8596,4.04319,84.1473,3.08319,2.21055,3.71253,1.63223,5.27724,3.94242,2.6682,1.35183,10.0066,0.736188,7.22621,2.91826,2.90581,3.92458,7.01384,8.16697,16.5514,5.07091,7.4217,2.07632,0.838451,0.87207,5.96591,3.92388,0.253658,33.6443,3.52351,12.4745,2.75875,2.31774,4.79672,22.1808,2.83853,13.8681,7.08807,1.21198,2.3315
1393,2013-10-25,00:00:00.00,0.741836,6.94966,6.5403,1.60208,1.69299,0.283295,0.238272,1.22097,5.81793,10.9746,17.5017,3.15384,70.5216,1.62332,1.85204,3.16085,1.32258,4.26784,3.27066,2.09764,1.03676,8.55164,0.55673,6.50085,2.91845,2.88039,3.17117,5.2255,6.03369,18.2421,3.67375,5.5082,1.85537,0.763365,0.766329,8.02612,5.13239,0.232323,30.2393,3.20233,11.2565,2.17366,1.94262,4.35414,28.364,4.36324,19.1953,13.0253,0.984264,2.17738
1394,2013-10-26,00:00:00.00,0.644528,7.40549,6.28334,1.38528,1.45409,0.252989,0.206094,1.04217,8.63055,12.5322,18.73,3.05986,67.6935,1.54535,1.62985,2.81727,1.15868,3.7703,2.84545,1.94449,0.917683,8.02328,0.506926,6.64995,3.99817,3.90031,4.14092,5.86864,6.20556,16.0966,3.33314,4.69011,1.69459,0.673815,0.711681,8.03401,4.4622,0.203909,28.0969,2.83531,10.0102,1.91356,1.57981,3.84728,26.7945,3.67559,20.4989,12.414,0.843226,1.86006
1395,2013-10-27,00:00:00.00,0.953902,12.3222,12.2176,1.23185,1.29099,0.243965,0.195092,1.16121,11.9275,18.8695,26.2474,5.59984,94.8149,2.63461,1.59481,2.67455,1.16808,3.62032,2.78721,1.96128,0.986788,8.62877,0.510861,7.2049,5.26662,5.63451,6.28094,8.96001,9.30113,13.5555,4.3364,5.85648,1.50658,0.6206,0.670025,6.58144,3.43895,0.17771,26.5761,2.48588,8.81774,1.71334,1.40705,3.31797,21.0563,2.16766,16.6325,7.27894,0.738247,1.53285
1396,2013-10-28,00:00:00.00,0.508866,13.3231,16.4624,1.16139,1.19996,0.231583,0.185866,1.11159,11.4873,22.4296,33.8578,7.11936,137.132,2.61721,1.5752,2.65424,1.16875,3.70667,2.83845,1.98668,1.03608,9.16309,0.530073,7.54365,4.41254,4.72744,6.86751,10.3715,11.5042,11.4977,4.17174,5.57075,1.3568,0.582737,0.606878,5.57076,3.07061,0.159205,24.2447,2.19371,7.8681,1.60842,1.32026,2.96419,16.9259,1.72238,13.2274,5.31814,0.677751,1.30673
1397,2013-10-29,00:00:00.00,0.427058,7.35416,10.8497,1.04192,1.0967,0.197003,0.160654,0.78923,7.318,14.0232,26.7482,4.33135,122.876,1.49585,1.33369,2.25927,0.972096,3.22612,2.44349,1.70015,0.828421,8.1277,0.446076,5.77575,2.75429,2.73571,4.14709,7.29277,8.45997,10.281,2.84839,3.93365,1.20365,0.491385,0.528434,4.5593,2.43787,0.142022,21.7837,1.94691,7.01012,1.37717,1.13707,2.48641,13.7276,1.53032,10.5923,4.58073,0.598632,1.15954
1398,2013-10-30,00:00:00.00,0.382777,5.48032,6.39064,0.912347,0.956237,0.168212,0.137553,0.704551,5.14376,8.74146,15.7587,2.79695,73.8533,1.20591,1.09856,1.884,0.796217,2.64672,2.00553,1.36946,0.660801,6.23669,0.359021,4.43598,2.37198,2.41359,2.78565,4.89044,5.37731,8.50545,2.34994,3.17272,1.06137,0.428167,0.456137,3.77561,2.0078,0.127025,19.8959,1.73542,6.20645,1.20556,0.982394,2.1647,11.9092,1.35001,8.89758,4.07864,0.521356,1.03351
1399,2013-10-31,00:00:00.00,0.375204,4.87568,6.03347,0.794868,0.836775,0.149311,0.121762,0.629074,4.64894,8.44693,12.7871,2.64692,55.2167,1.21587,0.99673,1.7499,0.725107,2.3215,1.76864,1.19639,0.588794,5.09078,0.314566,3.93438,2.0915,2.15821,2.84421,4.28636,4.7236,7.35553,2.13309,2.89372,1.75471,0.861818,0.936222,3.26454,1.82561,0.192629,18.6044,1.55431,5.49293,1.08907,0.867036,1.92687,10.7206,1.21099,7.85817,3.63239,0.468023,0.922664
1400,2013-11-01,00:00:00.00,3.65999,21.0803,19.2388,6.36633,5.66058,2.95714,1.89987,6.04478,17.9008,28.1076,33.3144,8.95737,121.86,4.36355,13.3692,24.1147,9.87108,31.9773,25.1689,8.52922,5.45395,23.1751,4.74135,19.9725,16.6743,18.8069,15.0866,21.6966,18.5634,19.9576,6.24455,8.81966,13.6158,9.3688,8.12353,5.66207,4.28266,2.43587,25.5352,4.0511,9.87575,3.22799,1.99532,5.3278,22.3451,3.68461,13.1627,8.47755,1.61983,2.95544
1401,2013-11-02,00:00:00.00,1.79736,30.2367,32.4896,14.6123,14.5143,5.30962,3.99441,7.41239,26.4254,47.991,66.5628,14.6725,252.119,6.88996,23.7055,41.7592,17.497,58.126,43.3283,14.6588,8.76028,43.7179,7.81436,33.5334,21.5044,23.9317,24.2181,39.3432,35.9452,37.5498,10.8411,15.5079,28.4839,13.7439,21.4409,10.2254,7.20762,3.89804,63.1241,13.291,31.4066,10.842,5.6448,10.6931,40.9878,5.18285,23.7202,11.7628,5.38002,8.66899
1402,2013-11-03,00:00:00.00,1.80629,16.5471,22.6788,14.6176,15.4714,4.30508,3.52903,4.77934,16.3602,31.8597,62.344,10.5941,270.34,5.39084,14.3406,24.406,11.0041,37.4106,26.7184,10.7343,5.78025,38.8392,4.8545,22.252,10.617,11.9705,14.8121,27.9944,28.5973,36.6735,10.4776,13.7261,21.6636,6.89134,23.7079,12.5578,7.23832,2.22411,135.964,19.8681,54.9416,14.9573,8.04436,11.3251,39.7256,3.95931,27.9433,10.3978,6.95703,10.6122
1403,2013-11-04,00:00:00.00,0.960642,11.0039,11.9867,10.5193,11.0436,3.26328,2.56133,4.42397,10.7224,16.9627,33.1085,6.48565,152.397,4.00415,8.54303,14.7781,7.3371,24.7022,17.665,8.05077,4.29255,25.5263,3.03972,15.2271,8.73705,9.41171,9.17862,15.8431,16.2874,27.0129,8.11921,9.90696,10.6328,4.30777,16.3366,10.9496,6.28211,1.26821,175.165,15.2289,47.9385,10.0166,6.53869,8.39319,28.7787,3.1483,24.1066,8.93762,4.32172,6.57755
1404,2013-11-05,00:00:00.00,0.847436,9.18546,10.6296,7.6251,8.05935,2.27355,1.98813,2.47701,8.97277,15.8827,22.9345,5.10678,92.5308,2.56651,7.9031,13.2421,6.15192,20.7488,14.7637,6.12322,3.18139,17.9393,2.37469,12.4892,6.2029,6.77707,7.80466,13.1181,12.9287,18.5087,5.62838,6.98035,9.96957,3.92772,11.2148,7.43955,4.17412,1.08527,139.298,9.16271,27.4427,5.61893,4.16401,5.5742,22.2471,2.11751,16.9923,5.82586,2.38929,3.84264
1405,2013-11-06,00:00:00.00,0.758835,7.91507,9.44527,5.78479,6.04466,1.66695,1.48791,2.21664,7.49092,12.9985,23.053,4.32613,95.8667,2.15043,5.63819,9.74156,4.06964,14.1021,10.3736,4.15716,2.29604,14.8974,1.89501,9.11776,5.44721,6.04721,6.07375,10.7608,10.4236,13.6929,4.30211,5.27564,7.87077,3.03201,8.62877,5.40516,2.83739,0.884003,93.7257,7.05803,19.7285,4.60555,2.93655,4.27395,17.2768,1.7345,12.5439,4.64807,2.02147,3.2902
1406,2013-11-07,00:00:00.00,1.86454,14.7099,14.3033,7.75812,7.709,2.53563,1.79182,3.47022,11.934,21.2259,29.2496,7.80193,114.013,2.68228,6.90596,11.7952,5.66428,18.0008,13.1617,5.87019,3.45589,17.8913,2.87331,13.7599,10.0756,12.1133,12.2896,18.4862,17.9218,14.9557,4.63879,6.13402,7.90132,3.42222,8.63975,5.96039,3.95179,1.13893,77.9732,7.27014,20.6556,5.86117,3.47471,5.88585,20.7047,2.79004,13.807,6.99528,2.64216,3.97476
1407,2013-11-08,00:00:00.00,1.45485,17.2021,18.1784,10.8857,10.9841,3.20949,2.15908,3.51411,14.42,28.0989,42.4431,10.2661,163.519,5.12348,8.11646,13.2789,6.44723,20.5524,14.9176,6.89322,3.86576,23.3379,3.32899,16.857,11.4779,13.9797,15.6622,25.9027,25.192,30.173,7.9856,10.9337,9.80732,3.44821,9.33074,10.0684,6.78264,1.23526,77.3626,8.46812,25.9625,8.03071,4.96792,9.5938,37.1328,5.05193,21.8512,12.0245,3.58966,5.01677
1408,2013-11-09,00:00:00.00,0.943713,11.867,13.254,9.17215,9.72762,2.31855,1.78533,2.05983,10.3385,20.652,37.8743,7.04956,154.819,5.34648,6.39084,10.6593,4.8287,16.2263,11.5168,4.87672,2.57428,18.9976,2.17582,11.9505,6.78207,7.98309,9.67597,18.1708,17.7095,40.4565,9.72796,12.7685,8.21314,2.78359,8.91769,12.2717,7.41516,0.88698,80.2931,7.91719,28.0882,6.99253,4.96463,9.44239,45.481,5.52672,27.7771,13.6498,3.19047,4.53515
1409,2013-11-10,00:00:00.00,0.829962,10.4644,10.1454,6.24529,6.54086,1.68857,1.38519,1.91412,8.02969,15.8875,25.5744,4.8281,109.325,2.9497,4.75821,8.05669,3.59003,12.0137,8.78796,3.5957,1.95282,13.0149,1.60527,8.38198,5.32381,6.21897,6.75494,11.4285,10.986,26.2984,7.35484,8.23813,6.17286,2.34005,7.71057,9.19413,4.95189,0.707052,76.9175,6.15591,23.527,4.81785,3.6469,6.16234,33.967,3.65758,23.623,10.1656,2.21389,3.31186
1410,2013-11-11,00:00:00.00,0.752182,9.42411,10.4186,5.36671,5.57917,1.54753,1.22069,1.78089,6.96985,15.0277,22.9049,4.35522,106.227,2.61573,4.35351,7.45605,3.39763,11.2825,8.14709,3.5132,1.90042,11.2915,1.50994,7.97268,4.78038,5.54533,6.53152,10.6717,10.4317,18.4693,5.41559,6.08604,5.42719,2.15924,6.59902,6.54218,3.53798,0.645013,66.6425,5.04697,17.8761,3.96123,2.71045,4.54316,22.881,2.35911,16.7744,6.58791,1.76949,2.63689
1411,2013-11-12,00:00:00.00,1.48614,8.97739,10.1769,5.87108,5.95038,1.78982,1.30551,3.37186,7.4607,13.9386,22.7465,4.5645,116.654,3.52968,4.94963,8.52304,3.7705,12.6454,9.32017,5.50387,3.0763,14.6286,2.48279,10.4461,5.63375,6.7142,7.09471,11.7866,11.5196,23.3426,6.18877,8.09272,5.8888,2.71835,7.26836,8.11825,4.85201,1.06453,60.3056,5.86122,17.9362,5.93875,3.6954,6.60301,25.3109,3.2717,16.9697,8.84171,2.43596,3.27042
1412,2013-11-13,00:00:00.00,0.714253,8.0365,8.93397,6.42797,6.60447,1.92202,1.38568,3.47182,7.40812,12.9995,21.4853,4.51512,103.4,3.51487,5.43037,9.35986,4.1462,14.1068,10.1764,6.85062,3.71743,17.8105,3.00013,12.4734,5.62854,6.5046,7.36997,12.4246,12.0696,21.3932,6.38424,8.37623,6.78355,2.94075,8.9446,9.47475,5.88155,1.31448,61.7193,7.27769,21.9093,7.24786,4.62196,8.05503,28.4975,3.48283,19.8856,9.86269,3.00331,3.8695
1413,2013-11-14,00:00:00.00,0.628571,6.04169,7.26948,5.44862,5.80117,1.46479,1.13627,1.76543,5.57633,10.3003,18.1331,3.52462,80.8462,2.17907,4.13123,6.93519,3.2331,10.6966,7.69767,4.49795,2.33449,14.2158,1.84372,8.52096,3.83875,4.49258,5.43932,9.57491,9.40167,15.4767,4.6925,5.79454,6.06174,1.99815,8.25788,7.26528,4.09443,0.791245,63.6546,6.51348,20.7526,4.81959,3.58406,5.68131,22.5318,2.21169,16.547,6.36999,2.11536,3.11324
1414,2013-11-15,00:00:00.00,0.601815,5.55012,6.11153,4.30526,4.54042,1.13218,0.90479,1.57406,4.65651,8.61284,14.6053,2.9175,66.6044,2.03281,3.14774,5.4099,2.39783,8.19918,5.97882,2.93069,1.60699,9.93669,1.30204,6.23552,3.46108,3.99692,4.35231,7.58387,7.45029,14.5446,3.96571,4.93537,4.48654,1.54827,6.57273,5.79642,3.24035,0.549553,61.7229,4.7355,15.5421,3.48004,2.57372,4.13931,19.0214,2.29839,13.5996,6.31772,1.44783,2.31459
1415,2013-11-16,00:00:00.00,0.515549,4.8187,5.44409,3.58113,3.80325,1.00007,0.785252,1.40594,4.2101,7.98332,12.805,2.63735,59.337,1.9808,2.88385,4.87759,2.21603,7.38354,5.34236,2.84723,1.54344,8.48345,1.24604,5.86695,3.02811,3.56992,4.05254,6.77334,6.8322,15.0669,3.74825,5.01604,3.65093,1.46514,5.59917,5.90709,3.55155,0.541617,54.8992,3.8928,12.2299,3.1739,2.12378,3.58355,19.7094,2.42975,14.6011,6.84366,1.36003,1.99617
1416,2013-11-17,00:00:00.00,0.45865,4.46774,4.87872,3.25742,3.36651,0.891696,0.692305,1.25581,3.75075,7.01374,11.7815,2.35201,53.37,1.55957,2.6031,4.44634,1.97868,6.66565,4.88622,2.53344,1.37974,7.93175,1.09197,5.18928,2.77327,3.18901,3.57273,6.26276,6.11349,12.4817,3.27659,4.14199,3.39385,1.29716,4.79116,5.4676,2.91583,0.473027,45.8401,3.54977,11.0613,2.77934,1.89815,3.20334,18.236,1.81995,15.033,5.50991,1.21294,1.78824
1417,2013-11-18,00:00:00.00,2.20566,12.9538,9.46755,9.35009,8.83176,3.77508,2.45918,5.89881,7.52925,16.5192,17.9951,4.23228,73.1035,1.76962,10.7926,19.0329,8.06043,26.4691,20.0315,8.29946,3.99035,14.0077,1.21529,12.0658,6.16549,7.99673,7.40185,11.7715,10.2896,11.4561,3.24707,4.10935,13.4311,6.65666,10.6077,5.95673,4.34144,1.74642,52.8769,8.47518,24.9197,9.36126,5.48633,9.30517,28.5421,3.61254,20.7309,9.3036,4.07018,7.27285
1418,2013-11-19,00:00:00.00,1.05589,16.7422,16.1261,16.4926,16.6726,5.9156,4.22719,6.55938,9.64665,25.2541,31.6839,6.34868,133.432,3.3194,17.0374,29.3616,12.89,42.8544,31.0609,12.533,5.62854,21.8067,1.27975,16.7213,6.79198,8.56595,9.58579,16.3193,14.8163,18.4797,5.08075,6.77602,26.3433,9.36547,21.0403,8.54697,6.74864,2.50397,99.9524,17.6106,51.1846,13.8419,9.19943,14.1175,43.7721,4.43487,27.8172,11.147,6.21945,12.2333
1419,2013-11-20,00:00:00.00,0.653306,8.18911,13.0664,12.6429,13.6939,3.68958,2.90389,2.37644,5.93558,15.8598,29.7446,4.94609,149.484,3.4495,9.02838,14.9696,6.88014,23.5741,16.3868,6.86187,3.0297,17.0464,0.974911,9.72609,3.15845,3.9067,5.57103,10.7519,10.9655,21.7488,5.82957,7.6013,17.9022,4.16163,19.9812,9.27797,5.60798,1.2447,158.069,16.0142,48.5041,7.68113,6.86951,9.5189,32.8411,2.35027,23.2388,6.51968,3.41819,7.7738
1420,2013-11-21,00:00:00.00,0.582339,5.88912,7.24446,6.69388,7.09917,2.06122,1.56464,2.12324,3.99251,8.31936,15.8678,3.01533,93.0741,1.73989,4.08956,7.27287,3.09313,10.823,7.85718,3.45388,1.67361,9.61308,0.77333,5.96507,2.84024,3.48529,3.61996,6.64029,6.64195,14.5193,4.15527,4.79683,6.19778,2.36886,12.5184,6.72526,3.35678,0.687348,156.697,7.97707,25.895,4.39974,3.73462,5.7779,17.1632,1.68245,14.9814,4.72632,1.69271,3.53027
1421,2013-11-22,00:00:00.00,1.11898,6.05413,6.3649,5.60866,5.81263,2.02748,1.60948,2.51439,4.2908,9.53464,12.4353,2.88285,59.3798,1.53011,6.30931,11.1853,4.70402,15.6254,11.4851,4.69403,2.38657,10.0143,1.48273,7.43545,3.52621,4.33166,4.55475,7.49169,7.23681,9.85046,3.04959,3.43887,9.68375,4.11945,12.5384,5.11772,3.20048,1.64364,118.477,8.49681,22.9314,6.81632,4.01054,6.0116,17.5526,1.94623,12.1813,4.7671,2.97606,5.53912
1422,2013-11-23,00:00:00.00,1.39366,9.44562,8.80146,7.90681,7.9564,3.01248,2.26062,5.13247,7.13535,13.4506,18.4843,4.81269,77.2399,2.87663,8.65209,15.0282,6.65598,22.2722,16.0312,8.51414,4.56444,18.0747,2.72817,13.8028,6.42627,7.28948,6.93973,11.2357,10.7419,12.2677,4.11187,4.9179,14.6323,5.35495,16.8827,6.25204,4.6362,2.39103,122.642,13.6383,34.9651,9.27933,5.6405,8.02042,22.0078,2.5774,15.6045,6.70961,4.11164,8.56305
1423,2013-11-24,00:00:00.00,0.648298,9.71082,10.2512,9.30294,9.70033,3.34107,2.54835,4.86558,7.72928,15.5567,23.0084,5.46012,100.07,3.21561,8.2222,13.5537,6.59771,22.0661,15.1004,9.9305,4.93617,22.7749,2.48397,16.148,5.91879,6.46298,7.09719,12.0237,11.6425,14.3953,4.88143,5.63476,13.351,4.29277,16.8273,7.21585,4.95765,1.71204,153.753,13.5011,37.4458,7.59019,5.47712,7.72338,23.0769,2.51921,18.5801,7.00861,3.3073,7.42643
1424,2013-11-25,00:00:00.00,0.571027,5.33315,7.6337,7.25019,7.69753,2.33076,1.92493,2.36157,4.70269,10.1113,19.0716,3.46046,90.1822,1.74475,5.49395,9.12697,4.28407,14.3999,9.96698,5.90847,2.75082,16.6186,1.34829,9.56861,3.04048,3.50731,4.36646,8.21504,8.29694,11.3303,3.65437,3.95992,9.08817,2.73072,12.7695,5.9779,3.34226,0.993173,154.056,9.36754,27.5575,4.97367,4.05089,5.53417,18.7256,1.64319,15.3019,4.63444,2.14038,4.71846
1425,2013-11-26,00:00:00.00,0.519317,4.71513,5.39084,5.4366,5.71007,1.69596,1.44506,2.10907,3.47757,6.80032,12.3331,2.43322,62.1826,1.36515,4.19831,7.26003,3.2125,11.0306,7.74958,3.86422,1.91272,10.1972,1.01328,6.45155,2.68653,3.13355,3.27811,6.02605,6.22255,8.01968,2.66117,2.86598,6.77974,2.35227,9.99824,4.35509,2.4082,0.874861,122.335,7.01706,20.3169,4.33095,3.1018,4.40841,14.5693,1.3523,11.4778,3.6604,1.83055,3.78759
1426,2013-11-27,00:00:00.00,0.640925,4.27908,4.7454,4.49904,4.827,1.49571,1.24082,1.88794,3.22435,6.9894,9.87365,2.32295,47.6224,2.03987,3.91302,6.59827,3.03914,10.0648,7.18244,3.81461,1.87124,8.78354,0.970192,6.11456,2.43425,2.83591,3.29943,5.75815,6.25096,9.68109,3.03484,3.66528,6.37444,2.13288,8.33711,3.987,2.55348,0.784854,92.1307,6.29929,17.7514,3.83836,2.75292,4.05902,12.8371,1.28609,10.1156,3.52426,1.6612,3.64162
1427,2013-11-28,00:00:00.00,0.485714,3.7751,4.30724,4.01725,4.1879,1.33723,1.08933,1.78547,2.86313,5.98391,9.86653,2.09088,45.3149,2.15255,3.52759,6.05498,2.73871,9.19449,6.51603,3.39349,1.67504,8.24079,0.845354,5.46671,2.14161,2.54356,2.94871,5.48653,5.9711,11.8326,3.45841,4.13596,5.82843,1.89964,7.32723,3.97142,2.5762,0.699467,76.3562,5.76335,16.2426,3.48378,2.51165,3.77066,11.8553,1.1667,9.86906,3.2821,1.49184,3.25922
1428,2013-11-29,00:00:00.00,0.399277,3.4109,3.82,3.657,3.84979,1.1909,0.964974,1.61913,2.56207,5.44437,8.63622,1.8327,41.635,1.40267,3.14908,5.3071,2.42592,8.127,5.78728,3.12204,1.4972,7.30206,0.75156,4.91346,1.94773,2.2472,2.53783,4.6349,4.83363,9.37387,2.77544,3.02353,5.16945,1.69994,6.62102,3.46299,2.12985,0.624842,68.383,5.09945,14.4192,3.02206,2.20716,3.23503,10.5882,1.00522,9.23353,2.78465,1.31442,2.84842
1429,2013-11-30,00:00:00.00,0.358197,3.01948,3.42851,3.3171,3.47561,1.07237,0.864255,1.37654,2.28713,4.97766,7.64133,1.62689,36.6137,1.1052,2.82212,4.81098,2.17222,7.3221,5.19707,2.76707,1.34206,6.54909,0.672713,4.36796,1.7122,2.00907,2.23323,4.05905,4.10495,6.56842,2.11552,2.25117,4.66682,1.51653,6.00796,2.88804,1.72752,0.558991,62.5881,4.50272,12.7044,2.70182,1.9432,2.83831,9.29154,0.88581,8.03789,2.42908,1.17019,2.5312
1430,2013-12-01,00:00:00.00,0.46289,2.71549,3.0615,3.04528,3.18908,0.967961,0.77889,1.2309,2.05003,4.39469,7.23158,1.45774,33.1108,1.06662,2.7438,4.67582,2.10489,7.02975,5.0933,2.44785,1.20292,5.88526,0.603945,3.96469,2.50546,4.12439,2.16451,4.97871,4.56012,5.86283,1.81367,2.0886,4.2535,1.45479,5.49545,2.55813,1.61078,0.500213,56.6574,4.02323,11.4182,2.40825,1.72986,2.52322,8.52105,0.805239,6.95097,2.34601,1.04788,2.28669
1431,2013-12-02,00:00:00.00,0.660838,3.11886,2.91999,3.13348,3.19531,0.956649,0.725336,2.30202,2.2132,4.28494,6.58187,1.33196,30.5603,2.3929,2.67484,4.60341,2.02438,6.94573,5.06808,2.91073,1.13986,7.2736,0.539331,7.84931,10.5276,11.0196,2.21328,5.63893,4.79002,8.2358,3.46,3.83643,3.84593,1.36337,4.92,3.31598,2.58953,0.446015,50.955,3.6446,10.3208,2.16452,1.54479,2.28385,10.1714,1.4513,8.07219,3.70935,0.939403,2.04595
1432,2013-12-03,00:00:00.00,0.412614,3.22234,2.84779,3.33979,3.41064,0.94172,0.690786,2.48577,2.09916,4.44462,6.23365,1.21575,29.6707,3.37779,2.27897,3.83101,1.7497,6.06754,4.30006,3.53167,1.08102,11.4383,0.48474,11.7486,11.3983,9.98415,1.97586,4.31423,3.86002,13.4236,5.07481,5.62948,3.39339,1.14682,4.40675,5.11402,4.13362,0.399066,45.855,3.30768,9.40693,1.93525,1.38173,2.02217,12.9364,1.70133,11.5161,4.44454,0.845716,1.84509
1433,2013-12-04,00:00:00.00,0.428337,2.32638,2.53163,5.94489,5.65628,2.06779,1.04208,1.61085,1.69486,4.0459,6.0441,1.08431,29.4048,2.1536,2.50012,4.36202,2.07044,7.12988,5.10689,3.25608,1.16486,12.0126,0.572298,8.26394,4.20019,4.10018,1.66071,3.50098,3.14344,15.075,4.44696,5.05952,3.34674,1.38687,4.33941,6.88243,4.25091,0.423157,41.7182,3.06039,8.64813,1.76426,1.25877,1.85564,12.168,0.985956,13.01,3.04877,0.767846,1.69325
1434,2013-12-05,00:00:00.00,0.494457,3.12947,2.9902,9.80059,9.75801,2.98943,1.47509,1.82163,2.4899,4.34331,6.33045,1.35182,29.5239,1.87495,2.93838,5.00128,2.54963,8.88342,6.13198,3.2039,1.48672,9.82173,0.802479,7.88855,7.53532,4.72558,1.93357,3.7609,3.08021,16.0737,3.86133,4.99347,3.5001,1.54485,4.64429,7.40629,3.34392,0.439115,38.8452,2.83344,7.99465,1.63082,1.15907,1.69216,9.17017,0.744823,10.9123,2.17834,0.70835,1.54766
1435,2013-12-06,00:00:00.00,0.460221,5.07479,3.89323,9.38329,9.82609,2.13802,1.29869,1.90985,3.87033,6.95033,8.4451,1.84145,34.7205,1.75014,2.46764,4.06993,2.08402,7.28762,4.95365,3.41997,1.58204,11.9735,0.862165,11.7341,9.18977,5.86368,2.65106,4.69224,3.36185,17.8165,3.62735,4.96831,3.21898,1.10565,4.46575,6.36054,2.6244,0.352843,36.7741,2.64615,7.82686,1.89626,1.28094,1.95994,8.88956,1.03421,8.39606,2.3012,0.79253,1.69444
