time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub678 [m3/s],sub679 [m3/s],sub680 [m3/s],sub681 [m3/s],sub682 [m3/s],sub683 [m3/s],sub684 [m3/s],sub685 [m3/s],sub686 [m3/s],sub687 [m3/s],sub688 [m3/s],sub689 [m3/s],sub690 [m3/s],sub691 [m3/s],sub692 [m3/s],sub693 [m3/s],sub694 [m3/s],sub695 [m3/s],sub696 [m3/s],sub697 [m3/s],sub698 [m3/s],sub699 [m3/s],sub700 [m3/s],sub701 [m3/s],sub702 [m3/s],sub703 [m3/s],sub704 [m3/s],sub705 [m3/s],sub706 [m3/s],sub707 [m3/s],sub708 [m3/s],sub709 [m3/s],sub710 [m3/s],sub711 [m3/s],sub712 [m3/s],sub713 [m3/s],sub714 [m3/s],sub715 [m3/s],sub716 [m3/s],sub717 [m3/s],sub718 [m3/s],sub719 [m3/s],sub720 [m3/s],sub721 [m3/s],sub722 [m3/s],sub723 [m3/s],sub724 [m3/s]
48,2010-02-18,00:00:00.00,0.336297,0.815469,2.57118,4.50402,4.67071,1.73776,1.38736,0.812121,0.686409,1.35351,2.45251,0.902146,15.3276,1.48479,2.46882,3.49486,2.55755,6.85342,4.11267,1.49834,0.67099,3.23406,0.554152,2.23757,0.792961,0.89641,0.944211,1.60737,1.62145,7.58529,2.49067,2.60337,5.84884,1.01558,9.83182,3.22611,2.14475,0.721384,59.6825,5.39068,12.7183,3.89334,2.98905,4.30322,11.4515,1.20859,9.71432,3.29206,1.37772,2.82662
49,2010-02-19,00:00:00.00,0.337379,0.810473,2.57374,4.51563,4.68392,1.74073,1.39003,0.818994,0.679616,1.34387,2.43105,0.892758,15.3204,1.50254,2.47577,3.50603,2.56546,6.87472,4.1248,1.50233,0.664841,3.24244,0.548779,2.25192,0.788894,0.892172,0.938494,1.59557,1.60667,7.70128,2.52118,2.63457,5.85436,1.01654,9.8398,3.26804,2.16966,0.720253,60.0446,5.41369,12.8259,3.91998,3.01312,4.34059,11.5201,1.22006,9.87718,3.32627,1.38601,2.84489
50,2010-02-20,00:00:00.00,0.338393,0.805621,2.57568,4.52605,4.69591,1.74331,1.39239,0.825636,0.67295,1.33428,2.4107,0.883582,15.3094,1.51864,2.48222,3.51627,2.57269,6.89454,4.13587,1.50614,0.65873,3.2511,0.543438,2.26574,0.78488,0.887995,0.931659,1.58336,1.59256,7.80701,2.54879,2.66266,5.85923,1.01731,9.84632,3.30605,2.19239,0.719119,60.5445,5.43498,12.9285,3.94477,3.03552,4.37556,11.6345,1.23066,10.0584,3.35794,1.39369,2.86191
51,2010-02-21,00:00:00.00,0.343448,0.800756,2.57745,4.53534,4.7073,1.74564,1.39443,0.832034,0.667307,1.32464,2.39024,0.875161,15.2925,1.53314,2.49196,3.52551,2.58157,6.91298,4.14816,1.50974,0.652658,3.25942,0.538132,2.27901,0.780918,0.883899,0.926023,1.57181,1.57818,7.90295,2.57363,2.68782,5.87659,1.02395,9.85295,3.34033,2.21301,0.723862,61.0981,5.45462,13.0263,3.96771,3.05625,4.40814,11.7519,1.24042,10.2049,3.38711,1.4015,2.89412
52,2010-02-22,00:00:00.00,0.376854,0.796111,2.58623,4.55522,4.72464,1.76201,1.40372,1.00235,0.661349,1.31567,2.37027,0.86744,15.2766,1.54615,2.53047,3.5429,2.60835,6.93282,4.19362,1.57741,0.711742,3.26937,0.56991,2.31147,0.778926,1.01166,0.928402,1.56588,1.60919,7.98954,2.59584,2.71021,5.92714,1.05213,9.8755,3.37484,2.23494,0.745598,61.1069,5.48914,13.1451,4.01555,3.09195,4.44247,11.8815,1.2499,10.2875,3.41388,1.41854,3.00082
53,2010-02-23,00:00:00.00,0.499088,0.791915,2.59317,4.58977,4.74411,1.79386,1.41964,1.00823,0.654407,1.30665,2.35085,0.858639,15.2607,1.56024,2.60082,3.62919,2.62331,6.96274,4.35458,1.66238,0.860101,3.5336,0.707633,2.4111,0.876597,1.05443,0.924417,1.62374,1.73194,8.07361,2.64619,2.76619,5.93344,1.08975,9.96105,3.50074,2.30067,0.777931,61.2724,5.78375,13.3931,4.26545,3.41819,4.62055,12.0309,1.49303,10.4547,3.4437,1.54448,3.41544
54,2010-02-24,00:00:00.00,0.352915,0.786937,2.58807,4.58953,4.77108,1.78033,1.43287,0.849704,0.647409,1.2967,2.33144,0.861517,15.2461,1.60662,2.62281,3.66026,2.73436,7.09856,4.42424,1.76516,0.789036,3.6396,0.75114,2.57639,0.87547,0.966914,0.91986,1.68554,1.75256,8.16897,2.74405,2.84071,5.91404,1.06468,10.0108,3.59835,2.52924,0.823567,62.115,6.21945,13.9584,5.05888,3.98252,5.25493,12.7212,1.74938,10.7468,3.96191,1.89042,3.74158
55,2010-02-25,00:00:00.00,0.343179,0.781798,2.57993,4.62424,4.771,1.75043,1.41918,0.855114,0.640534,1.28738,2.31259,0.857868,15.2267,1.7622,2.58456,3.65707,2.82057,7.32599,4.28668,1.68599,0.628783,3.40902,0.603034,2.68594,0.772616,0.916174,0.917204,1.68102,1.66021,8.28681,2.81986,2.9116,5.93575,1.0211,9.98535,3.73967,2.70141,0.781976,62.7327,6.33349,14.3959,5.49974,3.99532,5.84511,13.1222,1.55329,10.9744,4.39221,2.07557,4.07871
56,2010-02-26,00:00:00.00,0.342487,0.777278,2.5753,4.64684,4.80582,1.75078,1.40006,0.860307,0.634207,1.27801,2.29321,0.837365,15.2026,1.73393,2.57239,3.68015,2.69648,7.34381,4.31961,1.52423,0.622927,3.40135,0.512178,2.58802,0.764228,0.864019,0.906527,1.59464,1.58573,8.41286,2.81,2.86754,5.9442,1.01821,10.0025,3.81366,2.50208,0.709763,63.6667,6.75312,14.2501,5.15505,3.84571,6.00637,13.3728,1.31368,11.1254,3.92024,1.73151,3.70841
57,2010-02-27,00:00:00.00,0.379031,0.777726,2.71081,4.59201,4.82851,1.75082,1.40034,0.865497,0.67514,1.32053,2.30361,1.05653,15.2686,1.59746,2.57911,3.64287,2.60503,7.13241,4.40616,1.52642,0.617119,3.56052,0.507112,2.41258,0.758811,1.03102,0.965275,1.52281,1.60411,8.43883,2.77372,2.81844,5.92148,1.01794,10.0682,3.6211,2.30662,0.708019,64.3992,7.28144,14.1853,4.52598,3.56148,5.32045,13.6843,1.29214,11.3706,3.52796,1.44015,2.98675
58,2010-02-28,00:00:00.00,0.354954,0.843295,2.88803,4.56872,4.77373,1.75054,1.40038,0.873185,0.738866,1.36085,2.42944,1.53765,15.5074,1.68747,2.54538,3.63154,2.60772,7.13235,4.28238,1.52867,0.61425,3.67284,0.513168,2.36187,0.861098,1.04289,1.05773,1.69319,1.79737,8.44963,2.74241,2.83844,5.93748,1.0176,9.99359,3.50519,2.31317,0.70651,64.7074,6.46066,14.8221,4.11676,3.1899,4.61018,13.4845,1.30182,11.612,3.5445,1.45085,2.99248
59,2010-03-01,00:00:00.00,0.377489,0.841909,3.03865,4.59715,4.76264,1.78541,1.42257,0.914643,0.782536,1.38093,2.54837,1.46149,15.897,1.68899,2.52428,3.64142,2.62406,7.22163,4.19892,1.57269,0.665773,3.61224,0.559975,2.40406,0.863658,1.31771,1.27087,1.73874,1.90357,8.49829,2.71471,2.81665,5.98277,1.02547,9.87035,3.51228,2.32468,0.706629,64.7806,5.6027,15.5421,4.15083,3.21789,4.64681,14.6457,1.31411,11.7791,3.564,1.46405,3.02341
60,2010-03-02,00:00:00.00,0.350257,0.866693,2.97289,4.64729,4.79107,1.86281,1.4688,0.916139,0.827429,1.46454,2.63635,1.0594,15.9775,1.61893,2.55831,3.6514,2.63197,7.10545,4.27603,1.61199,0.731721,3.5845,0.589137,2.50328,1.04308,1.41007,1.37807,1.86833,1.91581,8.46025,2.70987,2.81447,5.96387,1.07014,9.88227,3.52688,2.33688,0.715964,64.8907,5.64324,15.9516,4.19284,3.24901,4.68723,14.7591,1.32769,11.7846,3.58813,1.47992,3.05933
61,2010-03-03,00:00:00.00,0.350864,0.854629,2.82798,4.62469,4.82901,1.8263,1.48095,0.883276,0.725704,1.3834,2.60351,0.903334,16.0516,1.62604,2.57624,3.62841,2.71673,7.12621,4.32539,1.60827,0.66888,3.54738,0.532463,2.62975,1.04613,1.01954,1.16912,1.92298,1.97432,8.43027,2.71264,2.82013,5.89898,1.06145,9.95712,3.54039,2.34945,0.713021,65.0922,5.69444,16.0786,4.23973,3.28557,4.73819,13.5168,1.34206,11.6233,3.61344,1.49762,3.09957
62,2010-03-04,00:00:00.00,0.356665,0.752113,2.81623,4.61433,4.80638,1.74677,1.43361,0.887303,0.662269,1.34851,2.51612,0.812527,16.1998,1.62474,2.56505,3.62057,2.77606,7.33659,4.27526,1.57161,0.591073,3.42165,0.494583,2.68284,0.805725,0.923257,0.95667,1.87962,1.77171,8.4509,2.72353,2.82935,5.87976,1.01621,9.93246,3.55568,2.36133,0.700342,65.5329,5.74678,16.463,4.29065,3.32553,4.79266,13.2198,1.35693,11.6372,3.63932,1.5167,3.1432
63,2010-03-05,00:00:00.00,0.354665,0.748202,2.74107,4.64214,4.79655,1.74582,1.3988,0.891152,0.694784,1.33898,2.41796,0.788764,16.2844,1.63776,2.57728,3.64987,2.69486,7.35845,4.38102,1.53562,0.587005,3.50061,0.519619,2.61959,0.984341,0.85902,0.869441,1.94978,1.60679,8.46738,2.73206,2.83437,5.90036,1.02339,9.8843,3.56849,2.37278,0.699346,67.2371,5.79173,15.5124,4.34526,3.36755,4.85194,13.0928,1.37205,11.74,3.66526,1.53679,3.18805
64,2010-03-06,00:00:00.00,0.369649,0.743574,2.72071,4.60868,4.83403,1.77936,1.42216,0.894996,0.627255,1.21704,2.34438,0.768749,16.4045,1.64266,2.62757,3.6791,2.67486,7.19546,4.54128,1.54484,0.600616,3.64943,0.570696,2.49563,0.929571,0.84072,0.860191,1.73273,1.52856,8.48,2.7343,2.83529,5.88333,1.05759,9.9472,3.58379,2.38508,0.710801,68.1576,5.84582,14.1575,4.40201,3.41087,4.91344,13.1902,1.38717,11.6058,3.69113,1.55752,3.23372
65,2010-03-07,00:00:00.00,0.39978,0.745523,2.64445,4.62263,4.82139,1.91695,1.48727,1.12917,0.583494,1.23191,2.43801,0.761092,16.1679,1.6387,2.70736,3.78986,2.76781,7.29884,4.67804,1.63195,0.637975,3.73562,0.692936,2.46551,0.747643,0.841633,0.854191,1.51194,1.38295,8.48912,2.73899,2.83881,6.00472,1.14477,10.0037,3.61673,2.40453,0.737032,68.4538,5.95037,14.3031,4.4599,3.47494,4.97754,13.3575,1.40211,11.5249,3.71657,1.58676,3.32718
66,2010-03-08,00:00:00.00,0.433447,0.922154,2.55946,4.75302,4.8351,2.04277,1.56673,1.51026,0.587666,1.26198,2.31194,0.753508,15.8142,1.64405,2.86013,4.08026,2.88384,7.60588,5.02223,1.92418,0.862058,3.77433,0.658721,2.60369,0.766146,0.838448,0.847509,1.41461,1.37006,8.49702,2.74689,2.8433,6.37762,1.40137,10.1384,3.70361,2.46576,0.847103,69.7953,6.13956,14.552,4.53599,3.64467,5.06114,13.5458,1.45437,11.6224,3.74188,1.62472,3.41369
67,2010-03-09,00:00:00.00,0.436412,1.16279,2.68285,4.76508,4.95021,1.91444,1.59922,1.30124,0.580451,1.23169,2.22552,0.745995,15.6404,1.66247,3.03834,4.44532,3.06751,7.91537,5.26717,2.15637,0.815833,3.60059,0.514684,2.87374,0.7466,0.83186,0.843264,1.39715,1.35673,8.53181,2.84461,2.94164,6.57283,1.5951,10.738,3.86455,2.65845,1.06938,71.5017,6.25853,14.8385,4.73216,3.72579,5.47831,13.7462,1.62867,11.7681,3.84276,1.68836,3.5096
68,2010-03-10,00:00:00.00,0.408792,1.04159,2.72397,4.83937,4.95286,1.75563,1.51592,0.926572,0.563465,1.3667,2.20265,0.738562,15.4793,1.82537,3.09086,4.33877,3.36108,8.21246,5.10781,2.23637,0.559855,3.43414,0.471727,3.15262,0.721863,0.827948,0.839142,1.38578,1.3446,8.67504,3.1029,3.18406,6.41251,1.3308,11.5411,4.15566,2.90777,1.09276,72.5477,6.32387,15.0236,5.11636,3.90177,5.77151,14.1524,1.90743,12.0566,4.17883,1.74961,3.53001
69,2010-03-11,00:00:00.00,0.426294,0.792715,2.69134,5.04312,5.02124,1.74294,1.42762,0.911699,0.557931,1.60271,2.07215,0.731852,15.1356,2.13216,3.06334,4.12999,3.33713,8.327,4.87478,1.93754,0.551588,3.52528,0.451006,3.15558,0.719674,0.826978,0.836456,1.37503,1.33521,9.09194,3.52422,3.65556,6.4965,1.05078,11.8024,4.55153,3.05326,0.845815,72.1069,6.48258,15.1645,5.26378,4.11992,5.88824,14.9254,2.02107,12.4488,4.68526,1.80384,3.4857
70,2010-03-12,00:00:00.00,0.438219,0.735276,2.64906,4.84495,5.22519,1.73963,1.40671,0.915357,0.552346,1.47711,2.07425,0.726627,14.9064,2.27858,3.05877,4.18866,2.98723,8.07557,4.99719,1.55847,0.546436,3.78706,0.44988,2.84626,0.717846,0.825657,0.833523,1.36554,1.3255,9.98416,3.89939,4.17596,6.8717,1.04991,11.7358,4.72265,3.22426,0.74355,71.5435,6.51489,15.4038,5.14145,4.02113,6.01218,15.8438,1.88289,13.0194,5.43458,1.77916,3.52933
71,2010-03-13,00:00:00.00,0.445658,0.729518,2.73403,4.60167,5.04016,1.77528,1.42372,1.00164,0.565266,1.24893,2.11072,0.842195,14.8436,2.32992,3.05314,4.2304,2.78444,7.76119,5.03598,1.66846,0.625429,4.06357,0.529323,2.55347,0.715955,0.884197,0.851297,1.35555,1.32229,11.4562,4.05102,4.689,7.32319,1.13445,11.7754,4.84224,3.12992,0.889895,71.9886,6.48633,15.76,5.00881,3.86691,5.7004,16.2781,1.70272,13.7189,6.25932,1.72492,3.59947
72,2010-03-14,00:00:00.00,0.668676,0.784214,3.81472,4.70162,4.83797,1.96543,1.53611,1.42566,0.980314,1.46001,2.26026,1.68351,15.211,2.47039,3.05378,4.42686,2.81809,7.9031,4.98167,2.03981,0.989512,4.3199,1.05307,2.53875,0.781536,2.14737,1.34246,1.43025,1.6746,12.6663,4.14708,4.95534,7.76844,1.35374,12.0285,4.81072,2.78338,0.975519,72.9765,6.7056,16.1115,5.00188,3.95023,5.49251,16.7414,1.6552,14.1337,5.89898,1.77922,3.7924
73,2010-03-15,00:00:00.00,0.5038,1.09974,5.54951,4.9184,4.94607,2.24806,1.71953,1.41224,1.58622,1.78983,3.0242,3.6068,16.3428,2.38432,3.18757,4.70395,3.04267,8.10652,5.42742,2.31476,1.37427,4.8445,1.56846,2.80156,1.78932,2.43386,2.05338,2.39289,2.36064,12.6468,4.06177,4.7826,7.63746,1.51288,12.1232,4.42192,2.88988,1.13717,74.0243,7.14393,16.5109,5.46519,4.35049,5.75538,17.1386,1.79132,14.2781,4.90821,1.98438,4.00639
74,2010-03-16,00:00:00.00,0.384226,1.28565,6.23912,5.0041,5.12401,2.18138,1.79604,0.998366,1.34978,1.69381,3.85035,4.02567,18.5432,2.1431,3.306,4.6332,3.53759,8.52439,5.73633,2.41186,1.0796,4.71085,1.12145,3.22044,1.97223,1.17027,2.2632,2.65655,2.78685,11.8314,3.61163,4.05553,7.03662,1.36812,12.5677,4.3333,3.16167,1.15014,74.0142,7.3857,17.0927,5.94066,4.57796,6.30894,16.8916,1.86123,14.3035,4.85561,2.18852,4.25652
75,2010-03-17,00:00:00.00,0.38499,0.965239,5.55401,5.20993,5.19036,1.87801,1.63601,0.939258,0.719615,1.64529,3.76292,2.00396,20.4386,1.94117,3.1984,4.47331,3.74608,9.41385,5.45642,2.07787,0.602068,3.90159,0.512356,3.60542,0.961706,0.823458,1.77842,2.18394,2.80164,10.8852,3.22249,3.30022,6.64583,1.16718,12.9546,4.44499,3.0098,0.861244,74.2238,7.58421,17.2084,5.9868,4.61273,6.80425,16.9873,1.7374,14.0937,4.87389,2.07228,4.23321
76,2010-03-18,00:00:00.00,0.391507,0.709801,3.83221,5.34625,5.39658,1.76658,1.46124,0.944304,0.5245,1.70229,3.05248,0.720645,21.1218,1.82355,3.08513,4.51445,3.276,9.62803,5.45291,1.61616,0.517914,3.73877,0.419272,3.56856,0.708199,0.824168,1.07005,2.55664,2.91568,10.167,3.11016,3.18016,6.53578,1.12901,12.9544,4.28204,2.7355,0.728528,74.4529,7.76093,17.0977,5.63186,4.44294,6.58495,17.3432,1.65311,14.0586,4.4743,1.86254,3.89792
77,2010-03-19,00:00:00.00,0.398372,0.707588,2.66892,4.98855,5.53451,1.77036,1.42751,0.951013,0.513975,1.37531,2.60818,0.674768,22.0427,1.85495,3.0348,4.43922,2.89876,8.85743,5.56914,1.55443,0.511847,4.10363,0.415082,2.98335,0.706836,0.82662,0.814088,2.74839,2.52054,9.82558,3.11331,3.27547,6.67033,1.15484,12.7989,4.06982,2.68062,0.722367,74.6317,7.36221,17.3727,5.26468,4.12164,6.01037,17.4473,1.67549,14.1228,4.36075,1.82042,3.7808
78,2010-03-20,00:00:00.00,0.405401,0.707577,2.71504,4.65969,5.17859,1.78284,1.43771,0.958275,0.508839,1.11685,2.61997,0.668053,22.7354,1.9096,2.94101,4.36353,2.88373,8.51439,5.14781,1.5581,0.507198,4.48484,0.410934,2.54353,0.707273,0.830012,0.811814,2.25884,1.58334,9.64919,3.18986,3.40705,6.88244,1.18481,11.8887,4.05646,2.73368,0.735536,75.0864,6.93668,17.7909,5.22394,4.05817,5.84708,17.7353,1.71403,14.246,4.49114,1.8383,3.80699
79,2010-03-21,00:00:00.00,0.413891,0.708768,2.79177,4.59259,4.85365,1.80889,1.45522,0.968525,0.507683,1.115,2.46528,0.661592,22.4314,1.96577,2.90573,4.35263,2.93934,8.58751,4.82525,1.56524,0.503334,4.44516,0.406827,2.50252,0.708364,0.838584,0.814107,1.54587,1.21978,9.61146,3.28917,3.54004,6.79278,1.21601,11.0919,4.14702,2.79157,0.751022,75.4996,6.9149,18.1708,5.29147,4.11471,5.91677,17.9834,1.753,14.3674,4.63071,1.8628,3.84647
80,2010-03-22,00:00:00.00,0.422362,0.720998,2.87774,4.6222,4.78868,1.86951,1.49321,0.976702,0.507751,1.11601,2.40685,0.655995,21.8505,2.02183,2.96314,4.30184,2.99906,8.20803,4.87161,1.57299,0.500127,3.85802,0.403044,2.5141,0.711803,0.856526,0.81853,1.2897,1.20756,9.7581,3.38912,3.67128,6.56723,1.248,10.8857,4.24351,2.85018,0.770705,75.8885,7.00083,18.486,5.37215,4.18215,6.00709,17.5362,1.79129,14.0961,4.76776,1.8888,3.88685
81,2010-03-23,00:00:00.00,0.593178,0.732862,3.13002,4.66041,4.82293,1.88681,1.53628,1.11083,0.605757,1.21473,2.48837,0.729423,20.4212,2.08797,3.05115,4.31721,3.08054,7.93909,5.00492,1.67533,0.566756,3.41912,0.507287,2.54361,0.72385,1.11429,0.885155,1.30426,1.30704,10.0587,3.62118,3.91185,6.53898,1.28784,11.0314,4.53062,2.97506,0.816837,76.1174,7.20728,19.1207,5.54401,4.42213,6.11201,17.036,1.98334,14.1354,4.90491,1.96522,4.14011
82,2010-03-24,00:00:00.00,0.475998,0.85441,3.38743,4.71602,4.86338,1.8801,1.54878,1.11964,0.739431,1.3154,2.3436,0.979705,18.9,2.38987,3.15057,4.45966,3.17324,8.05923,5.1997,1.76304,0.713027,3.64996,0.66179,2.62292,1.04792,1.49252,1.08575,1.49721,1.48913,10.542,3.97659,4.42931,6.67862,1.35424,11.3691,4.80722,3.37621,0.898247,77.8696,7.50641,19.1693,6.11366,4.86228,6.67206,17.4783,2.26797,14.7349,5.71181,2.19093,4.39861
83,2010-03-25,00:00:00.00,0.440588,0.860303,3.55731,4.75996,4.9168,1.8918,1.54023,1.00331,0.642552,1.22225,2.27998,0.933971,18.9221,2.75662,3.22816,4.57844,3.25234,8.29824,5.36078,1.80344,0.641647,3.77342,0.571512,2.75842,1.18845,1.243,1.24711,1.70757,1.56157,11.1197,4.27521,4.80012,6.79367,1.37651,11.807,5.02386,3.77676,0.884273,79.8441,7.59589,18.5786,6.51174,4.97867,7.46311,17.99,2.20316,15.0611,6.49768,2.35886,4.81867
84,2010-03-26,00:00:00.00,0.634268,0.733168,3.50405,4.7791,4.96321,1.89229,1.54005,1.01673,0.494687,1.24695,2.27845,0.671121,18.38,2.6002,3.2874,4.67237,3.29101,8.57021,5.43264,1.74775,0.49794,3.53795,0.525609,2.90004,0.869234,0.967755,1.19596,1.58926,1.58381,11.5981,4.35855,4.65127,6.92829,1.38761,12.1609,5.40157,3.68234,0.909874,80.9584,7.98929,18.4763,6.5047,5.20657,7.8572,18.4913,2.16139,15.1609,5.99634,2.2313,4.84581
85,2010-03-27,00:00:00.00,0.451983,0.722912,3.35283,4.8224,4.98455,1.9112,1.55405,1.02281,0.475119,1.25008,2.09363,0.624788,17.1993,2.53497,3.348,4.83745,3.30287,8.74465,5.56922,1.63855,0.512502,3.54523,0.663893,2.89865,0.771976,0.9754,0.994097,1.64363,1.61209,12.1532,4.26493,4.7873,7.10596,1.47413,12.5671,5.35138,3.67233,1.22064,83.1182,8.72967,18.9253,6.64196,5.32771,7.74543,19.56,2.3176,15.7802,6.18603,2.2066,4.45394
86,2010-03-28,00:00:00.00,0.46196,0.726903,3.41661,4.85553,5.02996,1.92999,1.57138,1.02747,0.469694,1.12096,1.99085,0.61726,16.6943,2.53749,3.39527,4.92668,3.35028,8.82942,5.69168,1.63528,0.495879,3.68012,0.543289,2.72651,0.775665,0.881255,0.858848,1.78576,1.56987,12.8194,4.26707,4.74195,7.19217,1.48232,13.3602,5.28002,3.85817,1.15803,84.7324,8.61265,19.6454,6.59744,4.98152,7.43379,19.8403,2.2093,16.4878,6.81819,2.30571,4.81282
87,2010-03-29,00:00:00.00,0.726693,0.750519,3.68859,4.93926,5.09623,2.03138,1.62958,1.35852,0.691653,1.24642,2.0622,0.708984,16.5702,2.39206,3.48047,4.9803,3.44702,9.00583,5.73936,1.83029,0.620949,3.78075,0.673046,2.66107,0.741137,1.97866,1.17159,1.68194,1.58105,12.8438,4.25802,4.50251,7.37847,1.47928,13.6253,5.47013,3.59028,0.979022,85.6452,8.93352,20.2038,6.59283,5.24627,7.42852,21.1346,2.12354,17.0205,6.24841,2.24967,4.86707
88,2010-03-30,00:00:00.00,0.513807,1.12423,4.16133,5.15795,5.18705,2.26519,1.75566,1.41809,0.969442,1.43142,2.06937,1.02799,16.9048,2.57707,3.66992,5.27599,3.49641,9.19505,6.10114,2.05105,0.929701,4.37884,1.14232,2.83349,1.57571,2.10234,1.56067,2.27707,1.8204,12.6741,4.27269,4.78222,7.64491,1.65556,14.0386,5.28662,3.47704,1.36135,86.4625,9.98603,20.7711,7.13836,5.66715,7.54453,22.4834,2.26549,17.5155,6.03579,2.39213,4.55166
89,2010-03-31,00:00:00.00,0.480305,1.20288,4.5964,5.1888,5.37677,2.23213,1.82573,1.10521,0.775333,1.35506,2.22063,1.05662,17.4446,2.65095,3.78236,5.38279,3.73902,9.45209,6.36186,2.21086,0.805047,4.46247,0.891121,3.15997,1.64561,1.02335,1.56834,2.26136,1.99966,12.8759,4.38624,4.94221,7.64846,1.6507,15.1417,5.21558,3.68538,1.28162,86.804,9.62122,21.6317,7.4242,5.56222,7.75236,21.4768,2.27021,17.5099,6.4551,2.65678,4.7942
90,2010-04-01,00:00:00.00,0.487775,0.839125,4.50545,5.29246,5.40433,2.03565,1.74336,1.06368,0.48834,1.5444,2.30065,0.725538,17.7313,2.56198,3.77029,5.38364,3.93155,10.0477,6.14029,2.05442,0.488128,3.81023,0.414788,3.50838,0.821348,0.919174,1.24508,1.77009,1.85749,12.8849,4.41896,4.84875,7.69893,1.5191,14.9493,5.35111,3.6196,0.930688,87.8766,9.37429,22.5989,7.22552,5.55139,8.03224,21.2392,2.16488,17.7357,6.38619,2.55114,4.76262
91,2010-04-02,00:00:00.00,0.495466,0.751827,4.02438,5.42994,5.50986,2.01992,1.66111,1.07282,0.446532,1.58227,2.06588,0.586262,17.7991,2.56085,3.78772,5.5169,3.7437,10.3111,6.25994,1.71637,0.452072,3.72228,0.36197,3.50557,0.755332,0.930328,0.929975,1.98952,1.78732,12.8261,4.37991,4.79799,7.88247,1.53423,14.8123,5.30142,3.52785,0.941756,88.8541,9.82335,22.1199,6.88797,5.41015,7.71642,21.5584,2.16889,18.0311,6.15836,2.30038,4.48829
92,2010-04-03,00:00:00.00,0.502913,0.757876,3.85882,5.24445,5.64904,2.03827,1.6632,1.08194,0.442067,1.21713,1.99764,0.580438,18.2313,2.60575,3.81409,5.52945,3.6159,9.92379,6.48621,1.6753,0.448182,4.02594,0.357984,3.04356,0.761761,0.942222,0.883347,1.9874,1.52901,12.9388,4.38002,4.88032,7.88575,1.55278,15.2913,5.27691,3.58398,0.958665,89.9267,9.24116,21.4528,6.60258,5.16492,7.34094,21.3208,2.20324,17.7033,6.23092,2.25168,4.51283
93,2010-04-04,00:00:00.00,0.513421,0.764612,3.92447,5.13338,5.46777,2.06659,1.68381,1.09119,0.442291,1.13212,2.10857,0.575051,18.8586,2.64725,3.78566,5.57184,3.63242,9.94944,6.33323,1.68526,0.446346,4.37513,0.353443,2.72738,0.76862,0.95875,0.892272,1.66011,1.1492,12.9954,4.44908,4.95497,8.01155,1.5714,15.0358,5.35264,3.65199,0.976189,90.5994,8.60915,22.4376,6.64288,5.24628,7.45486,21.6808,2.23834,17.7555,6.3495,2.29586,4.59181
94,2010-04-05,00:00:00.00,0.517013,0.777212,3.98969,5.16833,5.35798,2.11159,1.71466,1.10011,0.453566,1.145,2.02393,0.571572,19.3813,2.68416,3.76553,5.63166,3.66222,10.2037,6.25101,1.69684,0.453173,4.39174,0.349931,2.72887,0.776823,0.971496,0.901604,1.34106,1.08696,12.9579,4.51159,5.01961,8.1875,1.59193,14.8697,5.42461,3.7142,0.993556,91.3525,8.67023,22.4855,6.78461,5.35707,7.60835,21.807,2.27099,17.9487,6.45556,2.34198,4.67344
95,2010-04-06,00:00:00.00,0.531643,0.787528,4.05044,5.21029,5.39469,2.12957,1.7446,1.18447,0.455351,1.15243,2.21652,0.565841,19.9144,2.71595,3.80885,5.62875,3.70832,10.0964,6.31358,1.75754,0.480723,3.93943,0.347969,2.75753,0.784582,1.00531,0.914609,1.29136,1.08192,13.031,4.5666,5.07353,8.09979,1.61211,14.99,5.48534,3.7687,1.01366,92.1959,8.87042,21.9969,6.93198,5.47717,7.76066,21.59,2.30066,17.7052,6.54635,2.38842,4.75426
96,2010-04-07,00:00:00.00,0.733615,0.834003,4.56207,5.54618,5.56328,2.57567,1.96081,2.56593,1.12038,1.54558,2.43167,1.11651,20.3636,2.74834,3.91705,5.67532,3.80969,10.0753,6.47876,2.61401,0.961012,3.65042,0.386376,2.89924,0.834713,2.91581,1.41778,1.37685,1.48917,13.2094,4.69958,5.18383,8.09677,1.65497,15.1739,5.5611,3.82524,1.03778,93.5221,9.07647,22.6387,7.09446,5.62151,7.93004,21.6587,2.32709,17.7164,6.6219,2.43644,4.8326
97,2010-04-08,00:00:00.00,0.979689,1.52029,5.38388,6.38664,5.92844,3.83965,2.64137,3.26439,2.32032,2.10178,2.87421,2.88194,21.2805,2.9357,4.18552,5.93887,3.95612,10.2513,7.00071,4.05535,2.58842,4.7204,1.09335,3.58258,2.65063,5.36809,2.6963,2.62229,2.51547,13.4575,4.86906,5.44633,8.40062,1.80638,15.6958,5.62278,3.88657,1.37595,96.3876,9.68526,22.6598,7.24316,5.73212,8.12669,21.8214,2.35007,18.0182,6.68308,2.50422,4.99518
