time,date,hour,precip [mm/day],sub710 [m3/s],sub710 (observed) [m3/s],sub685 [m3/s],sub685 (observed) [m3/s],sub684 [m3/s],sub684 (observed) [m3/s],sub676 [m3/s],sub676 (observed) [m3/s],sub677 [m3/s],sub677 (observed) [m3/s],sub686 [m3/s],sub686 (observed) [m3/s],sub699 [m3/s],sub699 (observed) [m3/s],sub701 [m3/s],sub701 (observed) [m3/s],sub700 [m3/s],sub700 (observed) [m3/s],sub683 [m3/s],sub683 (observed) [m3/s],sub697 [m3/s],sub697 (observed) [m3/s],sub698 [m3/s],sub698 (observed) [m3/s],sub696 [m3/s],sub696 (observed) [m3/s],sub682 [m3/s],sub682 (observed) [m3/s],sub694 [m3/s],sub694 (observed) [m3/s],sub695 [m3/s],sub695 (observed) [m3/s],sub678 [m3/s],sub678 (observed) [m3/s],sub680 [m3/s],sub680 (observed) [m3/s],sub681 [m3/s],sub681 (observed) [m3/s],sub691 [m3/s],sub691 (observed) [m3/s],sub693 [m3/s],sub693 (observed) [m3/s],sub692 [m3/s],sub692 (observed) [m3/s],sub689 [m3/s],sub689 (observed) [m3/s],sub712 [m3/s],sub712 (observed) [m3/s],sub724 [m3/s],sub724 (observed) [m3/s],sub723 [m3/s],sub723 (observed) [m3/s],sub720 [m3/s],sub720 (observed) [m3/s],sub719 [m3/s],sub719 (observed) [m3/s]
1753,2014-10-20,00:00:00.00,0.0464654,8.34575,23.3048,2.81177,14.3,1.97005,8.82,6.43638,5,6.27008,8.06,1.03061,1.39,3.41013,3.93,3.92894,3.24,3.46096,3.1,3.05127,2.91,0.72807,0.939,13.2948,7.08,2.98038,13.4,4.13115,2.37,1.99382,3.7,1.52294,2,15.2905,6.1164,4.89607,1.8151,3.68389,1.3422,5.88644,6.4846,1.86884,9.0331,5.80444,12.7709,5.54439,1.3394,1.05435,1.2686,4.59919,0.0592,2.93483,0.1195,3.30042,6.0598,24.0066,32.8475
1754,2014-10-21,00:00:00.00,0.510759,6.86019,11.2135,2.58172,13.1,1.70795,6.7,4.98694,3.43,6.73927,7.88,1.07363,1.29,1.58864,2.87,3.06017,2.87,2.04171,2.54,2.19184,2.66,0.630088,0.781,11.3862,6.21,2.14939,11.8,1.95883,3.08,1.74045,2.85,1.31926,1.49,14.0842,4.7289,4.14006,1.4243,3.26453,1.1808,4.96099,6.6261,1.69204,9.5428,5.08874,12.5444,5.2836,1.733,0.993493,0.8807,5.48169,0.0609,2.82058,0.1223,2.83404,4.7572,24.2858,27.6372
1755,2014-10-22,00:00:00.00,1.67835,9.05223,9.9675,2.94208,11.1,2.49281,5.97,6.1832,3.34,9.92773,9.62,1.87556,1.3,2.04731,2.39,3.18767,2.71,2.96589,2.24,2.46609,2.51,0.616734,0.701,10.0597,5.91,2.3312,10.1,2.97996,2.49,1.98984,3.38,1.50428,1.1,13.8885,4.4174,5.17705,1.1638,3.76294,1.127,4.61697,7.2208,1.94881,9.7127,5.29186,12.4311,5.05759,1.7273,1.02188,0.6938,5.83143,0.0702,3.18349,0.1178,7.37785,16.7353,30.2981,73.0575
1756,2014-10-23,00:00:00.00,0.108798,9.72002,32.5644,3.43525,10.5,2.27215,6.98,6.95206,4.15,10.2331,9.18,2.33785,1.63,2.0693,2,2.97558,2.5,2.54028,1.99,2.45131,2.22,0.564483,0.582,9.29106,5.89,2.16381,9.04,1.94974,2.25,1.74648,3.45,1.41667,0.857,13.1292,4.0776,5.24292,1.0137,3.9277,1.0704,4.58699,6.6828,1.85681,9.2313,5.43051,11.7232,4.61184,1.5631,0.928728,0.5975,4.95255,0.068,3.20786,0.1136,9.0148,11.6665,36.1884,58.6159
1757,2014-10-24,00:00:00.00,2.52093e-05,7.71732,14.2717,3.14539,11.3,1.36015,6.35,3.83613,3.19,8.10803,8.68,1.77714,1.56,1.15611,1.73,2.3163,2.38,1.5104,1.85,1.79286,2.1,0.481839,0.504,7.16773,5.19,1.36192,8.46,0.884,1.9,1.14052,3.12,0.96488,0.713,11.2086,3.6246,3.84879,0.926,3.21572,1.0364,4.36351,6.3713,1.46892,8.8065,4.78334,10.9869,4.09778,1.3592,0.839755,0.538,4.67803,0.0668,2.8592,0.1119,4.83133,5.5501,32.7179,35.1129
1758,2014-10-25,00:00:00.00,1.14788e-06,7.15373,6.6261,2.58155,10.5,1.11624,5.21,1.80132,2.38,7.38108,8.13,1.22459,1.56,1.0425,1.56,1.89144,2.28,1.4228,1.73,1.46811,2.04,0.441548,0.469,5.69187,4.46,1.15452,7.31,0.882486,1.38,0.917263,2.76,0.726746,0.523,9.83292,3.3697,3.1468,0.8552,2.63405,1.0279,3.9138,6.2297,1.29444,8.6083,3.9317,10.7038,3.75399,1.2459,0.811256,0.4786,4.44405,0.0623,2.41475,0.1093,2.56684,4.1059,29.814,28.3168
1759,2014-10-26,00:00:00.00,0,6.91436,4.2758,2.18764,9.15,0.975414,4.42,1.66971,1.93,6.36721,7.56,0.965863,1.44,1.0823,1.39,1.65944,2.22,1.4205,1.62,1.31318,1.96,0.421845,0.434,4.85397,3.91,1.09697,6.29,0.880975,1.09,0.802063,2.2,0.626328,0.385,8.86415,3.2564,2.61395,0.8014,2.17647,0.9854,3.42928,6.1448,1.26542,8.5234,3.36706,10.3073,3.51263,1.195,0.801558,0.5069,4.1861,0.066,2.06277,0.1102,1.81274,3.2848,29.3269,25.3436
1760,2014-10-27,00:00:00.00,0.000199012,6.58842,3.1715,1.88872,8.09,0.891337,3.89,1.67111,1.63,5.45973,7.22,0.858152,1.31,1.05358,1.25,1.54261,2.12,1.41821,1.5,1.22107,1.85,0.412166,0.401,4.18782,3.5,1.00673,5.46,0.879467,0.896,0.727332,1.72,0.570734,0.313,8.09652,3.0016,2.20423,0.7929,1.83833,0.943,2.98885,6.0598,1.24397,8.4951,2.96249,10.0242,3.27345,1.1638,0.797669,0.5663,3.94257,0.0663,1.84818,0.1068,1.51239,2.7071,27.7962,23.1632
1761,2014-10-28,00:00:00.00,0.0513805,6.20647,2.5825,1.69086,7.37,0.895314,3.37,1.81798,1.34,4.8298,7.02,0.810976,1.26,1.06973,1.08,1.48923,2.03,1.41592,1.36,1.16775,1.66,0.406958,0.347,3.75416,3.18,1.02635,4.78,0.91554,0.761,0.695428,1.41,0.559841,0.297,7.58524,2.659,1.94584,0.79,1.59689,0.9203,2.69464,6.0881,1.30538,8.4384,2.78857,9.741,3.01727,1.1298,0.81097,0.5295,3.73373,0.0663,1.7371,0.1127,1.34908,2.4494,26.423,22.257
1762,2014-10-29,00:00:00.00,0.717279,6.14554,2.1832,1.83072,6.93,1.38545,3.07,3.46569,1.22,5.17203,7.04,1.04141,1.26,1.74247,0.966,1.89497,1.95,2.3057,1.27,1.77332,1.74,0.415166,0.324,4.35292,2.96,1.35871,4.36,2.20262,0.684,1.09151,1.18,0.827221,0.278,8.57027,2.6788,3.38469,0.8155,2.24183,0.9203,3.17504,7.419,3.16995,10.5622,4.08361,11.8081,3.51832,1.648,1.20904,0.6768,3.85385,0.0685,1.90534,0.1297,1.29337,2.1408,24.9598,21.6341
1763,2014-10-30,00:00:00.00,0.00623668,5.914,1.8916,2.03976,6.66,1.46534,2.96,4.82924,1.19,5.22799,6.86,1.18068,1.24,2.0225,0.939,2.09072,1.89,2.30887,1.16,2.0429,1.73,0.417597,0.319,5.29697,2.86,1.49249,4.06,2.21113,0.687,1.20776,1.02,0.941727,0.316,9.28173,2.5627,4.07484,0.875,2.78411,0.9684,3.78811,7.2491,4.73922,10.8454,5.65715,13.4788,3.83719,1.951,1.55183,0.6315,3.82449,0.0654,2.10474,0.1136,1.24033,2.0048,23.397,22.6252
1764,2014-10-31,00:00:00.00,0.109717,6.07658,2.1068,1.93795,6.36,1.05665,2.83,3.33994,1.22,4.72824,5.68,0.991395,1.27,1.18187,0.952,1.85246,1.83,1.44687,1.08,1.68785,1.58,0.412201,0.296,5.04231,2.79,1.11284,3.86,0.979351,0.779,0.870121,0.887,0.732647,0.308,8.30118,2.3135,2.97335,0.8552,2.39913,0.9684,3.76858,6.4279,3.00868,9.0331,4.82738,10.9586,3.2749,1.5093,1.28481,0.4786,3.53802,0.0629,2.00848,0.1169,1.53096,1.9822,22.5504,21.9172
1765,2014-11-01,00:00:00.00,1.17347,5.84702,2.4777,2.11269,6.3,1.55831,2.83,3.81426,1.15,5.71827,5.78,1.30785,1.29,2.85147,0.934,3.54104,1.9,4.61879,1.07,2.26047,1.57,0.668154,0.288,6.32848,2.71,1.9773,3.74,4.57224,0.847,2.09083,0.885,1.44273,0.32,10.393,2.2682,4.30553,0.9401,2.92307,0.9599,4.26433,6.7677,3.18586,9.7976,4.82118,11.4683,3.74193,1.4611,1.31458,0.5607,4.38538,0.0648,2.34801,0.154,2.02659,1.7726,22.6552,18.5475
1766,2014-11-02,00:00:00.00,0.727716,5.57103,3.1149,2.41279,6.45,1.75243,3.13,5.91565,1.24,6.58807,7.69,1.67042,1.37,4.06495,0.985,4.38041,1.97,5.01027,1.07,2.42723,1.73,1.12073,0.329,9.98939,2.91,3.38408,4.17,6.73361,2.06,3.14334,3.27,2.2198,2.19,13.5668,5.1537,5.40945,1.2403,3.60779,1.498,5.02387,8.4384,4.75476,12.8558,6.44206,17.2166,4.42587,2.2569,1.63322,1.0506,5.80539,0.0869,4.51773,0.2189,3.25097,2.6278,25.7037,33.4139
1767,2014-11-03,00:00:00.00,0.00430905,5.496,3.483,2.28599,6.54,1.24214,3.27,4.34687,1.47,6.36866,7.68,1.41643,1.31,1.80224,1.06,3.07036,1.9,1.82838,0.969,1.78417,1.72,1.04511,0.308,10.1845,3.7,2.68751,4.78,3.09298,3.16,2.3836,3.56,1.8826,4.47,12.5082,9.2596,4.16705,1.5942,3.24646,2.3022,5.08153,6.9093,3.26392,9.8543,5.8779,15.1495,4.21076,1.75,1.50579,0.5409,5.48651,0.0733,6.24394,0.1971,3.13051,2.4296,27.2301,23.4747
1768,2014-11-04,00:00:00.00,0.00923377,4.85789,3.6812,2.00234,6.58,1.00927,3.26,2.26009,1.3,6.04411,7.63,1.06533,1.24,0.927743,0.978,2.32671,1.84,1.40485,0.937,1.45019,1.72,0.654289,0.288,7.2196,3.38,1.3773,5.26,0.870467,2.05,1.55275,4.34,1.27855,2.14,10.216,7.504,3.12408,2.6533,2.63396,1.9793,4.61559,6.5978,1.72107,9.118,4.38424,14.2434,3.99752,1.3734,1.13243,0.4757,4.59708,0.0731,5.15324,0.1472,1.73288,2.0671,22.2186,19.0856
1769,2014-11-05,00:00:00.00,0.368092,4.69208,2.7609,2.05601,6.78,1.48563,3.03,3.65778,1.2,7.19537,7.71,1.332,1.2,2.09884,0.945,2.97543,1.89,3.20403,0.996,1.78619,1.71,0.581812,0.335,6.1498,3.1,1.42725,4.74,1.64501,1.48,1.26091,3.41,0.992902,0.904,9.4215,5.9465,2.70909,2.2682,2.23522,1.6622,4.10722,6.796,1.60782,9.0331,3.83692,12.9691,4.09403,1.3196,1.02191,0.504,4.7107,0.0804,3.67204,0.126,1.42908,1.9227,18.6189,17.9529
1770,2014-11-06,00:00:00.00,0.466983,5.77442,2.5683,2.39541,6.87,1.83834,3.38,5.83548,1.48,7.88345,8.4,1.85833,1.37,3.20855,1.06,4.31538,2.04,5.12616,1.25,2.18284,1.88,0.638868,0.292,6.49364,2.88,1.75956,4.26,2.01063,1.22,1.19705,2.29,0.938824,0.588,8.92854,5.182,2.37363,1.5404,1.95561,1.5659,3.6958,6.8244,1.62984,9.203,3.44403,12.3745,4.0619,1.3875,1.1014,0.5097,5.03357,0.0988,3.24791,0.1161,2.29319,2.2002,19.1631,18.8307
1771,2014-11-07,00:00:00.00,1.16872,6.25409,4.2758,2.47352,7.06,1.48404,3.81,5.06435,2.04,6.71544,8.15,1.69894,1.32,4.21479,1.27,4.69969,2.07,5.63177,1.25,2.87524,2.09,1.23409,0.303,7.85454,2.79,3.57386,3.97,3.56784,1.06,2.5601,1.73,2.09415,0.454,9.1751,4.5024,2.77247,1.2091,2.10309,1.4895,3.60677,6.5978,2.31589,8.9764,3.81137,11.8364,4.02857,1.2714,1.26233,0.5748,6.31223,0.1079,4.18922,0.1402,4.948,3.398,22.7089,25.8816
1772,2014-11-08,00:00:00.00,0.923101,5.91318,3.9927,2.4897,7.2,1.69956,4.25,4.60346,1.99,6.70042,8.07,1.64304,1.64,4.12981,4.76,4.59452,2.23,4.5276,1.5,3.31655,2.62,1.86449,0.546,11.64,4.51,5.57881,4.2,6.5289,1.13,3.34107,1.83,3.00825,0.549,10.5331,4.3325,3.57063,1.4243,2.47919,1.3989,3.81457,6.881,3.20677,9.9958,4.76244,13.139,4.14169,1.3054,1.42051,0.7023,7.15985,0.1068,5.43261,0.1186,6.79249,7.7305,28.1773,56.6337
1773,2014-11-09,00:00:00.00,0.521221,5.75117,9.8543,2.78334,7.55,2.21364,4.12,6.72137,1.98,7.8264,7.88,2.00472,1.64,3.28729,2.86,4.88879,2.39,4.33374,1.29,3.11292,2.49,1.50621,0.562,14.2816,12.9,4.40212,7.71,5.81881,2.67,2.89644,1.87,2.68843,0.757,12.0202,4.644,4.19011,1.3507,2.73901,1.43,3.90875,7.1075,2.60418,9.2879,4.78456,12.0063,3.95342,1.2743,1.29001,0.5069,6.30272,0.083,5.13955,0.0886,5.05384,4.7289,28.1948,33.697
1774,2014-11-10,00:00:00.00,0.10068,5.47249,8.3535,3.01628,7.74,2.09503,4.38,6.86061,2.21,7.8491,7.95,1.96315,1.67,2.85849,2.25,4.64692,2.56,3.85947,1.37,2.94664,2.49,0.877883,0.47,11.9718,10.1,2.60584,15.9,2.51683,4.81,2.50544,2.8,2.1737,0.997,12.0436,4.4741,3.92138,1.4357,2.70793,1.5404,3.80985,6.9659,1.63801,9.5711,4.17297,12.2895,3.63199,1.3819,1.04314,0.4899,5.57221,0.0801,3.9673,0.0728,2.66508,3.1149,24.5301,27.8071
1775,2014-11-11,00:00:00.00,0.0136729,5.48322,8.2119,2.8723,7.82,1.55216,4.6,4.33383,2.33,6.71733,7.81,1.53944,1.63,1.53442,1.94,3.42219,2.51,1.74259,1.29,2.28375,2.44,0.592209,0.399,8.22806,7.42,1.68596,12.3,0.918642,3.63,1.6322,4.48,1.42728,0.774,10.6011,4.3891,2.97759,1.4243,2.31105,1.5914,3.50829,6.5412,1.38335,8.8632,3.63353,11.4117,3.40733,1.3252,0.878472,0.4786,5.24253,0.081,2.96916,0.109,1.8749,2.5259,23.3155,22.0588
1776,2014-11-12,00:00:00.00,0.0396751,5.18626,5.0687,2.48434,7.91,1.15213,4.52,2.49799,2.05,5.88995,7.67,1.13185,1.64,0.919567,1.63,2.49437,2.46,1.38522,1.19,1.67969,2.35,0.496248,0.358,6.34394,5.7,1.28869,9.51,0.889738,2.49,1.18113,4.15,0.973612,0.606,9.68346,4.1343,2.61288,1.4923,2.02273,1.5206,3.18986,6.2297,1.33657,8.5517,3.2212,11.0153,3.30968,1.3394,0.847082,0.4701,5.02602,0.0787,2.36327,0.1458,1.47462,2.591,22.6894,21.3509
1777,2014-11-13,00:00:00.00,0.171465,5.3479,3.5396,2.20867,7.77,1.06809,4.09,1.9857,1.74,5.42466,7.43,1.08805,1.64,1.22365,1.4,2.59347,2.34,1.80962,1.1,1.5511,2.18,0.458091,0.326,5.44603,4.7,1.23475,7.53,0.88276,1.71,0.949772,3.14,0.740464,0.481,9.08512,4.021,2.30016,1.3366,1.81343,1.4498,2.92442,6.1164,1.3503,8.2968,3.01007,10.5056,3.19743,1.3309,0.871132,0.4927,4.96675,0.0705,2.17015,0.1311,1.65946,2.659,22.0153,23.8711
1778,2014-11-14,00:00:00.00,0.00645431,5.41009,3.1998,2.01986,7.29,0.993911,3.56,1.89363,1.42,4.71107,7.3,1.068,1.58,1.15934,1.15,2.58508,2.17,1.80762,0.976,1.4759,1.89,0.434579,0.285,4.68297,3.98,1.08799,6.17,0.881654,1.35,0.826957,2.36,0.639342,0.377,8.36737,3.5962,1.98692,1.3422,1.60862,1.3309,2.68413,6.0032,1.29297,8.042,2.82386,10.1657,2.97202,1.2091,0.851037,0.4417,4.6112,0.0614,2.1145,0.1116,1.70329,2.2031,21.4211,21.9172
1779,2014-11-15,00:00:00.00,0.00170365,5.00542,3.483,1.78913,6.81,0.865456,3.19,1.74031,1.28,3.87,7.16,0.898395,1.47,1.09389,1.01,1.97404,2.05,1.39955,0.928,1.28002,1.81,0.410658,0.265,4.07188,3.49,1.02302,5.17,0.865929,0.983,0.728821,1.83,0.569582,0.314,7.74626,3.1432,1.78115,1.2403,1.43991,1.229,2.46198,5.9749,1.22906,7.9854,2.59007,9.8826,2.72464,1.1921,0.80822,0.3964,4.17066,0.0614,1.9494,0.1019,1.37236,2.3786,20.0521,21.5774
1780,2014-11-16,00:00:00.00,0.000467888,4.66929,4.7289,1.61223,6.4,0.816384,2.87,1.61175,1.13,3.42268,5.87,0.828073,1.45,1.02821,0.894,1.69483,1.98,1.39752,0.863,1.18734,1.69,0.401889,0.246,3.61395,3.15,0.947666,4.52,0.862419,0.766,0.673793,1.47,0.53134,0.24,7.16907,3.0299,1.65591,1.0024,1.33167,1.1808,2.28011,5.8899,1.21037,7.9004,2.45041,9.741,2.50682,1.1582,0.782766,0.3908,3.93283,0.0626,1.78723,0.0923,1.24365,2.625,18.6898,21.719
1781,2014-11-17,00:00:00.00,0.0208856,4.45187,6.1164,1.50452,6.1,0.786781,2.51,1.61327,1.01,3.16361,5.27,0.819085,1.45,1.1706,0.828,1.67233,1.92,1.68579,0.815,1.13197,1.61,0.402362,0.228,3.28022,2.89,0.912886,4.06,0.849388,0.686,0.643349,1.16,0.511945,0.2,6.6607,2.6986,1.57985,0.9514,1.26774,1.0392,2.14443,5.7766,1.20848,7.7588,2.37466,9.5711,2.30897,1.1497,0.794994,0.3568,3.87193,0.0609,1.70473,0.0909,1.18879,2.3616,17.6644,21.4075
1782,2014-11-18,00:00:00.00,0.0688641,5.00782,6.7677,1.42645,5.92,0.768732,2.2,1.61052,0.939,3.01113,5.45,0.798863,1.36,1.17517,0.857,1.64045,1.98,1.68401,0.722,1.09861,1.54,0.4015,0.21,3.0582,2.8,0.884694,3.9,0.847968,0.64,0.619573,0.983,0.498985,0.191,6.22283,2.86,1.5355,0.8778,1.22862,0.9628,2.04295,5.805,1.20955,7.8438,2.33972,9.5711,2.13184,1.1921,0.802088,0.3426,3.73109,0.0699,1.67782,0.1164,1.18915,2.6816,16.8567,24.8056
1783,2014-11-19,00:00:00.00,0,5.00877,7.7305,1.35933,5.56,0.757541,1.81,1.60792,0.83,2.90932,5.27,0.744951,1.17,1.04887,0.776,1.48772,1.85,1.36775,0.719,1.07824,1.54,0.395325,0.181,2.92426,2.56,0.866461,3.63,0.845864,0.591,0.598552,0.864,0.488689,0.185,5.85251,2.3503,1.5108,0.7787,1.20384,0.9061,1.9672,4.8422,1.2009,7.1358,2.30191,8.7499,1.98847,1.0619,0.782806,0.32,3.46425,0.0612,1.6488,0.0943,1.15249,2.7382,16.22,24.041
1784,2014-11-20,00:00:00.00,0,4.30562,5.2953,1.30585,5.61,0.750423,1.65,1.60533,0.969,2.84316,5.05,0.722144,1.26,1.00983,0.729,1.43879,1.71,1.36489,0.525,1.06552,1.45,0.391245,0.159,2.84343,2.34,0.854248,3.38,0.844456,0.504,0.587854,0.801,0.483912,0.162,5.54273,2.2512,1.49519,0.7391,1.18765,0.9061,1.90951,4.9554,1.19288,7.0509,2.27336,8.7216,1.87509,1.2063,0.771196,0.303,3.33358,0.0532,1.61738,0.0886,1.09867,2.1209,15.5682,19.7368
1785,2014-11-21,00:00:00.00,0,4.20922,3.7661,1.2646,6.95,0.745721,2.07,1.60275,1.13,2.80017,4.9,0.704425,1.5,1.03254,0.746,1.4169,1.63,1.36273,0.61,1.05733,1.69,0.388981,0.146,2.79485,2.22,0.845614,3.17,0.84305,0.477,0.580626,0.779,0.480848,0.149,5.28504,2.6391,1.4837,0.7221,1.17675,0.8778,1.86841,4.4741,1.18998,6.3147,2.25987,7.8438,1.79568,1.1808,0.766293,0.2917,3.22675,0.0535,1.5988,0.0883,1.08828,1.8123,14.9808,18.7174
1786,2014-11-22,00:00:00.00,0,4.05143,2.2144,1.23315,6.31,0.742455,2.1,1.60019,1.31,2.77184,4.78,0.691139,1.46,1.01485,0.645,1.40389,1.61,1.36058,0.61,1.0518,1.54,0.387532,0.138,2.76505,2.15,0.837313,3.01,0.841648,0.438,0.575633,0.757,0.478767,0.145,5.07118,2.2653,1.47506,0.7023,1.16914,0.8495,1.84242,4.8988,1.18776,6.0032,2.2497,7.6739,1.75211,1.0704,0.763914,0.286,3.14362,0.0538,1.5876,0.0827,1.08076,1.7217,14.4423,19.2271
1787,2014-11-23,00:00:00.00,2.63822,5.1319,1.9652,2.49851,5.64,2.45326,2.82,4.70229,1.79,8.17911,5.12,3.1183,1.4,7.93659,0.888,7.43877,1.72,13.7029,0.991,3.49539,1.66,1.16037,0.171,8.24513,2.3,3.48986,3,7.05336,0.387,2.15824,0.736,1.64238,0.128,6.26231,2.1719,2.76679,0.6881,1.91572,0.8467,2.94012,5.805,3.82482,7.2774,4.21198,9.0897,2.90311,1.212,1.52144,0.303,5.49104,0.0552,2.92519,0.0711,3.44779,3.6246,20.2513,23.3614
1788,2014-11-24,00:00:00.00,2.66539,9.42394,10.0808,6.23494,6.24,9.67553,13.9,34.9487,26.4,14.1713,6.12,6.50564,2.54,16.165,14.8,17.5841,6.79,24.3083,12.1,10.4994,9.17,2.17384,3.64,18.0072,7.09,6.2749,8.03,8.26676,1.08,3.38547,1.52,2.75105,0.426,8.01291,1.9992,4.0821,0.7787,2.94941,0.9599,4.4767,6.0032,6.78041,9.0897,7.23965,11.8648,4.19102,1.801,2.43775,0.3964,7.2435,0.0728,4.66759,0.0603,8.18649,10.4489,29.5462,46.7228
1789,2014-11-25,00:00:00.00,6.29474,11.5212,44.7406,12.1763,49,16.1178,101,64.6007,138,29.781,19,11.9448,9.35,22.9363,79.6,29.6298,29.3,32.2211,51.2,19.8182,39.6,4.38162,23.2,30.4207,40.4,10.1022,47.1,13.0281,14.3,6.86003,15.4,5.47229,15,15.936,11.0719,9.93842,3.9927,7.0049,6.7394,10.3558,24.8339,14.9346,50.404,16.8096,63.7129,9.07256,18.7458,4.31488,5.6067,9.73138,0.1322,6.20954,0.3511,8.65678,16.0273,29.1008,64.2792
1790,2014-11-26,00:00:00.00,0.0150282,9.22529,30.0159,15.571,130,11.8629,140,38.5449,56.9,37.5759,23.6,13.3774,12.7,18.3022,29.2,27.6717,26.5,21.6258,19.2,17.9131,47.8,4.6273,16.2,37.4927,51.4,11.6713,72,11.8547,32.2,7.39069,27,6.29957,32.1,21.8471,22.257,11.9254,7.1642,9.64966,10.279,17.5736,16.4238,20.8629,33.697,26.0184,62.8634,13.3816,7.504,5.63592,6.7394,10.6013,0.1348,6.69124,1.4555,4.81297,8.58,24.7513,49.5545
1791,2014-11-27,00:00:00.00,0.00974843,8.27607,11.1002,13.6973,182,5.41759,29.9,5.82489,15.7,27.3222,22.5,6.90485,11.1,4.12052,9.08,12.7378,15.8,1.36474,6.06,8.87073,20.6,1.77443,3.48,25.6551,27.3,4.77276,60.7,0.887934,17.4,3.57123,38.7,3.64124,22.6,17.0979,14.3,7.16905,6.5129,7.02204,7.3057,16.7921,11.978,11.0836,17.8679,17.2833,48.705,11.8415,3.0016,3.98576,4.1626,8.10478,0.1628,5.0457,0.7561,2.38212,3.9927,22.7221,35.9624
1792,2014-11-28,00:00:00.00,0.00507,8.58833,6.4562,10.6693,44.2,3.40641,15.4,1.62606,8.86,20.2741,17.8,2.66975,7.59,0.776055,5.7,6.17743,8.9,1.3623,4.48,5.39826,9.78,0.581812,1.93,13.4353,24.2,1.66166,35.2,0.846726,4.8,2.6276,39.3,2.47167,6.86,13.9338,8.7216,5.65402,4.7572,4.96113,3.936,12.2679,9.6277,3.34121,13.224,8.0399,36.2456,11.5329,2.3475,2.20851,2.373,7.34011,0.1382,3.52654,0.3823,1.7078,3.1432,21.635,35.1129
1793,2014-11-29,00:00:00.00,0.000191267,8.35342,5.182,8.36355,25.8,2.15746,10.7,1.58287,5.76,13.7445,18.3,1.56106,5.85,1.10961,4.21,3.82992,6.46,1.3603,3.3,3.6147,6.46,0.485772,1.47,10.6195,16.3,2.2173,27.9,0.834992,2.91,1.881,16.3,1.68256,2.39,13.3747,6.9376,4.59382,3.1998,3.97011,2.7581,9.20791,8.7499,2.76512,11.3834,7.22379,24.5224,11.7248,1.985,1.40657,1.6169,6.39646,0.1271,2.65493,0.2512,1.42252,2.9166,21.6864,33.1307
1794,2014-11-30,00:00:00.00,0.353517,8.11422,4.5307,6.72399,19.2,1.74925,8.21,2.14352,4,10.1115,20.9,1.71061,4.88,1.49246,3.37,2.82555,5.21,2.03605,2.72,3.17752,5.1,0.447021,1.18,9.32127,9.83,1.53701,18.9,2.18517,1.85,1.67493,5.72,1.23177,1.3,12.3027,5.7766,3.94154,2.3078,3.3089,2.1861,7.19129,8.3252,2.09611,10.7321,5.53473,19.5103,10.2585,1.8179,0.99973,1.2828,5.65716,0.1365,2.12011,0.1719,1.8652,3.483,22.0816,31.998
1795,2014-12-01,00:00:00.00,0.199006,7.70908,4.6723,5.54821,15.7,2.0838,7.33,4.2975,3.38,8.78927,20,1.84829,4.31,1.81788,3.76,2.32307,4.64,2.07107,2.73,2.7817,4.77,0.642333,1.17,9.10369,7.28,1.8698,13.3,2.37665,1.44,1.58374,4.02,1.06278,0.935,11.4098,5.2953,3.52632,2.0898,2.88836,1.9907,5.73538,8.1553,1.99894,10.4206,4.9351,17.9812,8.53718,1.7868,0.913409,1.127,5.10834,0.1235,1.86389,0.1345,1.99087,4.2758,22.335,34.5466
1796,2014-12-02,00:00:00.00,0.234691,7.69099,6.2863,4.26328,14.2,1.83634,7.32,5.36542,3.6,7.59656,19.7,1.31528,4.08,1.3258,5.03,2.62106,4.56,2.04723,2.7,1.99886,4.14,0.772666,1.26,7.87291,7,1.77615,11.6,1.26299,1.4,1.33625,3.16,1.0044,0.777,10.4535,4.7855,3.12678,1.8632,2.53609,1.9114,4.81182,7.9004,1.88498,10.0525,4.46931,17.0751,7.03516,1.6395,0.984702,1.0647,5.14012,0.1025,2.14577,0.1274,1.70979,5.6917,21.2162,39.9268
1797,2014-12-03,00:00:00.00,0.0504177,7.58181,6.7394,3.17015,13.2,1.21502,6.5,3.32893,2.7,6.24194,17.9,0.982817,3.6,1.31355,3.53,2.71936,4.29,2.02007,2.34,1.63445,3.46,0.621089,1.07,6.46803,6.48,1.47161,10.9,1.06903,1.2,1.09766,2.71,0.861507,0.681,9.22194,4.3891,2.63963,1.6509,2.16877,1.7556,4.04888,7.7022,1.82938,9.6844,3.86408,16.0273,5.84324,1.4498,0.940612,0.892,4.95399,0.0756,2.47767,0.1121,1.78592,3.0582,20.2536,29.7327
1798,2014-12-04,00:00:00.00,0.0344961,6.887,5.1537,2.5592,11.6,1.01387,5.78,1.6928,1.98,5.53378,13.6,1.02543,3.19,1.11506,2.71,2.21986,4.05,1.5082,2.25,1.35571,3.35,0.499335,0.949,5.52258,5.68,1.09754,9.71,0.826796,1.03,0.839561,2.53,0.675228,0.606,8.1725,3.8794,2.15418,1.362,1.82197,1.5716,3.40107,7.6739,1.5152,9.5711,3.28163,15.2628,4.80136,1.4357,0.833847,0.7589,4.37189,0.0597,2.32257,0.1339,1.61049,2.5287,19.3367,24.9471
