time,date,hour,precip [mm/day],sub7078 [m3/s],sub7079 [m3/s],sub7080 [m3/s],sub7081 [m3/s],sub7082 [m3/s],sub7082 (observed) [m3/s]
273,2000-09-30,00:00:00.00,0.299174,8.85061,4.93372,3.14345,5.88846,27.9952,25.1
274,2000-10-01,00:00:00.00,0.0130541,8.19593,4.59122,2.88727,5.4212,26.2179,21.4
275,2000-10-02,00:00:00.00,0.203698,7.63817,4.29543,2.67204,5.0269,24.6704,18.5
276,2000-10-03,00:00:00.00,0.0613027,7.15593,4.03714,2.48821,4.68878,23.308,16.2
277,2000-10-04,00:00:00.00,0.0844236,6.73514,3.8097,2.3295,4.39593,22.0997,15.5
278,2000-10-05,00:00:00.00,7.20028,6.70514,3.77505,2.32222,4.38432,21.8649,15.2
279,2000-10-06,00:00:00.00,0.589317,7.75367,4.25209,2.73136,5.14966,24.2465,14.6
280,2000-10-07,00:00:00.00,2.6281,8.33572,4.48305,2.95513,5.57434,25.4716,14.9
281,2000-10-08,00:00:00.00,6.11613,7.8984,4.31829,2.75673,5.22319,25.025,19.1
282,2000-10-09,00:00:00.00,0.582558,7.87448,4.47738,2.67664,5.11217,27.0137,48.6
283,2000-10-10,00:00:00.00,0.408302,7.65005,4.52396,2.56624,4.92211,27.3876,48.1
284,2000-10-11,00:00:00.00,0.197251,7.03238,4.22814,2.36623,4.5313,24.9348,41
285,2000-10-12,00:00:00.00,0.135169,6.57405,3.90714,2.21311,4.23457,23.0811,33.4
286,2000-10-13,00:00:00.00,0.12925,6.23977,3.68349,2.09529,4.00975,21.9141,27.1
287,2000-10-14,00:00:00.00,1.03528,5.94396,3.50353,1.99124,3.81127,20.912,22.7
288,2000-10-15,00:00:00.00,0.0925109,5.67775,3.34253,1.89803,3.63341,20.0083,22.4
289,2000-10-16,00:00:00.00,2.8365,5.48484,3.20702,1.82818,3.50308,19.3654,18.4
290,2000-10-17,00:00:00.00,4.90195,5.60974,3.18852,1.86219,3.57964,19.8148,16
291,2000-10-18,00:00:00.00,0.26156,6.12836,3.38139,2.03939,3.92444,21.4904,15.7
292,2000-10-19,00:00:00.00,0.326797,6.19031,3.40923,2.06734,3.97277,21.6027,16.1
293,2000-10-20,00:00:00.00,0.106528,5.69694,3.16978,1.89935,3.64833,19.9402,14.6
294,2000-10-21,00:00:00.00,0.0866685,5.35364,2.99358,1.78111,3.42119,18.793,14.2
295,2000-10-22,00:00:00.00,0.0619924,5.1376,2.87833,1.70651,3.27778,18.069,13.3
296,2000-10-23,00:00:00.00,0.029864,4.94397,2.77426,1.63986,3.14964,17.4167,11.3
297,2000-10-24,00:00:00.00,0.770181,4.76617,2.67827,1.57884,3.03233,16.815,10.7
298,2000-10-25,00:00:00.00,1.48275,4.61564,2.61998,1.52845,2.93482,16.3241,10.7
299,2000-10-26,00:00:00.00,0.132636,4.51607,2.65604,1.49882,2.87541,16.0622,10.8
300,2000-10-27,00:00:00.00,0.102068,4.40343,2.64111,1.46281,2.80492,15.7154,10.6
301,2000-10-28,00:00:00.00,5.76838,4.37387,2.59911,1.44881,2.78245,15.6637,13.7
302,2000-10-29,00:00:00.00,0.220156,4.72573,2.82944,1.55868,3.00791,17.2028,12.9
303,2000-10-30,00:00:00.00,0.340607,4.86372,2.93353,1.6012,3.097,17.8561,12.9
304,2000-10-31,00:00:00.00,0.121781,4.5334,2.72088,1.49373,2.88436,16.5438,12.2
305,2000-11-01,00:00:00.00,0.510432,4.2976,2.56884,1.41621,2.73171,15.6208,11.5
306,2000-11-02,00:00:00.00,0.285552,4.16531,2.48629,1.37143,2.64467,15.1353,10.9
307,2000-11-03,00:00:00.00,0.106844,4.04579,2.41272,1.33094,2.5661,14.7012,10.6
308,2000-11-04,00:00:00.00,0.156388,3.9337,2.34397,1.29302,2.49261,14.2941,10.2
309,2000-11-05,00:00:00.00,0.143921,3.82873,2.27989,1.25758,2.42395,13.9126,10.1
310,2000-11-06,00:00:00.00,0.145397,3.73078,2.22024,1.22459,2.36006,13.5561,10
311,2000-11-07,00:00:00.00,0.143102,3.6392,2.16438,1.1938,2.30048,13.2223,9.93
312,2000-11-08,00:00:00.00,0.681937,3.55306,2.12759,1.16488,2.24454,12.9351,9.65
313,2000-11-09,00:00:00.00,0.536145,3.4719,2.1408,1.13762,2.19183,12.7471,9.38
314,2000-11-10,00:00:00.00,21.5438,3.92107,2.65514,1.26861,2.44594,14.888,9.68
315,2000-11-11,00:00:00.00,15.3311,6.96456,5.51319,2.19692,4.23779,27.894,15.6
316,2000-11-12,00:00:00.00,0.0564366,11.6639,8.71409,3.73211,7.17195,44.6117,30.5
317,2000-11-13,00:00:00.00,0.134026,12.4259,8.50525,4.03928,7.74334,45.318,43.9
318,2000-11-14,00:00:00.00,3.76091,10.2883,7.01405,3.33545,6.40031,37.7074,35.1
319,2000-11-15,00:00:00.00,3.95921,9.80966,6.8151,3.13829,6.03809,36.8357,32.6
320,2000-11-16,00:00:00.00,2.00788,10.2992,7.27804,3.25682,6.27574,39.4355,38
321,2000-11-17,00:00:00.00,2.69347,10.2351,7.32193,3.21101,6.18691,39.843,44.4
322,2000-11-18,00:00:00.00,4.14424,9.94828,7.17188,3.08856,5.95529,39.5516,61.4
323,2000-11-19,00:00:00.00,0.843238,10.0684,7.25208,3.08555,5.95847,40.9266,87
324,2000-11-20,00:00:00.00,0.494262,9.7303,6.8976,2.9611,5.72028,40.0419,79.4
325,2000-11-21,00:00:00.00,6.12792,9.23093,6.43949,2.81497,5.43353,37.825,65.7
326,2000-11-22,00:00:00.00,3.6913,9.98153,6.94,3.05124,5.88256,40.6788,60.5
327,2000-11-23,00:00:00.00,4.1236,10.2139,7.05452,3.12742,6.02603,41.8886,58.3
328,2000-11-24,00:00:00.00,2.38555,9.16385,6.24826,2.81315,5.42116,37.6442,53.6
329,2000-11-25,00:00:00.00,0.321366,8.39004,5.65764,2.58126,4.97462,34.0684,51.6
330,2000-11-26,00:00:00.00,1.66502,7.95101,5.34628,2.44911,4.71948,32.0271,56.5
331,2000-11-27,00:00:00.00,8.63817,8.92942,6.28704,2.72792,5.26308,36.1706,69.7
332,2000-11-28,00:00:00.00,2.87456,14.0031,10.7155,4.18058,8.10247,58.1221,146
333,2000-11-29,00:00:00.00,2.05454,17.1845,13.381,5.07919,9.86828,72.1348,213
334,2000-11-30,00:00:00.00,1.00192,15.4539,11.8026,4.57273,8.88998,64.6,197
335,2000-12-01,00:00:00.00,0.470379,13.8033,10.3485,4.10781,7.99309,56.76,148
336,2000-12-02,00:00:00.00,0.253735,12.4829,9.21258,3.73102,7.26644,50.5507,108
337,2000-12-03,00:00:00.00,0.285184,11.3103,8.19968,3.3896,6.59765,45.4407,78.9
338,2000-12-04,00:00:00.00,0.264852,10.3882,7.36549,3.12797,6.07985,41.4359,59.1
339,2000-12-05,00:00:00.00,0.641127,9.65687,6.7325,2.91911,5.6684,38.3245,48.2
340,2000-12-06,00:00:00.00,5.78488,9.04855,6.23067,2.7433,5.32347,35.8687,43.9
341,2000-12-07,00:00:00.00,3.12216,8.53101,5.81656,2.59286,5.02874,33.764,37.6
342,2000-12-08,00:00:00.00,2.94115,8.08618,5.46936,2.46296,4.77455,31.8708,30.2
343,2000-12-09,00:00:00.00,2.16586,7.70035,5.17458,2.34984,4.55342,30.2519,25
344,2000-12-10,00:00:00.00,0.433036,7.36205,4.92094,2.25031,4.35903,28.8553,20.9
345,2000-12-11,00:00:00.00,0.554362,7.06253,4.70015,2.1619,4.1865,27.6278,17.8
346,2000-12-12,00:00:00.00,11.75,6.79497,4.50596,2.08267,4.032,26.5384,15
347,2000-12-13,00:00:00.00,7.84175,6.55439,4.33363,2.01119,3.89274,25.5646,13.8
348,2000-12-14,00:00:00.00,2.27751,6.33724,4.17982,1.9465,3.76681,24.6898,13
349,2000-12-15,00:00:00.00,4.97266,6.14046,4.04188,1.88774,3.65251,23.8999,12.3
350,2000-12-16,00:00:00.00,0.187305,5.96125,3.91746,1.83413,3.54828,23.1828,11.8
351,2000-12-17,00:00:00.00,10.4509,6.61808,4.16752,2.06702,3.9824,24.8088,36
352,2000-12-18,00:00:00.00,10.956,10.993,6.19865,3.57872,6.80829,37.2399,67.7
353,2000-12-19,00:00:00.00,3.835,16.5337,9.46303,5.44871,10.3064,55.7024,86.7
354,2000-12-20,00:00:00.00,4.37815,16.6538,9.99871,5.4574,10.327,57.968,97.7
355,2000-12-21,00:00:00.00,0.993508,13.7498,8.29682,4.47581,8.49226,48.3796,88.4
356,2000-12-22,00:00:00.00,4.38494,12.0775,7.27067,3.91366,7.44055,42.7129,80.5
357,2000-12-23,00:00:00.00,0.585866,11.0872,6.68327,3.57856,6.81363,39.4816,70.1
358,2000-12-24,00:00:00.00,2.03735,10.296,6.21621,3.31237,6.3144,36.8825,61.1
359,2000-12-25,00:00:00.00,3.49022,9.63985,5.8294,3.09293,5.90194,34.706,56.4
360,2000-12-26,00:00:00.00,1.33426,9.08699,5.50382,2.90897,5.55551,32.8558,51.5
361,2000-12-27,00:00:00.00,1.34645,8.61494,5.22607,2.75261,5.26057,31.2637,48
362,2000-12-28,00:00:00.00,3.26716,8.20731,4.9864,2.61814,5.00655,29.8791,46.5
363,2000-12-29,00:00:00.00,0.467093,7.85174,4.77746,2.50125,4.78549,28.6637,45.5
364,2000-12-30,00:00:00.00,0.836053,7.53931,4.59393,2.39886,4.59165,27.5899,44.5
365,2000-12-31,00:00:00.00,4.81891,7.26272,4.43152,2.30849,4.42037,26.6343,43
366,2001-01-01,00:00:00.00,0.761302,7.01573,4.28655,2.228,4.26769,25.7769,42.5
367,2001-01-02,00:00:00.00,0.280421,6.79376,4.15625,2.15584,4.1307,25.003,41.7
368,2001-01-03,00:00:00.00,0.291801,6.59326,4.03853,2.09079,4.00712,24.3012,40.8
369,2001-01-04,00:00:00.00,2.44314,6.41093,3.93145,2.03176,3.89489,23.6604,40
370,2001-01-05,00:00:00.00,0.673718,6.24437,3.8336,1.97794,3.79251,23.0728,42
371,2001-01-06,00:00:00.00,9.56311,6.65485,4.11763,2.11295,4.02961,24.246,43
372,2001-01-07,00:00:00.00,0.569333,8.86729,5.60803,2.83929,5.32193,30.9162,44.4
373,2001-01-08,00:00:00.00,0.547292,10.0207,6.39056,3.21828,5.99329,34.3628,46
374,2001-01-09,00:00:00.00,0.498294,8.89222,5.64597,2.84863,5.32917,30.8613,42
375,2001-01-10,00:00:00.00,0.465506,8.13333,5.14396,2.59966,4.88121,28.4872,41
376,2001-01-11,00:00:00.00,0.407776,7.77321,4.90145,2.48046,4.66625,27.3321,40.8
377,2001-01-12,00:00:00.00,0.204013,7.4711,4.69865,2.3802,4.48468,26.3812,40.4
378,2001-01-13,00:00:00.00,0.174105,7.20218,4.5202,2.2916,4.32337,25.5228,40.1
379,2001-01-14,00:00:00.00,0.352673,6.95935,4.36142,2.21242,4.17871,24.7226,40
380,2001-01-15,00:00:00.00,0.693525,6.7534,4.23726,2.14406,4.05604,24.0741,39.8
381,2001-01-16,00:00:00.00,4.52825,6.87603,4.32466,2.17789,4.13195,24.6605,42
382,2001-01-17,00:00:00.00,1.81559,7.87468,4.86562,2.49037,4.73219,28.4737,46
383,2001-01-18,00:00:00.00,0.916495,8.58545,5.22402,2.7049,5.14549,31.3323,50
384,2001-01-19,00:00:00.00,0.427055,8.13938,4.96684,2.55576,4.86823,29.8371,44
385,2001-01-20,00:00:00.00,0.38649,7.56708,4.6347,2.37833,4.53068,27.6813,40
386,2001-01-21,00:00:00.00,0.259947,7.23401,4.4319,2.27492,4.3347,26.447,39
387,2001-01-22,00:00:00.00,0.503551,6.98544,4.27826,2.19638,4.18689,25.5563,38.5
388,2001-01-23,00:00:00.00,0.228513,6.7637,4.14147,2.12632,4.05496,24.7631,38
389,2001-01-24,00:00:00.00,0.314303,6.56266,4.01762,2.06282,3.93525,24.043,37
390,2001-01-25,00:00:00.00,1.76734,6.38003,3.90489,2.00502,3.82618,23.3872,36
391,2001-01-26,00:00:00.00,0.276888,6.21283,3.80172,1.95212,3.7263,22.7863,35.5
392,2001-01-27,00:00:00.00,1.15578,6.05849,3.7068,1.90346,3.63432,22.2314,38
393,2001-01-28,00:00:00.00,2.46786,5.91568,3.6191,1.85848,3.54923,21.7174,36
394,2001-01-29,00:00:00.00,0.51154,5.78309,3.53773,1.81672,3.47017,21.2397,35
395,2001-01-30,00:00:00.00,0.283067,5.65949,3.46188,1.77782,3.39647,20.7939,50
396,2001-01-31,00:00:00.00,18.4478,6.59748,3.98285,2.05041,3.92573,24.5281,85
397,2001-02-01,00:00:00.00,4.1854,11.6681,6.79902,3.52035,6.77695,44.8198,120
398,2001-02-02,00:00:00.00,0.809747,15.6279,9.00086,4.67598,9.0139,60.755,220
399,2001-02-03,00:00:00.00,4.2305,14.2143,8.16022,4.27293,8.22867,54.9904,180
400,2001-02-04,00:00:00.00,0.660646,12.2069,6.99045,3.68661,7.09529,46.825,150
401,2001-02-05,00:00:00.00,1.92665,11.0614,6.36993,3.35307,6.45217,42.3014,120
402,2001-02-06,00:00:00.00,1.8635,10.4045,6.00243,3.16154,6.08564,39.7286,90
403,2001-02-07,00:00:00.00,1.75745,10.244,5.89815,3.11205,6.001,39.2094,65
404,2001-02-08,00:00:00.00,0.207295,9.95558,5.82252,3.02325,5.83596,38.4718,42
405,2001-02-09,00:00:00.00,16.7249,10.7845,6.40378,3.34427,6.3613,39.7435,40
406,2001-02-10,00:00:00.00,42.0999,24.8393,14.2374,8.1445,14.878,78.1537,140
407,2001-02-11,00:00:00.00,4.72023,66.3433,36.6885,21.6299,39.8261,205.381,405
408,2001-02-12,00:00:00.00,0.490744,73.9588,40.7633,23.8269,44.3637,235.815,523
409,2001-02-13,00:00:00.00,0.481252,43.6029,24.4565,13.8881,26.1327,145.805,459
410,2001-02-14,00:00:00.00,0.220803,30.438,17.266,9.63354,18.2311,104.425,377
411,2001-02-15,00:00:00.00,6.7894,25.7324,14.6501,8.14337,15.4395,89.1597,279
412,2001-02-16,00:00:00.00,0.42891,26.9205,15.2767,8.60888,16.275,91.9011,200
413,2001-02-17,00:00:00.00,0.442369,26.2455,14.8869,8.42568,15.9172,89.2539,160
414,2001-02-18,00:00:00.00,1.68411,21.5185,12.2648,6.86635,13.0099,74.3953,120
415,2001-02-19,00:00:00.00,0.357253,18.4018,10.5243,5.84687,11.1003,64.3708,92
416,2001-02-20,00:00:00.00,0.568629,16.4249,9.41438,5.20607,9.89521,57.8861,75
417,2001-02-21,00:00:00.00,0.533646,14.938,8.57775,4.72654,8.99071,52.9639,54
418,2001-02-22,00:00:00.00,1.89473,13.7701,7.92033,4.35117,8.28095,49.042,46
419,2001-02-23,00:00:00.00,0.769637,12.8324,7.3911,4.05073,7.71169,45.8272,41
420,2001-02-24,00:00:00.00,1.29305,12.0634,6.95556,3.80511,7.24562,43.1683,39
421,2001-02-25,00:00:00.00,2.63404,11.419,6.58979,3.59979,6.85561,40.9269,36
422,2001-02-26,00:00:00.00,20.8931,13.2742,7.54328,4.16815,7.92899,47.6097,50
423,2001-02-27,00:00:00.00,0.83172,24.0802,13.1045,7.48758,14.1975,86.3385,100
424,2001-02-28,00:00:00.00,0.469762,29.1678,15.7413,9.04496,17.1494,104.857,220
425,2001-03-01,00:00:00.00,0.932396,22.8702,12.525,7.10384,13.4963,82.6181,170
426,2001-03-02,00:00:00.00,1.93139,18.8929,10.4625,5.87655,11.1801,68.4656,105
427,2001-03-03,00:00:00.00,1.17295,16.7871,9.34567,5.2297,9.95674,61.0338,97.9
428,2001-03-04,00:00:00.00,0.329089,15.3195,8.51487,4.79168,9.11956,55.9096,73.3
429,2001-03-05,00:00:00.00,0.468475,14.1447,7.85962,4.43533,8.44012,51.7461,60
430,2001-03-06,00:00:00.00,5.64232,13.1156,7.32757,4.10873,7.82422,47.9902,53.1
431,2001-03-07,00:00:00.00,2.06887,12.2769,6.88795,3.84363,7.32306,44.9279,47.7
432,2001-03-08,00:00:00.00,0.109723,11.5841,6.51836,3.62618,6.9107,42.4006,41
433,2001-03-09,00:00:00.00,0.951474,10.9947,6.20205,3.44147,6.55993,40.2457,39.7
434,2001-03-10,00:00:00.00,1.68618,10.4869,5.92798,3.28245,6.25766,38.3873,38
435,2001-03-11,00:00:00.00,0.263612,10.0435,5.68815,3.14367,5.99368,36.7643,34.9
436,2001-03-12,00:00:00.00,7.81914,9.65118,5.47699,3.02086,5.75995,35.3296,33
437,2001-03-13,00:00:00.00,2.13554,9.29892,5.28746,2.91057,5.54994,34.0426,30.1
438,2001-03-14,00:00:00.00,7.31725,9.64981,5.383,3.02742,5.77067,35.0533,32.2
439,2001-03-15,00:00:00.00,1.56357,12.7945,6.7127,3.98915,7.62522,46.5978,42.4
440,2001-03-16,00:00:00.00,0.327201,16.7238,8.77848,5.00456,9.68038,65.9385,49.2
441,2001-03-17,00:00:00.00,0.251059,16.6308,9.0131,4.84801,9.44804,69.461,58.4
442,2001-03-18,00:00:00.00,1.15813,14.3177,7.8346,4.23058,8.21478,58.9178,59.6
443,2001-03-19,00:00:00.00,0.100478,12.8952,7.08857,3.85462,7.46154,51.8588,52.6
444,2001-03-20,00:00:00.00,0.0567993,11.9836,6.62673,3.6033,6.96477,47.6097,48.1
445,2001-03-21,00:00:00.00,0.0248925,11.6434,7.12601,3.39272,6.55008,49.5708,55.2
446,2001-03-22,00:00:00.00,0.0646284,14.681,12.0564,3.58206,7.0017,81.437,74.2
447,2001-03-23,00:00:00.00,0.0155439,26.4242,22.7153,5.85846,11.8931,156.894,104
448,2001-03-24,00:00:00.00,0.0321913,46.015,38.5733,10.8895,22.0954,251.895,149
449,2001-03-25,00:00:00.00,1.68177,56.4697,46.386,13.987,28.3318,288.323,193
450,2001-03-26,00:00:00.00,1.53467,46.4287,35.6987,11.9551,24.2054,222.116,168
451,2001-03-27,00:00:00.00,0.975101,32.1119,22.741,8.76524,17.5009,143.192,113
452,2001-03-28,00:00:00.00,0.279087,25.0909,16.9921,7.06446,13.978,107.759,79.2
453,2001-03-29,00:00:00.00,0.049579,21.1478,13.9609,6.0559,11.9205,89.0059,61.8
454,2001-03-30,00:00:00.00,0.750166,18.4702,11.9988,5.34563,10.486,76.783,55.9
455,2001-03-31,00:00:00.00,0.222711,16.8243,11.0918,4.89084,9.55839,70.1584,78.1
456,2001-04-01,00:00:00.00,0.201798,17.5597,12.8516,5.09107,9.83238,77.203,141
457,2001-04-02,00:00:00.00,0.944277,21.3542,17.0245,6.22179,11.7719,100.076,178
458,2001-04-03,00:00:00.00,0.454436,24.4106,20.1446,7.08764,13.2879,115.41,194
459,2001-04-04,00:00:00.00,0.0316904,32.3537,29.3757,9.35759,17.5663,147.173,173
460,2001-04-05,00:00:00.00,0.0526216,50.789,46.6585,14.7598,27.9907,215.663,209
461,2001-04-06,00:00:00.00,0.104339,79.643,55.8931,23.8876,45.941,296.546,257
462,2001-04-07,00:00:00.00,17.3009,107.436,49.571,33.7034,66.5835,369.828,276
463,2001-04-08,00:00:00.00,5.09313,107.49,47.2066,33.924,67.4785,391.17,283
464,2001-04-09,00:00:00.00,0.188092,78.0081,42.4566,24.045,47.0989,307.681,279
465,2001-04-10,00:00:00.00,7.34092,50.7257,29.4185,15.4841,30.1877,201.385,239
466,2001-04-11,00:00:00.00,0.0422528,42.7711,26.2896,12.9543,25.2728,169.669,163
467,2001-04-12,00:00:00.00,0.258715,37.5058,23.6736,11.3169,22.0853,148.94,112
468,2001-04-13,00:00:00.00,5.26408,29.7895,18.341,9.03337,17.5791,117.404,95.3
469,2001-04-14,00:00:00.00,0.0207033,26.2988,15.771,7.98468,15.5095,103.854,89.4
470,2001-04-15,00:00:00.00,0.0372631,23.7929,14.0864,7.22739,14.0244,94.0709,73.9
471,2001-04-16,00:00:00.00,0.044986,20.7854,12.3444,6.32511,12.267,81.7834,59
472,2001-04-17,00:00:00.00,5.53652,19.1259,11.3997,5.80524,11.2643,75.7243,51.7
473,2001-04-18,00:00:00.00,2.39051,19.6368,11.7838,5.86877,11.4266,80.5445,50.8
474,2001-04-19,00:00:00.00,0.140678,19.8045,12.0377,5.83919,11.4028,83.0971,52.7
475,2001-04-20,00:00:00.00,0.322166,18.0696,11.059,5.33618,10.4156,75.1121,50.8
476,2001-04-21,00:00:00.00,0.750524,16.3465,9.9644,4.86508,9.47896,66.9703,44
477,2001-04-22,00:00:00.00,5.53529,15.6592,9.50088,4.7102,9.14998,63.0013,40.8
478,2001-04-23,00:00:00.00,0.421545,16.7267,10.063,5.14524,9.92589,64.7892,40.8
479,2001-04-24,00:00:00.00,1.93121,16.8955,10.1175,5.25594,10.1051,64.1369,38.9
480,2001-04-25,00:00:00.00,1.82175,15.2326,9.14765,4.71706,9.0833,58.2402,35.8
481,2001-04-26,00:00:00.00,0.0206482,13.9772,8.42451,4.31351,8.31508,53.7452,31.9
482,2001-04-27,00:00:00.00,0.21381,13.0882,7.90726,4.03384,7.77884,50.4388,29
483,2001-04-28,00:00:00.00,0.45644,12.3216,7.45838,3.79385,7.31813,47.5623,28.3
484,2001-04-29,00:00:00.00,0.0179956,11.6549,7.06885,3.58559,6.9183,45.0561,25.4
485,2001-04-30,00:00:00.00,0.0976258,11.0707,6.72812,3.4033,6.56831,42.8555,22.9
486,2001-05-01,00:00:00.00,0.685627,10.5404,6.4171,3.23842,6.2513,40.8462,20.9
487,2001-05-02,00:00:00.00,0.330152,10.0469,6.12519,3.0858,5.95721,38.9595,19.8
488,2001-05-03,00:00:00.00,0.0657153,9.57987,5.84681,2.94193,5.67941,37.1645,19.2
489,2001-05-04,00:00:00.00,0.279178,9.13588,5.58061,2.80539,5.41547,35.454,17.8
490,2001-05-05,00:00:00.00,0.205184,8.7188,5.33013,2.67709,5.16737,33.8484,16.6
491,2001-05-06,00:00:00.00,0.00999395,8.33125,5.09713,2.55769,4.93645,32.3623,15.7
492,2001-05-07,00:00:00.00,0.0122473,7.97374,4.88137,2.44748,4.72331,30.9927,14.6
493,2001-05-08,00:00:00.00,0.213713,7.64191,4.68063,2.34527,4.52572,29.7185,13.4
494,2001-05-09,00:00:00.00,9.64369,7.99014,4.72747,2.4741,4.77235,30.4188,13.6
495,2001-05-10,00:00:00.00,0.0132515,10.4338,5.48726,3.32106,6.39877,37.0097,14.4
496,2001-05-11,00:00:00.00,0.116445,11.6216,5.81996,3.7377,7.19838,40.0701,13.9
497,2001-05-12,00:00:00.00,5.49483,10.2607,5.27395,3.26632,6.29807,36.3712,13
498,2001-05-13,00:00:00.00,0.482161,9.61828,4.91229,3.00373,5.81542,35.75,13.3
499,2001-05-14,00:00:00.00,0.180337,9.25804,4.69505,2.86141,5.55269,35.2589,12.4
500,2001-05-15,00:00:00.00,0.0215019,8.62175,4.46573,2.67236,5.17883,32.6348,9.85
501,2001-05-16,00:00:00.00,0.0102493,8.08641,4.25701,2.51042,4.8604,30.5088,10.9
502,2001-05-17,00:00:00.00,7.50872,7.79218,4.18193,2.40951,4.67293,29.5361,10.1
503,2001-05-18,00:00:00.00,0.792031,7.94551,4.44727,2.42194,4.73307,30.5746,7.69
504,2001-05-19,00:00:00.00,0.120349,7.8801,4.5205,2.3831,4.67614,30.5838,8.36
505,2001-05-20,00:00:00.00,0.0835622,7.32968,4.18643,2.22687,4.35622,28.3475,9.13
506,2001-05-21,00:00:00.00,0.0201941,6.88422,3.92679,2.09804,4.0953,26.5681,8.64
507,2001-05-22,00:00:00.00,7.49588,6.84653,3.98405,2.08644,4.07198,26.3337,8.15
508,2001-05-23,00:00:00.00,23.4806,9.14416,5.4231,2.78251,5.48888,34.7035,10.6
509,2001-05-24,00:00:00.00,0.0330556,15.8344,8.52558,4.83231,9.75169,59.6988,15.2
510,2001-05-25,00:00:00.00,1.98144,18.3534,9.38182,5.61649,11.3987,69.2581,17.8
511,2001-05-26,00:00:00.00,19.8785,16.2396,8.44894,4.95537,10.0054,62.0664,20.6
512,2001-05-27,00:00:00.00,1.79144,19.9596,10.4265,6.00704,12.1559,79.2753,27.5
513,2001-05-28,00:00:00.00,5.36594,21.9104,11.4849,6.57283,13.2867,87.9306,59.4
514,2001-05-29,00:00:00.00,0.817699,19.2771,10.2184,5.83095,11.7231,75.8803,67.2
515,2001-05-30,00:00:00.00,0.0233332,17.1442,9.17533,5.21607,10.4415,66.6241,65.7
516,2001-05-31,00:00:00.00,0.0132116,14.7315,7.98437,4.49257,8.94557,57.1098,61.2
517,2001-06-01,00:00:00.00,0.0293139,12.9769,7.10262,3.96446,7.86272,50.2262,43.6
518,2001-06-02,00:00:00.00,3.71858,11.8085,6.49104,3.61604,7.14737,45.4949,31.8
519,2001-06-03,00:00:00.00,1.30413,11.1782,6.10556,3.43819,6.7686,42.5313,26.6
520,2001-06-04,00:00:00.00,1.07757,10.5355,5.74182,3.25017,6.38027,39.7803,24.3
521,2001-06-05,00:00:00.00,0.0150391,9.66207,5.31396,2.98072,5.84549,36.5926,22.6
522,2001-06-06,00:00:00.00,0.02335,8.9471,4.95624,2.76074,5.40898,33.9486,20.9
523,2001-06-07,00:00:00.00,0.0624823,8.36396,4.65498,2.58218,5.05405,31.7463,20.4
524,2001-06-08,00:00:00.00,0.110511,7.85134,4.38654,2.42514,4.74254,29.8046,17.7
525,2001-06-09,00:00:00.00,0.0866706,7.3952,4.14551,2.28535,4.46573,28.0735,14.5
526,2001-06-10,00:00:00.00,0.023986,6.98638,3.9275,2.16,4.21787,26.5193,9.91
527,2001-06-11,00:00:00.00,0.0834784,6.61743,3.72875,2.04683,3.99439,25.1149,11.7
528,2001-06-12,00:00:00.00,6.01344,6.34805,3.54731,1.95831,3.82518,24.3516,13.6
529,2001-06-13,00:00:00.00,8.20443,6.41341,3.47652,1.95544,3.83893,25.6955,14.1
530,2001-06-14,00:00:00.00,0.771958,6.72325,3.68821,2.03809,4.0071,27.6244,14.8
531,2001-06-15,00:00:00.00,0.195013,6.60109,3.7398,2.01034,3.94058,26.7957,14
532,2001-06-16,00:00:00.00,0.98334,6.1029,3.4537,1.86388,3.64914,24.5043,11.9
533,2001-06-17,00:00:00.00,2.89396,5.7517,3.23498,1.75914,3.44269,22.9456,11.7
534,2001-06-18,00:00:00.00,0.16578,5.54207,3.09094,1.69945,3.32483,21.8765,11
535,2001-06-19,00:00:00.00,2.87748,5.33588,2.96206,1.63925,3.20584,20.9073,10.7
536,2001-06-20,00:00:00.00,1.29228,5.09955,2.84251,1.56684,3.06228,19.9762,9.73
537,2001-06-21,00:00:00.00,0.474316,4.88748,2.73144,1.50203,2.93402,19.1273,9.06
538,2001-06-22,00:00:00.00,6.79155,4.7851,2.75533,1.47144,2.87063,18.7553,8.62
539,2001-06-23,00:00:00.00,23.7367,5.63491,3.54217,1.72105,3.35512,22.8087,26.2
540,2001-06-24,00:00:00.00,0.0787226,8.61728,5.30616,2.57677,5.05652,37.0155,40.2
541,2001-06-25,00:00:00.00,0.0119304,9.91914,5.84071,2.94307,5.79532,43.2764,45.9
542,2001-06-26,00:00:00.00,0.0292197,8.33962,4.90151,2.48653,4.88935,35.8407,33.6
543,2001-06-27,00:00:00.00,0.193793,7.31919,4.32144,2.19217,4.30344,31.0387,22.8
544,2001-06-28,00:00:00.00,0.160445,6.8368,4.02986,2.0533,4.02611,28.7226,16.8
545,2001-06-29,00:00:00.00,0.0962298,6.43075,3.78346,1.93585,3.79199,26.8037,13.2
546,2001-06-30,00:00:00.00,0.148886,6.06896,3.56485,1.83067,3.58273,25.1237,11
547,2001-07-01,00:00:00.00,0.0353406,5.74436,3.36948,1.73587,3.39448,23.6391,9.44
548,2001-07-02,00:00:00.00,4.43626,5.45925,3.21984,1.65043,3.2251,22.4188,9.78
549,2001-07-03,00:00:00.00,0.0183663,5.22233,3.16002,1.57365,3.0731,21.6187,8.83
