time,date,hour,precip [mm/day],sub7051 [m3/s],sub7052 [m3/s],sub7053 [m3/s],sub7053 (observed) [m3/s],sub7053 (res. inflow) [m3/s]
3639,2009-12-18,00:00:00.00,0.409223,47.2506,16.6705,322.302,305,321.052
3640,2009-12-19,00:00:00.00,0.294733,46.4178,16.298,318.997,303,317.744
3641,2009-12-20,00:00:00.00,0.394739,45.5564,15.9377,315.657,300,314.419
3642,2009-12-21,00:00:00.00,0.4834,44.6926,15.5928,312.282,298,311.017
3643,2009-12-22,00:00:00.00,0.241666,43.8479,15.2661,308.877,296,307.599
3644,2009-12-23,00:00:00.00,0.221218,43.0182,14.9517,305.498,293,304.221
3645,2009-12-24,00:00:00.00,0.30785,42.193,14.6454,302.108,286,300.825
3646,2009-12-25,00:00:00.00,0.297268,41.3619,14.3455,298.642,278,297.342
3647,2009-12-26,00:00:00.00,2.14897,40.5069,14.0497,295.024,271,293.707
3648,2009-12-27,00:00:00.00,18.7205,39.6627,13.7752,291.378,269,290.107
3649,2009-12-28,00:00:00.00,1.81267,38.9036,13.5607,288.436,266,287.629
3650,2009-12-29,00:00:00.00,4.33567,38.3241,13.4388,287.679,264,288.06
3651,2009-12-30,00:00:00.00,0.273025,38.0446,13.5397,290.635,263,292.619
3652,2009-12-31,00:00:00.00,0.657862,38.0451,13.9532,297.918,261,301.661
3653,2010-01-01,00:00:00.00,6.4151,38.1236,14.4211,308.368,259,312.872
3654,2010-01-02,00:00:00.00,6.18417,37.8579,14.3374,316.88,257,319.111
3655,2010-01-03,00:00:00.00,1.76694,37.2353,13.7657,318.694,254,317.941
3656,2010-01-04,00:00:00.00,4.86002,36.5606,13.2399,315.056,252,313.007
3657,2010-01-05,00:00:00.00,0.41901,35.8969,12.8933,309.048,249,306.491
3658,2010-01-06,00:00:00.00,2.12726,35.3077,12.6609,302.416,247,299.913
3659,2010-01-07,00:00:00.00,0.470452,34.7697,12.4363,296.332,245,294.206
3660,2010-01-08,00:00:00.00,0.366059,34.2336,12.2188,291.174,246,289.387
3661,2010-01-09,00:00:00.00,0.641257,33.7048,12.0093,286.705,249,285.096
3662,2010-01-10,00:00:00.00,0.212195,33.1878,11.8069,282.648,251,281.147
3663,2010-01-11,00:00:00.00,0.379266,32.6499,11.6044,278.722,251,277.277
3664,2010-01-12,00:00:00.00,2.79479,32.0917,11.4042,274.834,251,273.422
3665,2010-01-13,00:00:00.00,0.277538,31.5665,11.2176,271.133,250,269.773
3666,2010-01-14,00:00:00.00,0.585599,31.0301,11.0304,267.474,248,266.134
3667,2010-01-15,00:00:00.00,0.580641,30.451,10.8393,263.699,247,262.346
3668,2010-01-16,00:00:00.00,0.508109,29.8961,10.6617,259.998,245,258.683
3669,2010-01-17,00:00:00.00,0.424257,29.3654,10.493,256.414,243,255.144
3670,2010-01-18,00:00:00.00,0.357669,28.8465,10.3263,253.039,241,251.873
3671,2010-01-19,00:00:00.00,0.99676,28.3392,10.1632,249.922,239,248.84
3672,2010-01-20,00:00:00.00,3.48501,27.8531,10.0091,246.885,237,245.797
3673,2010-01-21,00:00:00.00,0.291998,27.412,9.86382,243.935,235,242.867
3674,2010-01-22,00:00:00.00,0.509939,26.9739,9.71582,241.029,233,239.971
3675,2010-01-23,00:00:00.00,0.302293,26.5265,9.56808,238.069,228,237.018
3676,2010-01-24,00:00:00.00,0.238099,26.0934,9.42548,235.117,222,234.079
3677,2010-01-25,00:00:00.00,4.6319,25.6418,9.27917,232.145,217,231.099
3678,2010-01-26,00:00:00.00,17.6322,25.1847,9.14254,229.399,217,228.167
3679,2010-01-27,00:00:00.00,7.21227,24.7786,9.04092,227.122,217,225.829
3680,2010-01-28,00:00:00.00,2.53465,24.4904,8.99916,225.676,217,225.191
3681,2010-01-29,00:00:00.00,2.24982,24.4083,9.10199,226.125,216,227.309
3682,2010-01-30,00:00:00.00,0.192227,24.5182,9.40474,229.687,215,232.518
3683,2010-01-31,00:00:00.00,0.290364,24.6765,9.73951,236.383,213,239.462
3684,2010-02-01,00:00:00.00,1.61682,24.6057,9.6985,242.309,211,243.866
3685,2010-02-02,00:00:00.00,0.329738,24.288,9.33351,243.87,210,243.643
3686,2010-02-03,00:00:00.00,0.32033,23.8988,9.00231,241.694,208,240.381
3687,2010-02-04,00:00:00.00,1.84078,23.5366,8.79348,237.477,206,235.683
3688,2010-02-05,00:00:00.00,0.498275,23.2159,8.66208,232.605,204,230.825
3689,2010-02-06,00:00:00.00,0.16775,22.9058,8.54069,228.507,203,226.53
3690,2010-02-07,00:00:00.00,0.219375,22.6279,8.43098,225.175,201,222.957
3691,2010-02-08,00:00:00.00,0.213619,22.3488,8.32114,221.904,199,219.836
3692,2010-02-09,00:00:00.00,0.333303,22.0617,8.21215,218.856,197,216.957
3693,2010-02-10,00:00:00.00,0.346403,21.7809,8.1057,216.033,195,214.259
3694,2010-02-11,00:00:00.00,1.24167,21.5001,8.00077,213.361,194,211.67
3695,2010-02-12,00:00:00.00,0.236038,21.2158,7.89725,210.782,193,209.149
3696,2010-02-13,00:00:00.00,0.43906,20.9409,7.79486,208.3,191,206.715
3697,2010-02-14,00:00:00.00,1.17848,20.657,7.69185,205.861,190,204.293
3698,2010-02-15,00:00:00.00,1.36437,20.3749,7.59556,203.415,189,201.849
3699,2010-02-16,00:00:00.00,3.76222,20.0972,7.50172,200.959,188,199.397
3700,2010-02-17,00:00:00.00,5.00837,19.7909,7.40185,198.456,187,196.893
3701,2010-02-18,00:00:00.00,3.82519,19.4782,7.30618,195.949,186,194.414
3702,2010-02-19,00:00:00.00,0.787825,19.1936,7.22002,193.528,185,192.058
3703,2010-02-20,00:00:00.00,0.46954,18.9151,7.13307,191.176,184,189.743
3704,2010-02-21,00:00:00.00,0.43315,18.611,7.03977,188.806,182,187.372
3705,2010-02-22,00:00:00.00,0.331795,18.3111,6.9501,186.444,181,185.03
3706,2010-02-23,00:00:00.00,3.72931,18.0415,6.86549,184.172,179,182.804
3707,2010-02-24,00:00:00.00,6.81092,17.771,6.77917,181.955,179,180.59
3708,2010-02-25,00:00:00.00,1.70516,17.5142,6.69973,179.722,178,178.355
3709,2010-02-26,00:00:00.00,4.65813,17.3195,6.63606,177.566,177,176.265
3710,2010-02-27,00:00:00.00,4.53454,17.095,6.5613,175.448,177,174.164
3711,2010-02-28,00:00:00.00,0.613734,16.8197,6.47699,173.26,176,171.933
3712,2010-03-01,00:00:00.00,0.513398,16.5644,6.40264,171.09,174,169.803
3713,2010-03-02,00:00:00.00,0.175207,16.3286,6.33286,169.032,173,167.873
3714,2010-03-03,00:00:00.00,0.131649,16.1025,6.26151,167.189,172,166.22
3715,2010-03-04,00:00:00.00,0.112681,15.8536,6.18327,165.64,170,164.99
3716,2010-03-05,00:00:00.00,0.12133,15.6209,6.11457,164.661,169,164.459
3717,2010-03-06,00:00:00.00,0.0729884,15.3893,6.04285,164.321,168,164.502
3718,2010-03-07,00:00:00.00,0.0648147,15.0815,5.95503,164.181,165,164.33
3719,2010-03-08,00:00:00.00,0.0297658,14.7256,5.88275,163.706,161,163.454
3720,2010-03-09,00:00:00.00,0.0705016,14.5948,6.2271,162.882,157,162.649
3721,2010-03-10,00:00:00.00,0.21438,15.3264,7.88973,163.24,149,164.64
3722,2010-03-11,00:00:00.00,0.173111,17.552,11.4066,167.413,135,172.345
3723,2010-03-12,00:00:00.00,0.597805,22.0733,17.2756,178.318,115,188.868
3724,2010-03-13,00:00:00.00,3.4615,29.8932,26.2358,199.252,97,217.703
3725,2010-03-14,00:00:00.00,0.158047,40.7597,36.856,234.679,84.8,256.856
3726,2010-03-15,00:00:00.00,0.103094,53.0154,46.2818,279.668,80.8,297.679
3727,2010-03-16,00:00:00.00,0.0569969,64.4319,53.9501,317.934,83.6,330.106
3728,2010-03-17,00:00:00.00,0.118018,74.0504,57.9866,343.322,87,351.515
3729,2010-03-18,00:00:00.00,0.0427428,81.6732,56.5999,359.369,89.3,364.362
3730,2010-03-19,00:00:00.00,0.197808,86.7315,51.413,367.831,89.8,370.108
3731,2010-03-20,00:00:00.00,10.6692,89.4567,45.3857,369.782,88.3,369.718
3732,2010-03-21,00:00:00.00,0.130793,90.6181,40.7204,367.293,86.7,366.023
3733,2010-03-22,00:00:00.00,0.0694328,90.9089,37.5339,363.746,84.6,362.763
3734,2010-03-23,00:00:00.00,0.0743811,90.6765,35.9011,361.001,82.9,360.566
3735,2010-03-24,00:00:00.00,0.59389,90.1866,35.5499,359.533,80.5,359.538
3736,2010-03-25,00:00:00.00,0.0888328,89.5488,35.6488,359.016,78.9,359.238
3737,2010-03-26,00:00:00.00,0.165941,88.727,35.3281,358.723,77.3,358.94
3738,2010-03-27,00:00:00.00,0.0738394,87.8073,34.4088,358.556,75.4,358.675
3739,2010-03-28,00:00:00.00,0.121516,86.7732,33.2378,358.073,72.4,358.021
3740,2010-03-29,00:00:00.00,9.23119,85.53,32.0686,356.825,69,356.551
3741,2010-03-30,00:00:00.00,0.855838,84.0593,31.0122,355.075,66.4,354.689
3742,2010-03-31,00:00:00.00,0.0952077,82.3431,29.9803,352.972,63.2,352.484
3743,2010-04-01,00:00:00.00,0.125206,80.4299,29.0278,350.409,60.5,349.827
3744,2010-04-02,00:00:00.00,0.505415,78.3404,28.2153,347.423,58.4,346.843
3745,2010-04-03,00:00:00.00,0.664764,76.1414,27.4566,344.228,56.7,343.685
3746,2010-04-04,00:00:00.00,1.33241,73.907,26.6519,340.951,55.3,340.377
3747,2010-04-05,00:00:00.00,2.12428,71.7389,25.8754,337.8,54.6,337.249
3748,2010-04-06,00:00:00.00,3.79133,69.7791,25.183,335.037,53.6,334.455
3749,2010-04-07,00:00:00.00,4.53385,67.9689,24.4784,332.362,52.9,331.628
3750,2010-04-08,00:00:00.00,5.88541,66.2182,23.7915,329.46,54.9,328.665
3751,2010-04-09,00:00:00.00,21.1482,64.5926,23.2044,326.547,58.5,325.803
3752,2010-04-10,00:00:00.00,3.57476,63.1836,22.7109,324.31,63.8,323.962
3753,2010-04-11,00:00:00.00,1.59657,62.0707,22.246,323.844,69.6,324.51
3754,2010-04-12,00:00:00.00,0.913092,61.2722,21.807,326.038,73.8,328.007
3755,2010-04-13,00:00:00.00,0.0243886,60.8261,21.6023,331.437,75.7,334.679
3756,2010-04-14,00:00:00.00,0.0645215,60.4882,21.8087,338.807,75.7,342.325
3757,2010-04-15,00:00:00.00,0.140532,59.648,22.3309,343.873,74.3,345.517
3758,2010-04-16,00:00:00.00,4.52699,58.3948,23.1717,343.473,72.5,343.055
3759,2010-04-17,00:00:00.00,1.84867,57.2966,24.0273,339.377,69.7,338.094
3760,2010-04-18,00:00:00.00,5.03624,56.5374,23.8508,334.457,67.3,332.884
3761,2010-04-19,00:00:00.00,0.0825464,55.9197,22.8502,329.619,65.5,328.293
3762,2010-04-20,00:00:00.00,0.0646187,55.1045,21.9804,324.951,63.9,323.855
3763,2010-04-21,00:00:00.00,0.492988,54.0586,21.3147,320.304,62.8,319.239
3764,2010-04-22,00:00:00.00,2.35592,53.109,20.7844,316.324,62.4,315.431
3765,2010-04-23,00:00:00.00,0.0440145,52.2542,20.33,313.055,63.2,312.304
3766,2010-04-24,00:00:00.00,0.0738584,51.2155,19.8224,309.539,63.8,308.641
3767,2010-04-25,00:00:00.00,0.100474,49.9361,19.2623,305.133,64.2,304.088
3768,2010-04-26,00:00:00.00,0.0155362,48.637,18.7773,300.388,66.1,299.337
3769,2010-04-27,00:00:00.00,0.107797,47.5297,18.3631,296.14,66.5,295.2
3770,2010-04-28,00:00:00.00,0.710804,46.5069,17.9457,292.341,67.4,291.533
3771,2010-04-29,00:00:00.00,0.0440232,45.3896,17.5004,288.411,67.9,287.491
3772,2010-04-30,00:00:00.00,0.0162767,44.1083,17.0175,283.895,68.5,282.775
3773,2010-05-01,00:00:00.00,0.0533871,42.704,16.5278,278.697,68.9,277.466
3774,2010-05-02,00:00:00.00,6.69895,41.4465,16.1208,273.775,69.2,272.648
3775,2010-05-03,00:00:00.00,5.20535,40.4965,15.8086,269.949,70,269.024
3776,2010-05-04,00:00:00.00,2.3711,39.5179,15.4795,266.055,72.9,265.137
3777,2010-05-05,00:00:00.00,1.62711,38.5458,15.147,262.034,73,261.132
3778,2010-05-06,00:00:00.00,7.51742,37.5905,14.8347,257.946,72.5,257.048
3779,2010-05-07,00:00:00.00,0.42168,36.6992,14.5492,254.063,70.8,253.313
3780,2010-05-08,00:00:00.00,1.19033,35.9988,14.313,251.021,70.8,250.481
3781,2010-05-09,00:00:00.00,16.1859,35.3878,14.1113,248.425,71.5,247.86
3782,2010-05-10,00:00:00.00,0.225498,34.8748,13.985,245.815,72.8,245.291
3783,2010-05-11,00:00:00.00,0.28084,34.3988,13.9507,243.117,73.5,242.733
3784,2010-05-12,00:00:00.00,0.203355,34.026,14.0951,240.688,72.5,240.556
3785,2010-05-13,00:00:00.00,0.0735643,33.8814,14.4633,238.95,67.9,239.271
3786,2010-05-14,00:00:00.00,0.12365,33.8792,14.8083,238.096,62.5,238.627
3787,2010-05-15,00:00:00.00,3.0569,33.6388,14.6051,236.968,57.1,236.994
3788,2010-05-16,00:00:00.00,0.560915,33.0862,13.9629,234.587,52.7,234.068
3789,2010-05-17,00:00:00.00,0.044975,32.2728,13.3901,231.034,49.5,230.292
3790,2010-05-18,00:00:00.00,0.0923426,31.259,12.9739,227.19,46.5,225.873
3791,2010-05-19,00:00:00.00,0.0427606,30.2126,12.6612,223.144,43.9,221.289
3792,2010-05-20,00:00:00.00,0.0489624,29.2279,12.3986,218.674,41.6,216.774
3793,2010-05-21,00:00:00.00,0.13306,28.4368,12.1822,214.559,40,212.901
3794,2010-05-22,00:00:00.00,0.00607255,27.6626,11.9513,210.774,38.6,209.291
3795,2010-05-23,00:00:00.00,0.0869646,26.8233,11.6992,207.151,37.4,205.739
3796,2010-05-24,00:00:00.00,0.0887274,25.9987,11.4641,203.69,36.3,202.299
3797,2010-05-25,00:00:00.00,0.378067,25.0421,11.2137,199.746,35.4,198.169
3798,2010-05-26,00:00:00.00,0.235727,23.9876,10.9606,195.284,34.6,193.577
3799,2010-05-27,00:00:00.00,1.81439,22.9865,10.7476,190.771,34,189.053
3800,2010-05-28,00:00:00.00,7.22422,22.2354,10.5937,186.723,33.4,185.305
3801,2010-05-29,00:00:00.00,4.48866,21.7547,10.4785,183.512,32.9,182.603
3802,2010-05-30,00:00:00.00,0.0118992,21.3022,10.3415,180.787,32.4,180.083
3803,2010-05-31,00:00:00.00,0.137142,20.8636,10.2188,178.139,32,177.421
3804,2010-06-01,00:00:00.00,0.926761,20.4353,10.0955,175.397,31.6,174.505
3805,2010-06-02,00:00:00.00,0.094723,19.9144,9.93562,172.362,30.9,171.27
3806,2010-06-03,00:00:00.00,0.72539,19.5433,9.80497,169.741,30.7,168.884
3807,2010-06-04,00:00:00.00,2.27907,19.3648,9.66317,167.975,30.3,167.47
3808,2010-06-05,00:00:00.00,0.0934195,19.1103,9.51715,166.039,30,165.363
3809,2010-06-06,00:00:00.00,5.16212,18.9107,9.39783,163.831,30.6,162.967
3810,2010-06-07,00:00:00.00,1.03766,18.7164,9.26036,161.413,31,160.583
3811,2010-06-08,00:00:00.00,0.0595065,18.4377,9.12229,158.803,30.8,157.985
3812,2010-06-09,00:00:00.00,0.0871076,18.0878,8.97319,156.344,30.9,155.497
3813,2010-06-10,00:00:00.00,9.57023,17.7773,8.84064,154.154,31.3,153.426
3814,2010-06-11,00:00:00.00,3.18897,17.5503,8.74497,152.036,31,151.416
3815,2010-06-12,00:00:00.00,4.25162,17.1882,8.63523,149.434,31.2,148.532
3816,2010-06-13,00:00:00.00,17.3603,16.8231,8.56492,146.624,33.4,145.591
3817,2010-06-14,00:00:00.00,0.163145,16.553,8.79433,143.903,33.6,143.009
3818,2010-06-15,00:00:00.00,3.51086,16.5759,9.49425,141.565,33.5,141.077
3819,2010-06-16,00:00:00.00,0.234981,16.9514,10.5007,139.836,33.1,139.856
3820,2010-06-17,00:00:00.00,14.2501,17.648,11.7398,138.729,33.9,139.351
3821,2010-06-18,00:00:00.00,0.174943,18.5509,13.0178,138.287,34.8,139.35
3822,2010-06-19,00:00:00.00,0.0418997,19.3726,13.7027,138.022,35.1,138.863
3823,2010-06-20,00:00:00.00,6.26571,20.2236,13.9063,137.795,35,138.464
3824,2010-06-21,00:00:00.00,0.164531,21.1988,13.9803,137.742,34.6,138.573
3825,2010-06-22,00:00:00.00,0.188674,22.0153,13.8075,137.544,34.5,138.311
3826,2010-06-23,00:00:00.00,1.60462,22.7488,13.1687,137.422,34.5,138.006
3827,2010-06-24,00:00:00.00,5.1413,23.0818,12.1866,136.867,34.9,137.017
3828,2010-06-25,00:00:00.00,1.56047,22.9679,11.3703,135.535,36.1,135.312
3829,2010-06-26,00:00:00.00,0.116685,22.8013,10.8634,133.929,36.5,133.63
3830,2010-06-27,00:00:00.00,1.58138,22.4404,10.5723,132.002,36.5,131.593
3831,2010-06-28,00:00:00.00,3.67306,22.0946,10.3667,130.194,36.3,129.788
3832,2010-06-29,00:00:00.00,2.42763,21.8882,10.2262,128.691,35.6,128.266
3833,2010-06-30,00:00:00.00,0.856317,21.7156,10.1185,127.158,35,126.792
3834,2010-07-01,00:00:00.00,0.834914,21.5692,9.99203,125.693,34.3,125.537
3835,2010-07-02,00:00:00.00,0.226437,21.2641,9.80739,124.101,34.1,123.901
3836,2010-07-03,00:00:00.00,0.489994,20.5991,9.55705,121.934,33.8,121.335
3837,2010-07-04,00:00:00.00,0.266582,19.8,9.32683,119.478,33.3,118.704
3838,2010-07-05,00:00:00.00,0.139298,19.1445,9.15853,117.168,32.9,116.584
3839,2010-07-06,00:00:00.00,0.64009,18.6571,9.0143,115.482,32.6,115.207
3840,2010-07-07,00:00:00.00,0.783436,18.1573,8.86943,113.872,32.7,113.692
3841,2010-07-08,00:00:00.00,0.266006,17.544,8.71671,111.821,32.4,111.557
3842,2010-07-09,00:00:00.00,3.7838,17.1029,8.60088,109.964,32.4,109.803
3843,2010-07-10,00:00:00.00,0.0645083,16.7131,8.49088,108.307,32.4,108.282
3844,2010-07-11,00:00:00.00,0.240351,16.2101,8.36548,106.737,32.1,106.776
3845,2010-07-12,00:00:00.00,0.0573627,15.7087,8.23086,105.194,32,105.17
3846,2010-07-13,00:00:00.00,12.6222,15.3314,8.13118,103.872,31.7,103.905
3847,2010-07-14,00:00:00.00,3.12909,15.0271,8.04908,102.693,31.3,102.92
3848,2010-07-15,00:00:00.00,0.127414,14.5947,7.93816,101.197,31.2,101.323
3849,2010-07-16,00:00:00.00,12.9383,14.3206,7.91967,99.6361,31.3,99.6017
3850,2010-07-17,00:00:00.00,0.930281,14.1029,8.06849,98.1729,30.9,98.2229
3851,2010-07-18,00:00:00.00,0.135559,14.1118,8.52825,97.3322,30.3,97.7811
3852,2010-07-19,00:00:00.00,9.75577,14.45,9.12858,97.2551,30.4,97.9927
3853,2010-07-20,00:00:00.00,4.87162,14.8032,9.7316,97.2388,30.6,97.9997
3854,2010-07-21,00:00:00.00,0.329379,15.2335,10.3249,97.0959,30.8,97.9435
3855,2010-07-22,00:00:00.00,6.40451,15.6911,10.3788,97.106,30.2,98.1106
3856,2010-07-23,00:00:00.00,0.152155,15.9915,9.94781,97.3306,30.4,98.4077
3857,2010-07-24,00:00:00.00,9.14494,16.1786,9.58735,97.7573,30.4,98.9341
3858,2010-07-25,00:00:00.00,0.134133,16.2736,9.33614,98.2339,30.1,99.2838
3859,2010-07-26,00:00:00.00,0.0332826,16.1921,9.17581,98.275,29.7,98.9664
3860,2010-07-27,00:00:00.00,0.00399881,15.9735,9.15317,97.7091,29.6,98.1489
3861,2010-07-28,00:00:00.00,0.0249491,15.6623,9.06683,96.8176,29.4,97.1144
3862,2010-07-29,00:00:00.00,10.296,15.4889,8.87644,96.045,29.1,96.4085
3863,2010-07-30,00:00:00.00,0.104249,15.4398,8.66983,95.4929,29,95.8515
3864,2010-07-31,00:00:00.00,0.183304,15.3306,8.48417,94.825,29.1,95.069
3865,2010-08-01,00:00:00.00,0.0335143,15.1958,8.37888,93.9823,28.9,94.1205
3866,2010-08-02,00:00:00.00,0.168239,15.0147,8.31579,92.9958,28.8,93.0168
3867,2010-08-03,00:00:00.00,6.16524,14.9196,8.30949,91.9597,28.9,92.0636
3868,2010-08-04,00:00:00.00,10.3603,14.9849,8.30314,91.3038,30.5,91.6383
3869,2010-08-05,00:00:00.00,0.848264,14.9139,8.24363,90.6646,31.6,90.9646
3870,2010-08-06,00:00:00.00,2.31741,14.8643,8.26775,89.9948,30.9,90.2197
3871,2010-08-07,00:00:00.00,0.378055,15.1375,8.52234,89.5863,30.2,90.0571
3872,2010-08-08,00:00:00.00,0.372448,15.57,8.93689,89.2085,30.1,89.8754
3873,2010-08-09,00:00:00.00,27.2414,16.1632,9.22246,89.1811,30.1,89.9737
3874,2010-08-10,00:00:00.00,0.415584,16.6132,9.06838,89.4241,30.6,90.4122
3875,2010-08-11,00:00:00.00,1.91892,16.8681,8.65971,90.1752,30.6,91.8552
3876,2010-08-12,00:00:00.00,0.0561207,17.1437,8.32399,92.2381,30.5,95.0839
3877,2010-08-13,00:00:00.00,0.32897,17.3842,8.11306,96.1067,30.2,100.177
3878,2010-08-14,00:00:00.00,0.140452,17.5887,8.00296,101.52,30,106.353
3879,2010-08-15,00:00:00.00,2.19407,17.4968,7.90493,106.407,29.7,109.703
3880,2010-08-16,00:00:00.00,4.83728,17.1377,7.80982,108.503,32.4,109.248
3881,2010-08-17,00:00:00.00,0.488961,16.8406,7.73616,107.843,34.1,107.222
3882,2010-08-18,00:00:00.00,0.259754,16.6007,7.67019,105.604,32.9,104.262
3883,2010-08-19,00:00:00.00,0.701716,16.2519,7.53825,102.454,32,100.89
3884,2010-08-20,00:00:00.00,13.3636,16.0043,7.41056,99.5139,31.7,98.4568
3885,2010-08-21,00:00:00.00,0.362418,15.7988,7.33923,97.268,31.7,96.7092
3886,2010-08-22,00:00:00.00,7.08285,15.5869,7.33582,95.5885,34.4,95.2698
3887,2010-08-23,00:00:00.00,2.73446,15.686,7.66074,94.5832,35,94.6732
3888,2010-08-24,00:00:00.00,0.251344,15.8992,8.36278,93.8859,34.9,94.226
3889,2010-08-25,00:00:00.00,0.0711109,16.2991,9.21834,93.5183,34.4,94.059
3890,2010-08-26,00:00:00.00,3.84813,17.094,9.88173,93.7773,33.5,94.6824
3891,2010-08-27,00:00:00.00,0.103845,17.9122,10.2025,94.3387,32.5,95.3911
3892,2010-08-28,00:00:00.00,0.0986465,18.4113,10.0191,94.6047,32,95.3613
3893,2010-08-29,00:00:00.00,0.127782,18.5269,9.34243,94.3162,31.5,94.6554
3894,2010-08-30,00:00:00.00,0.183427,18.4085,8.63561,93.6186,31,93.7448
3895,2010-08-31,00:00:00.00,0.486903,18.1742,8.13541,92.7119,30.6,92.7871
3896,2010-09-01,00:00:00.00,0.247787,17.8582,7.89634,91.6956,30.2,91.7489
3897,2010-09-02,00:00:00.00,1.13303,17.559,7.80399,90.7783,30,90.8773
3898,2010-09-03,00:00:00.00,0.269565,17.3266,7.71031,90.1613,29.8,90.3863
3899,2010-09-04,00:00:00.00,7.76672,17.1529,7.61828,89.8421,30,90.2172
3900,2010-09-05,00:00:00.00,2.65475,17.0581,7.54476,89.6895,29.6,90.1147
3901,2010-09-06,00:00:00.00,0.566421,16.9225,7.46258,89.3905,29.3,89.6913
3902,2010-09-07,00:00:00.00,1.45371,16.7273,7.37727,88.8832,29.4,89.0704
3903,2010-09-08,00:00:00.00,4.47756,16.517,7.30513,88.1664,29.9,88.2464
3904,2010-09-09,00:00:00.00,1.15378,16.4554,7.26804,87.5338,29.5,87.7087
3905,2010-09-10,00:00:00.00,0.38891,16.5184,7.236,87.2856,29.2,87.6638
3906,2010-09-11,00:00:00.00,0.046318,16.4374,7.16536,87.0143,29.2,87.3576
3907,2010-09-12,00:00:00.00,0.199665,16.2224,7.07439,86.4252,29.1,86.6057
3908,2010-09-13,00:00:00.00,1.28671,15.9955,6.99726,85.6971,29,85.7957
3909,2010-09-14,00:00:00.00,0.801491,15.8562,6.9408,85.0976,28.5,85.2666
3910,2010-09-15,00:00:00.00,0.559976,15.809,6.89141,84.7101,28.3,84.9889
3911,2010-09-16,00:00:00.00,0.0658801,15.724,6.82165,84.3789,28.3,84.6559
3912,2010-09-17,00:00:00.00,7.62787,15.6201,6.74682,84.1243,28.9,84.347
3913,2010-09-18,00:00:00.00,0.194261,15.5241,6.66525,83.8451,29.6,84.0329
3914,2010-09-19,00:00:00.00,2.19255,15.4356,6.58583,83.3975,30.1,83.5121
3915,2010-09-20,00:00:00.00,0.129635,15.3236,6.51168,82.857,30.4,82.9385
3916,2010-09-21,00:00:00.00,0.0858638,15.1276,6.42681,82.2274,30.4,82.3037
3917,2010-09-22,00:00:00.00,4.59493,14.8268,6.33622,81.3828,31,81.3432
3918,2010-09-23,00:00:00.00,0.0700627,14.5728,6.26848,80.5024,30.6,80.4945
3919,2010-09-24,00:00:00.00,15.9073,14.5415,6.24755,80.1499,31.5,80.404
3920,2010-09-25,00:00:00.00,12.7748,14.5004,6.23802,80.1209,38.9,80.4426
3921,2010-09-26,00:00:00.00,1.08582,14.6847,6.74628,80.3431,43,81.0476
3922,2010-09-27,00:00:00.00,0.25915,15.4244,8.08643,81.4486,46.8,83.0164
3923,2010-09-28,00:00:00.00,0.326926,16.7672,10.0418,83.8689,48.7,86.381
3924,2010-09-29,00:00:00.00,3.20359,18.7523,12.5101,87.6126,49.6,90.9972
3925,2010-09-30,00:00:00.00,0.23572,20.9233,14.5975,91.7423,52.7,94.876
3926,2010-10-01,00:00:00.00,0.560847,22.7334,14.6616,94.8426,53.7,96.7312
3927,2010-10-02,00:00:00.00,0.28798,23.9857,13.1314,96.4986,53.8,97.4024
3928,2010-10-03,00:00:00.00,0.876268,24.6511,11.5176,97.0697,53.2,97.3774
3929,2010-10-04,00:00:00.00,0.0628582,24.772,10.1115,96.8724,52.1,96.8293
3930,2010-10-05,00:00:00.00,0.15618,24.5416,9.17123,96.2082,50.9,96.0311
3931,2010-10-06,00:00:00.00,0.0952108,24.1266,8.78426,95.2445,49.9,94.9699
3932,2010-10-07,00:00:00.00,0.150762,23.6635,8.62586,94.2145,48.9,93.9251
3933,2010-10-08,00:00:00.00,0.106203,23.232,8.4938,93.3567,47.5,93.1488
3934,2010-10-09,00:00:00.00,0.0987698,22.8117,8.37834,92.5809,47,92.4209
3935,2010-10-10,00:00:00.00,0.266683,22.4412,8.27487,91.8817,46.3,91.7967
3936,2010-10-11,00:00:00.00,0.0623351,22.0637,8.16569,91.2378,45.5,91.1695
3937,2010-10-12,00:00:00.00,0.1525,21.7428,8.0643,90.7174,44.8,90.6917
