date,hour,02GA003,02GA014,02GA015,02GA034,02GA048,02GB001,02GC002,02GC010,02GC018,02GC026,02GD001,02GD003,02GD016,02GE002,02GE003,02GE006,02GG003,02GG009,04197137,04183000,02GA010,02GA018,02GA038,02GA047,02GB007,02GC002,02GC010,02GC018,02GD004,02GE007,02GG002,02GG003,02GG006,02GG009,02GG013,04159492,04159900,04160600,04161820,04164000,04165500,04166100,04177000,04196800,04197100,04207200,04208504,04213000
2011-06-25,00:00:00,17.5918083,0.7138500,4.0103625,2.7723125,7.6997792,35.1582958,0.9451458,1.9547583,0.4220333,2.9163958,8.5463625,10.1509750,2.0846000,30.8944417,97.1535458,62.9450583,7.0632333,1.6187292,0.1673042,14.4135125,6.5493250,1.6632875,0.2987167,5.3373875,1.0099417,0.9451458,0.6849083,0.4616208,0.4854958,0.3084375,2.2248292,7.0632333,0.2868458,1.4873333,0.7019542,8.1231792,1.9979417,1.2066417,11.8251500,15.5276667,20.0588708,1.2151958,0.0888833,0.0229000,0.0097833,2.1756958,23.5446292,32.9958167
2011-06-26,00:00:00,12.9502375,0.5352250,3.6611667,2.0102542,5.3329167,19.7421917,1.0458875,2.2581375,0.4233208,2.2626417,4.5428417,3.4525625,1.1261042,10.7995333,39.9375833,20.2888625,3.1986792,0.4417542,0.1395500,11.6560583,3.8594083,1.3197292,0.1796583,4.7414083,1.1965708,1.0458875,0.4444167,0.4627250,0.9194167,0.1106083,2.0942542,3.1986792,0.1266042,0.4182458,0.1864250,2.6368500,2.2235542,1.9834333,7.4783708,9.1032333,11.8067667,1.1259583,0.0565125,0.0211583,0.0091292,1.9553833,21.7230333,19.2892000
2011-06-27,00:00:00,11.7950375,0.4205500,3.6290125,1.6247167,4.0226167,16.8830500,1.2128167,3.2430458,0.4414625,2.0389917,4.9942500,2.6796417,0.8542833,9.8350292,21.9734458,14.1264500,3.0183625,0.2269125,0.1253875,9.7436458,3.4025292,1.3903500,0.1538875,4.9718125,1.5535917,1.2128167,0.3395000,0.4844333,1.6810125,0.3374958,3.0278708,3.0183625,0.0718375,0.2162917,0.0782458,3.5646667,3.4561833,2.7959208,7.8216958,9.3361083,12.4149083,1.1118250,0.0361500,0.0200292,0.0088000,1.9873542,21.7324583,15.5517458
2011-06-28,00:00:00,11.3494208,0.3542833,3.6477958,2.0306208,3.5573333,16.1851083,1.3147625,3.5895583,0.5656000,1.8748042,5.7980750,2.2756750,1.1356417,10.3334042,18.7967083,14.2003417,4.0278667,0.1401875,0.1211458,8.3149792,3.7149625,1.5049500,0.1474333,5.2480500,1.7571917,1.3147625,0.2744458,0.5992750,2.0078375,0.5971083,3.6790875,4.0278667,0.0424750,0.1339042,0.0418542,5.5632083,3.5107000,2.9338750,7.7388375,9.1566375,13.3079250,0.9635000,0.0252375,0.0194708,0.0084500,1.8295833,20.6031958,13.0691708
2011-06-29,00:00:00,10.6148542,0.3392208,2.9051542,1.8349292,3.7801292,16.5495625,1.3574083,3.5196583,0.6055417,1.7205625,6.0425083,2.0534792,1.4394333,10.3024458,18.6459042,14.5145958,4.2427708,0.0934542,0.1350833,7.1770667,3.9383167,1.5270292,0.1452958,4.2292792,1.7090292,1.3574083,0.2250208,0.6506625,1.9704875,0.5209833,3.6789750,4.2427708,0.0266250,0.0890500,0.0256917,6.7837667,3.4401625,2.7740083,6.5779083,8.1716792,12.5942250,0.6087042,0.0181792,0.0183667,0.0079250,1.5787500,18.1668833,9.2901500
2011-06-30,00:00:00,9.1155292,0.3706250,2.4372750,1.2814208,3.1359583,15.1405583,1.2888708,3.3424042,0.5397083,1.5686458,5.7698708,2.0435250,1.2752792,9.7970167,18.2343042,14.0610500,4.0399917,0.0646958,0.2076750,6.2997042,3.7173000,1.4961458,0.1421875,3.4532458,1.5654292,1.2888708,0.1753292,0.5833167,1.7710500,0.4364042,3.4948833,4.0399917,0.0178000,0.0614958,0.0171958,7.0965417,3.1759208,2.6773667,5.6415875,6.7734167,10.7994042,0.4238708,0.0135417,0.0167167,0.0073208,1.2693583,14.8360875,7.0054208
2011-07-01,00:00:00,7.6556458,0.4057833,2.1619750,1.1226333,2.5261417,13.2337333,1.1823125,3.1264542,0.4604750,1.4070542,4.9647208,1.8083750,1.0810583,8.7194625,17.2507875,13.2247917,3.7615958,0.0464333,0.2177958,5.4248042,3.4277042,1.4288375,0.1366792,3.0440083,1.4315167,1.1823125,0.1361917,0.5005667,1.4527042,0.3559083,3.2751125,3.7615958,0.0125458,0.0440750,0.0122042,6.6894375,2.7595875,2.3943083,5.6678042,6.5703500,10.1120250,0.3808875,0.0105583,0.0151750,0.0067000,1.0855833,12.1725833,5.2952625
2011-07-02,00:00:00,6.6807542,0.4325292,1.8670292,1.2756833,2.2309708,11.5947875,1.1830458,2.9220417,0.3889875,1.2631208,4.2877167,1.5697167,0.9144583,7.7739583,15.9330875,11.7195167,3.5704708,0.4779917,0.1927708,4.5936708,3.1016000,1.3422417,0.1335167,2.6428792,1.2835208,1.1830458,0.1166792,0.4234208,1.1470667,0.6214042,3.0205458,3.5704708,0.2910917,0.6261167,0.1765333,9.0124958,2.7391500,2.0165500,6.1310583,7.5257000,11.4715083,0.3675000,0.0084292,0.0140292,0.0061333,1.0776208,11.9058500,4.3636000
2011-07-03,00:00:00,12.2545375,7.0180500,3.9711208,17.6022875,13.4679583,10.4144167,1.2689167,2.6841292,0.3689292,1.2338917,3.8353625,1.4455208,0.9511542,7.4107833,14.7970667,11.0678167,3.8784792,6.0246500,0.1824875,3.9575250,2.9043167,2.3223833,3.0825417,3.9365833,1.2709208,1.2689167,0.1397958,0.3998292,0.9121625,3.0647083,2.8639292,3.8784792,2.6360042,5.9940083,2.4512042,19.6628875,3.3219042,1.7691333,6.4162417,13.6458500,19.4382750,1.7089500,0.0082292,0.0138208,0.0055958,4.1587792,29.5896917,4.3190542
2011-07-04,00:00:00,33.1313042,2.2599083,2.7224625,10.4261417,25.7600250,30.4225625,0.8849292,2.3447292,0.2774375,1.1341250,2.9623458,1.4102750,0.8220208,5.3451042,13.6648792,10.0642667,3.2784958,1.7993333,0.1589083,3.4340500,3.5919125,3.7766208,1.0145167,4.0171292,0.9908375,0.8849292,0.1093833,0.3073458,0.6881750,0.4048542,2.4883500,3.2784958,0.4322083,1.7040583,0.4950583,8.8079792,1.8561042,1.4156125,4.7788083,6.4637375,10.2529958,0.3207917,0.0072792,0.0150375,0.0051167,1.3028792,13.1516625,3.0133000
2011-07-05,00:00:00,17.4103375,0.7310083,1.7092250,3.4412667,10.7743542,31.0043625,0.7548375,2.1172125,0.2272292,0.9994792,2.4799875,2.9568333,0.5170292,5.8551875,12.0490250,7.7632042,2.7755417,0.5602958,0.1452375,2.9759083,4.8535208,1.6121500,0.2949250,2.2916875,0.8228333,0.7548375,0.1001208,0.2513250,0.5144958,0.1829792,2.2329333,2.7755417,0.1311250,0.5294417,0.1502167,5.0878208,1.5660542,1.1667333,3.9465875,4.5228792,6.5542917,0.1435917,0.0063958,0.0553042,0.0047208,0.7919833,8.0329875,2.7370917
2011-07-06,00:00:00,8.9034417,0.5204792,1.3982167,1.8809292,4.9283708,16.1306250,0.6718292,1.9281750,0.1951833,0.9045583,1.8610125,1.6012333,0.3770792,4.8889625,9.8253167,7.9674917,2.4695958,0.2536292,0.1666375,2.5785000,2.7615417,1.1995958,0.1734208,1.8190708,0.7027333,0.6718292,0.0912417,0.2162958,0.3844792,0.1501458,2.0218625,2.4695958,0.0596917,0.2397167,0.0696542,4.9252125,1.4685750,1.0002292,3.4471125,3.8709250,5.5517417,0.0924708,0.0056167,0.0530875,0.0044708,0.8495250,7.3383583,2.5461083
2011-07-07,00:00:00,5.9552458,0.4668208,1.1963417,1.3714167,3.0825417,10.3883833,0.6038750,1.7605875,0.1704125,0.8190333,1.4509125,1.0257167,0.2925917,3.4827875,9.9248000,6.7983458,2.2322208,0.1400083,0.1828875,2.2477292,2.0982792,1.0424375,0.1300917,1.5423750,0.6007208,0.6038750,0.0785792,0.1889250,0.2820750,0.1598917,1.8402333,2.2322208,0.0332458,0.1324000,0.0388750,4.7431292,1.3173375,0.8455167,3.0395292,3.4061417,4.8347667,0.0639375,0.0052708,0.0401792,0.0043333,0.8558458,6.8700167,2.2342250
2011-07-08,00:00:00,4.5942292,0.4183375,1.0434792,1.1279833,2.3034250,7.8722875,0.5428542,1.6089417,0.1493208,0.7397500,1.1366292,0.7116625,0.2359000,2.6207167,8.6261250,5.2957875,2.0297167,0.0870458,0.1920125,1.9553000,1.7942583,0.9443375,0.1088208,1.3295250,0.5125625,0.5428542,0.0686125,0.1656042,0.2022042,0.1393208,1.6771792,2.0297167,0.0208792,0.0823292,0.0243250,4.2500083,1.1182000,0.7040417,2.5748542,2.9175875,4.1285917,0.0452458,0.0044875,0.0523750,0.0041458,0.7902792,6.4318167,2.3744125
2011-07-09,00:00:00,3.7824375,0.3591125,0.8869250,0.9548542,1.8866208,6.4734167,0.4899417,1.4709333,0.1310958,0.6690333,0.8859083,0.5150167,0.1930417,2.0080625,7.0382292,4.2949125,1.8439208,0.0585500,0.2146333,1.6899792,1.5916917,0.8655792,0.0955917,1.1417667,0.4357042,0.4899417,0.0611000,0.1453333,0.1409375,0.1093333,1.5323750,1.8439208,0.0142083,0.0553958,0.0164292,3.6420917,0.9087750,0.5783000,2.2417750,2.5012292,3.4836125,0.0319167,0.0037208,0.0544208,0.0039125,0.7253292,6.3717958,1.5916875
2011-07-10,00:00:00,3.1795875,0.2972917,0.7266333,0.7973375,1.5982000,5.5362708,0.4358958,1.3472000,0.1142208,0.6044792,0.6863125,0.3811792,0.1587667,1.5472667,5.9188000,3.5241167,1.6812083,0.0416833,0.2109125,1.4629083,1.4276833,0.7951917,0.0851042,0.9329125,0.3685667,0.4358958,0.0548625,0.1266542,0.0963875,0.0829750,1.4018083,1.6812083,0.0102250,0.0394583,0.0117208,3.0353125,0.7118958,0.4708750,2.0284000,2.2413792,3.0495417,0.0229500,0.0030833,0.0445167,0.0036417,0.5650458,5.3350375,1.3240625
2011-07-11,00:00:00,2.6648542,0.2421958,0.6255583,0.6624250,1.3534792,4.7942292,0.3893042,1.2376250,0.0991875,0.5456208,0.5308417,0.2864500,0.1302875,1.1963375,5.0206958,2.9229042,1.5372292,0.0309833,0.3255667,2.6172875,1.2856167,0.7259833,0.0753667,0.7833167,0.3149167,0.3893042,0.0489958,0.1099167,0.0658042,0.0609958,1.2857625,1.5372292,0.0076625,0.0293417,0.0087125,2.4811125,0.5424833,0.3804750,2.2585083,3.4216583,3.7071417,1.9013292,0.0635042,0.0408292,0.0033542,0.4800583,4.5984542,1.2898708
2011-07-12,00:00:00,2.2683250,0.1944583,0.5458125,0.5554333,1.1523208,4.1511583,0.3478042,1.1419333,0.0861583,0.4914167,0.4133042,0.2175958,0.1045500,0.9377792,4.2935292,2.4475917,1.4099500,0.0238208,0.3191125,3.5284292,1.1605333,0.6575125,0.0669125,0.6773292,0.2687625,0.3478042,0.0437750,0.0953750,0.0454958,0.1017500,1.1860208,1.4099500,0.0059375,0.0225625,0.0067000,1.9995125,0.4075292,0.3072083,5.1504208,8.7806667,10.9213625,0.8367917,0.1603833,0.0543667,0.0031208,0.6288208,6.4255375,1.2530042
2011-07-13,00:00:00,1.9441958,0.1536292,0.4456875,0.4540500,0.9898833,3.6254750,0.3083875,1.0444958,0.0745250,0.4419375,0.3205417,0.1654875,0.0833458,0.7270875,3.6960917,2.0661208,1.3038542,0.0188042,0.1960958,16.5864583,1.0478500,0.5924708,0.0598292,0.5803500,0.2280250,0.3083875,0.0394375,0.0824375,0.0321292,0.0613958,1.0925750,1.3038542,0.0047000,0.0178208,0.0052750,1.5897500,0.3036875,0.2526208,2.7444375,3.9802375,5.4476375,0.1351000,0.0943667,0.2717125,0.0029792,0.4610917,5.3033333,0.9629500
2011-07-14,00:00:00,1.6442958,0.1205083,0.3552083,0.3608833,0.8450250,3.1807250,0.2694125,0.9476833,0.0641542,0.3967125,0.2490750,0.1260750,0.0670792,0.5641667,3.1935708,1.7240625,1.2043250,0.0151833,0.3343208,19.6550042,0.9438667,0.5360625,0.0538417,0.4684708,0.1886417,0.2694125,0.0355958,0.0709333,0.0232167,0.0359208,0.9926417,1.2043250,0.0038208,0.0144125,0.0042417,1.2510583,0.2302208,0.2031875,1.3070750,1.7241667,2.4030625,0.0500792,0.0475667,0.4169958,0.0029500,0.2488083,3.0084583,0.7575458
2011-07-15,00:00:00,1.3655375,0.0969208,0.2981833,0.2918833,0.7081208,2.7787833,0.2386292,0.8880792,0.0551542,0.3552583,0.1955083,0.0969500,0.0545417,0.4398417,2.7653000,1.4142292,1.0977667,0.0124792,0.5174208,8.3732167,0.8460583,0.4881167,0.0489083,0.3787458,0.1560708,0.2386292,0.0318958,0.0609125,0.0171000,0.0220917,0.9141042,1.0977667,0.0031417,0.0118375,0.0034792,0.9767083,0.1749083,0.1609250,0.7970417,1.0399375,1.4687417,0.0255542,0.0281417,0.2617458,0.0033750,0.1599458,2.0051208,0.6166542
2011-07-16,00:00:00,1.1367917,0.0794167,0.2597167,0.2391167,0.5950125,2.4065500,0.2147292,0.8321958,0.0477000,0.3176250,0.1559958,0.0758833,0.0449208,0.3458125,2.3788583,1.2139542,1.0083292,0.0104167,0.5457333,6.3280667,0.7621792,0.4479542,0.0448333,0.3225542,0.1322708,0.2147292,0.0282208,0.0525875,0.0128792,0.0144792,0.8616583,1.0083292,0.0026333,0.0098750,0.0028958,0.7575292,0.1305833,0.1267042,0.5735250,0.7113667,0.9907333,0.0160167,0.0183667,0.1682792,0.0041583,0.1065417,1.5044417,0.5025125
2011-07-17,00:00:00,0.9698708,0.0652250,0.2182458,0.1972417,0.5067708,2.0886208,0.1935500,0.7786042,0.0414875,0.2831583,0.1267000,0.0607458,0.0374042,0.2755000,2.0415167,1.0717375,0.9483417,0.0087917,0.3979875,3.7667833,0.6921292,0.4137625,0.0413667,0.2805875,0.1136833,0.1935500,0.0249500,0.0456875,0.0099042,0.0099625,0.8066875,0.9483417,0.0022333,0.0083417,0.0024333,0.5858833,0.0962250,0.1003667,0.4938250,0.5611750,0.7567000,0.0139833,0.0127250,0.1137250,0.0045792,0.0767458,1.1472625,0.4119750
2011-07-18,00:00:00,0.8367833,0.0539833,0.1911750,0.1677333,0.4376583,1.8380458,0.1830292,0.7324417,0.0370708,0.2534958,0.1069458,0.0501208,0.0320958,0.2259042,1.8102583,0.9426458,0.8852375,0.0075875,0.3110042,2.4752750,0.6338125,0.3864042,0.0383708,0.2396875,0.0980750,0.1830292,0.0276625,0.0405500,0.0078458,0.0533125,0.7559458,0.8852375,0.0021000,0.0072458,0.0020958,0.4537667,0.0724458,0.0840833,0.7468875,0.6534500,0.7901542,1.1607375,0.0278875,0.0809333,0.0045417,2.1137125,20.0101417,0.4767000
2011-07-19,00:00:00,0.7310083,0.0455042,0.1705333,0.1469583,0.3839208,1.6382375,0.2807458,0.7338125,0.0380708,0.2413208,0.0946167,0.0417667,0.0282208,0.2153708,2.2125042,0.8393542,1.1692125,0.1885125,3.7402583,2.0860542,0.5848458,0.3624833,0.0358125,0.2131500,0.0857000,0.2807458,0.0254917,0.0398083,0.0063750,7.5974292,0.7240125,1.1692125,0.0124042,0.1847833,0.1237583,0.3927000,0.0699167,0.0876750,6.4102875,11.0092458,11.6573708,2.8175583,0.1208958,4.1610000,0.0043375,13.9518667,145.8933667,0.5987542
2011-07-20,00:00:00,0.6513458,0.0404292,0.1545083,0.1289000,0.3431083,1.4700792,0.1897417,0.6652458,0.0432833,0.2128417,0.0819583,0.0351083,0.0248833,0.1920333,2.3160667,0.7744625,1.0670708,0.0715792,10.3714292,1.6451375,0.5456208,0.3400000,0.0334042,0.1901917,0.0739500,0.1897417,0.0217042,0.0460917,0.0053375,0.5398375,0.7262542,1.0670708,0.0111542,0.0747833,0.0407833,0.3188708,0.0549375,0.0688792,4.2770292,6.0456667,7.7703708,0.2182792,0.0583958,1.8980667,0.0089292,7.3851708,55.3816250,0.2830292
2011-07-21,00:00:00,0.5829917,0.0443500,0.1371583,0.1102542,0.3097542,1.3392292,0.1322375,0.6057250,0.0312417,0.1865833,0.0701833,0.0301083,0.0224042,0.1526917,1.5987917,0.7457292,0.9368042,0.0718500,3.6958833,1.1455542,0.5132292,0.3199042,0.0312583,0.1701083,0.0647625,0.1322375,0.0190750,0.0352542,0.0045292,0.1164208,0.6383333,0.9368042,0.0085333,0.0657375,0.0174125,0.2381625,0.0414875,0.0756292,1.1885083,1.7670542,2.6352667,0.0674542,0.0361708,0.3598042,0.0084708,0.4081292,16.2330625,0.2178875
2011-07-22,00:00:00,0.5256917,0.0624958,0.1204375,0.0941500,0.2778292,1.2305375,0.1022833,0.5662125,0.0249583,0.1654792,0.0619500,0.0261625,0.0211292,0.1260000,1.3330583,0.6662875,0.8199458,0.0396917,1.4872833,0.9680542,0.4812583,0.3010875,0.0292208,0.1510917,0.0589833,0.1022833,0.0168375,0.0278375,0.0038542,0.0498875,0.5921500,0.8199458,0.0057250,0.0362792,0.0081625,0.1823542,0.0334458,0.0874167,0.7165125,0.9471000,1.3501375,0.0337208,0.4925125,0.2989458,0.0083458,0.8715167,14.1442500,0.2045625
2011-07-23,00:00:00,0.4722500,0.0527000,0.1080583,0.0809625,0.2497083,1.1366792,0.0802000,0.5302417,0.0213333,0.1467292,0.0573917,0.0254583,0.0200167,0.1197125,1.2351667,0.6076792,0.7311458,0.0262208,1.1865167,1.2810000,0.4524125,0.2846125,0.0272917,0.1330083,0.0547000,0.0802000,0.0150583,0.0237000,0.0032875,0.0268250,0.5534500,0.7311458,0.0038833,0.0244208,0.0046583,0.1432042,0.0286375,0.0637458,0.5895167,1.0722500,1.2794458,0.0326542,1.8953833,0.3883083,0.9641000,2.3812875,25.9872708,0.2870208
2011-07-24,00:00:00,0.5866833,0.0404542,0.1025375,0.0739500,0.2454458,1.4755333,0.2900250,0.5290792,0.0408417,0.1637583,1.1383583,0.1458250,0.0373333,2.6652292,1.1396958,0.5198875,0.6716333,0.0195000,92.9059750,1.8599458,0.4331625,0.2717000,0.0255500,0.1449417,0.8381917,0.2900250,0.1036542,0.0347958,0.0064250,0.0225667,0.5247917,0.6716333,0.0030083,0.0183000,0.0030250,0.1147042,0.0275750,0.0459625,0.6176500,1.9852125,2.3836500,0.0540625,1.2891708,21.2435000,24.8633417,3.0978875,28.8925667,1.6608667
2011-07-25,00:00:00,0.5653042,0.0347708,0.1361458,0.0818708,0.2588917,1.0880333,0.2062875,0.4949000,0.0526083,0.2754750,0.2943583,0.1241958,0.0566375,1.2723500,1.0651083,1.2427875,0.6241917,0.0150958,128.8432292,1.4161500,0.4356500,0.2586375,0.0239958,0.1579500,0.3567083,0.2062875,0.0472083,0.0572125,0.0108333,0.0197792,0.5270333,0.6241917,0.0027083,0.0141458,0.0021375,0.0933167,0.0286792,0.0343417,0.5270875,1.5612958,2.4463042,0.0689750,0.2388917,38.6582333,15.1483042,1.1586250,14.4294833,0.2736583
2011-07-26,00:00:00,0.5434792,0.0566792,0.1429917,0.1135583,0.2759292,1.1615250,0.0813167,0.4473000,0.0319000,0.1881167,0.1312625,0.0520625,0.1268042,0.4602417,0.9839167,2.9270333,0.6078458,0.0119083,107.5206000,1.4139958,0.4299833,0.2464917,0.0226583,0.2073750,0.1260875,0.0813167,0.0305375,0.0362292,0.0152333,0.0116792,0.4768667,0.6078458,0.0025583,0.0111625,0.0016042,0.0760250,0.0258458,0.0264958,0.4110667,0.9168000,1.4824875,0.0411708,0.0903750,16.5116667,3.8297833,1.0097375,13.5554833,0.1564375
